account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
propush-constructor,AZ,mybid,0.4575,0.2000,785460,0.2575,128.77,5.1884,202.2835,USD,USD,USD
propush-cpc,PL,clickadu,1.0483,0.9692,2546130,0.0791,8.17,65.6361,201.4992,USD,USD,USD
propush-constructor,PA,inhouseads,0.9304,0.8400,2221890,0.0904,10.76,7.9896,200.9149,USD,USD,USD
propush-cpc,ET,galaksion,0.6582,0.4000,771230,0.2582,64.55,174.4205,199.1205,USD,USD,USD
propush-cpc,NA,inhouseads,0.9771,0.6300,571365,0.3471,55.10,21.9841,198.3291,USD,USD,USD
propush-nsd,ZW,galaksion,2.1233,1.1500,203511,0.9733,84.63,231.2842,198.0683,USD,USD,USD
propush-constructor,PA,mybid,0.9304,0.2000,268043,0.7304,365.21,7.9896,195.7854,USD,USD,USD
propush-nsd,MX,galaksion,0.5584,0.5400,10557288,0.0184,3.41,3489.6189,194.5838,USD,USD,USD
propush-constructor,BF,adsterra,1.5828,1.0845,388778,0.4983,45.95,51.2432,193.7454,USD,USD,USD
propush-tb,MX,galaksion,0.5583,0.5400,10557288,0.0183,3.39,3294.8304,193.2205,USD,USD,USD
propush-cpc,NZ,galaksion,1.4644,0.9700,390262,0.4944,50.97,13.9032,192.9518,USD,USD,USD
propush-tb,BN,kadam,0.3933,0.2000,996849,0.1933,96.67,14.5219,192.7362,USD,USD,USD
sv2,BO,mybid,0.3600,0.1100,770926,0.2500,227.27,70.7000,192.7315,USD,USD,USD
propush-nsd,VE,galaksion,0.3419,0.2100,1455626,0.1319,62.79,342.8015,191.9344,USD,USD,USD
propush-constructor,ZW,galaksion,2.0899,1.1500,203511,0.9399,81.73,22.6926,191.2887,USD,USD,USD
propush-constructor,GE,galaksion,2.5295,0.7000,104478,1.8295,261.35,13.0471,191.1408,USD,USD,USD
mybid-pub-sv,MY,mybid,0.4010,0.2300,1114109,0.1710,74.34,3.6974,190.4873,USD,USD,USD
propush-constructor,IT,mybid,0.5953,0.3800,882963,0.2153,56.65,141.5339,190.0827,USD,USD,USD
clickadu-pub-nsd,SX,kadam,2.0241,0.1000,98206,1.9241,1924.14,0.1174,188.9619,USD,USD,USD
mybid-pub-sv,VN,mybid,0.3448,0.2300,1631593,0.1148,49.90,38.6788,187.2588,USD,USD,USD
clickadu-pub-nsd,IL,mybid,0.8017,0.1700,295487,0.6317,371.59,12.4642,186.6624,USD,USD,USD
propush-constructor,GH,galaksion,0.7854,0.4300,520668,0.3554,82.64,19.9311,185.0286,USD,USD,USD
propush-constructor,BF,galaksion,1.5828,0.7800,230475,0.8028,102.92,51.2432,185.0255,USD,USD,USD
propush-cpc,GE,adsterra,3.0799,1.5097,117374,1.5703,104.01,133.4404,184.3077,USD,USD,USD
clickadu-pub-nsd,CN,mybid,0.1998,0.1400,3072438,0.0598,42.72,3.3988,183.7683,USD,USD,USD
sv2,GB,mybid,0.4900,0.3800,1666337,0.1100,28.95,63.1200,183.2971,USD,USD,USD
clickadilla-sv,BO,mybid,0.3458,0.1100,770926,0.2358,214.33,0.7921,181.7556,USD,USD,USD
propush-nsd,GP,inhouseads,0.9608,0.4200,336055,0.5408,128.77,7.1400,181.7519,USD,USD,USD
propush-constructor,VE,galaksion,0.3348,0.2100,1455626,0.1248,59.45,14.2991,181.7135,USD,USD,USD
clickadu-pub-nsd,AZ,mybid,0.4311,0.2000,785460,0.2311,115.54,20.9448,181.5027,USD,USD,USD
propush-cpc,LU,inhouseads,1.0377,0.4200,293836,0.6177,147.06,2.6917,181.4892,USD,USD,USD
propush-constructor,CG,inhouseads,1.5338,1.3650,1061236,0.1688,12.37,9.3915,179.1406,USD,USD,USD
propush-cpc,SI,clickadu,3.8046,1.1103,66399,2.6943,242.66,117.7547,178.8964,USD,USD,USD
propush-nsd,BN,inhouseads,0.4087,0.2100,897164,0.1987,94.61,20.7857,178.2524,USD,USD,USD
propush-nsd,MW,adsterra,1.6090,1.1713,406853,0.4377,37.37,490.5842,178.0838,USD,USD,USD
propush-cpc,DO,mybid,0.4133,0.0900,547730,0.3233,359.21,16.4507,177.0772,USD,USD,USD
sv,NP,mybid,0.5000,0.1600,520449,0.3400,212.50,297.2100,176.9527,USD,USD,USD
sv,AR,mybid,0.3600,0.0700,608928,0.2900,414.29,1.0900,176.5891,USD,USD,USD
propush-constructor,GE,clickadu,2.5295,1.0968,122730,1.4327,130.62,13.0471,175.8323,USD,USD,USD
propush-tb,AR,mybid,0.3573,0.0700,608928,0.2873,410.50,201.7674,174.9744,USD,USD,USD
propush-cpc,GM,galaksion,2.4561,0.1800,76260,2.2761,1264.50,18.6566,173.5758,USD,USD,USD
sv,FR,mybid,0.3300,0.2700,2888011,0.0600,22.22,12.0500,173.2807,USD,USD,USD
propush-cpc,MW,galaksion,1.8802,1.1200,225589,0.7602,67.88,137.1159,171.4999,USD,USD,USD
sv,CN,monetizer,1.4700,0.0812,122327,1.3888,1710.38,41.5100,169.8879,USD,USD,USD
clickadu-pub-nsd,SX,inhouseads,2.0241,0.1050,88385,1.9191,1827.75,0.1174,169.6230,USD,USD,USD
clickadilla-sv,NL,mybid,0.4257,0.2800,1161234,0.1457,52.02,15.5150,169.1504,USD,USD,USD
propush-nsd,KG,mybid,0.7658,0.1800,287477,0.5858,325.44,39.7516,168.4023,USD,USD,USD
clickadu-pub-nsd,BO,mybid,0.3274,0.1100,770926,0.2174,197.67,1.4571,167.6288,USD,USD,USD
propush-cpc,CH,mybid,1.1059,0.5100,281230,0.5959,116.84,22.8884,167.5799,USD,USD,USD
propush-constructor,BJ,inhouseads,2.0349,1.8900,1140345,0.1449,7.67,2.7817,165.2071,USD,USD,USD
propush-tb,VE,galaksion,0.3234,0.2100,1455626,0.1134,54.02,276.9358,165.1284,USD,USD,USD
sv2,PK,mybid,0.3400,0.1200,749818,0.2200,183.33,128.7000,164.9600,USD,USD,USD
propush-constructor,PT,galaksion,0.7674,0.5800,879106,0.1874,32.31,7.5003,164.7173,USD,USD,USD
propush-tb,BN,inhouseads,0.3933,0.2100,897164,0.1833,87.31,14.5219,164.4909,USD,USD,USD
clickadilla-sv,MY,mybid,0.3773,0.2300,1114109,0.1473,64.05,2.4880,164.1162,USD,USD,USD
propush-nsd,AR,mybid,0.3395,0.0700,608928,0.2695,385.00,242.0942,164.1051,USD,USD,USD
propush-constructor,AT,mybid,0.9435,0.3200,262286,0.6235,194.85,7.3689,163.5407,USD,USD,USD
propush-constructor,NZ,mybid,1.8170,0.4200,116717,1.3970,332.62,4.1300,163.0539,USD,USD,USD
propush-tb,BJ,galaksion,2.4554,1.2800,138619,1.1754,91.83,153.4820,162.9379,USD,USD,USD
nsd,PE,mybid,0.3200,0.1500,952331,0.1700,113.33,38.9500,161.8963,USD,USD,USD
propush-nsd,CL,mybid,0.5075,0.0900,387295,0.4175,463.90,264.3117,161.6980,USD,USD,USD
propush-constructor,BO,clickadu,0.9047,0.5291,427636,0.3756,71.00,51.5166,160.6405,USD,USD,USD
propush-cpc,HT,adsterra,3.6024,1.7715,87690,1.8309,103.36,115.3337,160.5524,USD,USD,USD
propush-constructor,PL,mybid,0.9182,0.6700,646484,0.2482,37.04,2.4185,160.4517,USD,USD,USD
propush-constructor,PK,mybid,0.3327,0.1200,749818,0.2127,177.24,187.4575,159.4793,USD,USD,USD
propush-nsd,BJ,galaksion,2.4276,1.2800,138619,1.1476,89.66,203.2704,159.0794,USD,USD,USD
propush-constructor,TZ,mybid,0.3090,0.1200,837606,0.1890,157.53,44.6256,158.3421,USD,USD,USD
propush-tb,PK,mybid,0.3310,0.1200,749818,0.2110,175.87,641.0352,158.2489,USD,USD,USD
propush-nsd,PK,mybid,0.3305,0.1200,749818,0.2105,175.43,881.5551,157.8457,USD,USD,USD
propush-cpc,TJ,mybid,1.4048,0.3300,146607,1.0748,325.71,7.3276,157.5792,USD,USD,USD
propush-cpc,MR,galaksion,1.3323,0.7600,275307,0.5723,75.31,19.8611,157.5684,USD,USD,USD
nsd,AZ,mybid,0.4000,0.2000,785460,0.2000,100.00,60.9800,157.0920,USD,USD,USD
propush-tb,GE,mybid,1.0992,0.1100,158711,0.9892,899.31,111.9722,157.0038,USD,USD,USD
propush-nsd,NG,mybid,0.7250,0.3000,367819,0.4250,141.66,2053.5305,156.3141,USD,USD,USD
propush-cpc,SE,galaksion,1.0364,0.8900,1058852,0.1464,16.45,42.1511,155.0071,USD,USD,USD
propush-cpc,GY,kadam,0.2858,0.1000,830608,0.1858,185.83,3.9231,154.3544,USD,USD,USD
propush-tb,AZ,mybid,0.3959,0.2000,785460,0.1959,97.94,112.0728,153.8525,USD,USD,USD
propush-tb,KG,mybid,0.7140,0.1800,287477,0.5340,296.65,26.6674,153.5035,USD,USD,USD
propush-nsd,SE,mybid,0.5511,0.1900,423950,0.3611,190.05,146.6169,153.0840,USD,USD,USD
mybid-pub-sv,RU,mybid,0.1876,0.1600,5542293,0.0276,17.23,0.1568,152.7561,USD,USD,USD
nsd,MW,inhouseads,1.1300,1.0500,1907172,0.0800,7.62,15.7600,152.5738,USD,USD,USD
evadav-rss,AU,mybid,0.4909,0.3800,1373086,0.1109,29.17,2.6060,152.2266,USD,USD,USD
propush-tb,PA,mybid,0.7662,0.2000,268043,0.5662,283.10,95.8082,151.7665,USD,USD,USD
propush-constructor,BN,kadam,0.3519,0.2000,996849,0.1519,75.93,0.0380,151.3840,USD,USD,USD
nsd,NL,mybid,0.4100,0.2800,1161234,0.1300,46.43,33.6000,150.9604,USD,USD,USD
propush-cpc,BJ,galaksion,2.3670,1.2800,138619,1.0870,84.92,47.0067,150.6819,USD,USD,USD
propush-cpc,ZA,clickadu,1.1089,0.9516,957703,0.1573,16.53,406.8795,150.6408,USD,USD,USD
propush-nsd,PA,mybid,0.7613,0.2000,268043,0.5613,280.63,111.7453,150.4417,USD,USD,USD
propush-constructor,RE,kadam,0.4908,0.3000,782231,0.1908,63.61,0.2086,149.2646,USD,USD,USD
propush-constructor,LV,kadam,2.3917,2.2000,778112,0.1917,8.71,0.1889,149.1690,USD,USD,USD
propush-cpc,MN,mybid,0.8170,0.3200,299893,0.4970,155.31,20.8967,149.0402,USD,USD,USD
propush-cpc,PK,mybid,0.3170,0.1200,749818,0.1970,164.13,53.0624,147.6832,USD,USD,USD
clickadu-pub-nsd,MZ,mybid,2.8881,0.9000,73590,1.9881,220.89,47.5200,146.3007,USD,USD,USD
sv,ZM,clickadu,1.7500,1.0318,203207,0.7182,69.60,25.9900,145.9339,USD,USD,USD
propush-cpc,CR,galaksion,0.6429,0.2500,368009,0.3929,157.15,27.0070,144.5859,USD,USD,USD
propush-cpc,LB,galaksion,0.4837,0.3300,937488,0.1537,46.57,32.1122,144.0620,USD,USD,USD
propush-tb,MW,adsterra,1.5253,1.1713,406853,0.3540,30.22,324.5835,144.0266,USD,USD,USD
clickadu-pub-nsd,BR,mybid,0.1605,0.0800,1787465,0.0805,100.68,84.9521,143.9731,USD,USD,USD
propush-tb,CL,mybid,0.4608,0.0900,387295,0.3708,412.00,194.9225,143.6076,USD,USD,USD
sv,ES,mybid,0.5200,0.3300,755115,0.1900,57.58,4.5800,143.4719,USD,USD,USD
propush-constructor,MZ,monetizer,2.6489,2.3943,563329,0.2546,10.64,105.4767,143.4469,USD,USD,USD
propush-constructor,MM,mybid,1.8988,0.5800,107953,1.3188,227.38,106.1700,142.3694,USD,USD,USD
mybid-pub-sv,HK,mybid,0.2918,0.2300,2297018,0.0618,26.88,1.6549,142.0049,USD,USD,USD
propush-tb,CM,adsterra,1.5096,1.2536,546824,0.2560,20.42,715.4670,139.9880,USD,USD,USD
propush-cpc,SY,galaksion,0.3337,0.1900,973125,0.1437,75.64,53.3257,139.8489,USD,USD,USD
propush-cpc,IE,mybid,0.8351,0.2500,238478,0.5851,234.05,25.9245,139.5370,USD,USD,USD
clickadilla-sv,MA,mybid,0.2011,0.1100,1519589,0.0911,82.85,2.1531,138.4798,USD,USD,USD
propush-cpc,KE,mybid,0.7695,0.1900,238158,0.5795,305.02,185.0014,138.0207,USD,USD,USD
clickadu-pub-nsd,FR,mybid,0.3177,0.2700,2888011,0.0477,17.67,47.5226,137.8149,USD,USD,USD
propush-tb,SA,mybid,0.4494,0.1000,392842,0.3494,349.40,231.7196,137.2606,USD,USD,USD
propush-constructor,BF,mybid,1.5828,0.2900,106152,1.2928,445.79,51.2432,137.2334,USD,USD,USD
sv,LK,mybid,0.4600,0.2100,546140,0.2500,119.05,106.5600,136.5350,USD,USD,USD
propush-constructor,MW,adsterra,1.5065,1.1713,406853,0.3352,28.62,28.8848,136.3872,USD,USD,USD
propush-cpc,TW,mybid,0.6184,0.4000,621088,0.2184,54.60,19.2096,135.6372,USD,USD,USD
propush-cpc,GY,inhouseads,0.2858,0.1050,747547,0.1808,172.22,3.9231,135.1812,USD,USD,USD
propush-constructor,PA,galaksion,0.9304,0.6200,434008,0.3104,50.07,7.9896,134.7270,USD,USD,USD
clickadu-pub-nsd,TZ,mybid,0.2802,0.1200,837606,0.1602,133.49,33.6126,134.1694,USD,USD,USD
propush-cpc,AR,mybid,0.2900,0.0700,608928,0.2200,314.24,17.3776,133.9428,USD,USD,USD
propush-nsd,CM,adsterra,1.4980,1.2536,546824,0.2443,19.49,799.6317,133.6120,USD,USD,USD
sv,PE,mybid,0.2900,0.1500,952331,0.1400,93.33,0.9600,133.3263,USD,USD,USD
propush-tb,CM,galaksion,1.5096,0.9300,229145,0.5796,62.33,715.4670,132.8189,USD,USD,USD
propush-constructor,FI,mybid,1.4567,0.4400,130180,1.0167,231.06,3.4144,132.3483,USD,USD,USD
propush-cpc,KR,mybid,0.8323,0.7100,1067033,0.1223,17.23,37.4564,130.5265,USD,USD,USD
propush-tb,LS,kadam,1.7651,1.4000,356613,0.3651,26.08,24.9663,130.2171,USD,USD,USD
propush-nsd,CM,galaksion,1.4980,0.9300,229145,0.5680,61.07,799.6317,130.1470,USD,USD,USD
clickadu-pub-nsd,ES,mybid,0.5019,0.3300,755115,0.1719,52.10,190.5615,129.8324,USD,USD,USD
propush-cpc,TR,mybid,0.3150,0.1200,664298,0.1950,162.54,21.8305,129.5692,USD,USD,USD
propush-cpc,CM,adsterra,1.4903,1.2536,546824,0.2366,18.88,74.6114,129.3974,USD,USD,USD
propush-constructor,MZ,mybid,2.6489,0.9000,73590,1.7489,194.32,105.4767,128.7019,USD,USD,USD
propush-cpc,CM,galaksion,1.4903,0.9300,229145,0.5603,60.24,74.6114,128.3809,USD,USD,USD
propush-constructor,BY,mybid,0.3306,0.0800,511398,0.2506,313.29,0.6077,128.1710,USD,USD,USD
nsd,PK,mybid,0.2900,0.1200,749818,0.1700,141.67,111.5100,127.4691,USD,USD,USD
propush-constructor,BN,inhouseads,0.3519,0.2100,897164,0.1419,67.55,0.0380,127.2740,USD,USD,USD
propush-nsd,SA,mybid,0.4232,0.1000,392842,0.3232,323.23,254.5622,126.9774,USD,USD,USD
nsd,DE,mybid,0.3100,0.2700,3169534,0.0400,14.81,132.9400,126.7814,USD,USD,USD
clickadilla-sv,LK,mybid,0.4417,0.2100,546140,0.2317,110.35,77.3737,126.5619,USD,USD,USD
propush-cpc,VE,adsterra,0.4966,0.4047,1367302,0.0918,22.69,51.5666,125.5803,USD,USD,USD
propush-cpc,GM,adsterra,2.4561,1.1555,96132,1.3006,112.56,18.6566,125.0317,USD,USD,USD
propush-cpc,SI,adsterra,3.8046,1.4543,52940,2.3503,161.62,117.7547,124.4249,USD,USD,USD
clickadu-pub-nsd,CG,mybid,1.5941,0.2000,88917,1.3941,697.07,10.8927,123.9620,USD,USD,USD
propush-constructor,RE,inhouseads,0.4908,0.3150,704007,0.1758,55.82,0.2086,123.7778,USD,USD,USD
propush-cpc,HN,galaksion,0.5379,0.1900,353659,0.3479,183.11,13.7474,123.0414,USD,USD,USD
clickadu-pub-nsd,AL,galaksion,0.4798,0.1900,424422,0.2898,152.52,29.3128,122.9901,USD,USD,USD
propush-cpc,GW,kadam,1.2292,0.8000,285645,0.4292,53.65,11.4964,122.5890,USD,USD,USD
propush-constructor,MR,galaksion,1.2034,0.7600,275307,0.4434,58.34,3.1975,122.0762,USD,USD,USD
propush-nsd,HT,galaksion,1.8429,0.8300,120375,1.0129,122.03,148.0519,121.9260,USD,USD,USD
propush-cpc,NZ,mybid,1.4644,0.4200,116717,1.0444,248.67,13.9032,121.9011,USD,USD,USD
sv,PK,clickadu,0.5600,0.5076,2327140,0.0524,10.32,45.1100,121.8584,USD,USD,USD
propush-nsd,IN,mybid,0.0980,0.0900,15235405,0.0080,8.88,5286.8550,121.7323,USD,USD,USD
propush-cpc,KW,galaksion,0.5791,0.4800,1224711,0.0991,20.65,39.3052,121.4088,USD,USD,USD
propush-cpc,SI,mybid,3.8046,0.4200,35674,3.3846,805.85,117.7547,120.7405,USD,USD,USD
propush-nsd,MQ,kadam,0.8386,0.5000,355862,0.3386,67.72,9.4738,120.4989,USD,USD,USD
clickadu-pub-nsd,MF,kadam,2.9333,0.1000,42370,2.8333,2833.33,0.1672,120.0483,USD,USD,USD
propush-cpc,CG,kadam,1.4017,1.3000,1179152,0.1017,7.82,80.4726,119.9119,USD,USD,USD
propush-constructor,GE,adsterra,2.5295,1.5097,117374,1.0198,67.55,13.0471,119.7014,USD,USD,USD
propush-nsd,VE,clickadu,0.3419,0.2496,1295426,0.0923,36.98,342.8015,119.5509,USD,USD,USD
sv,KR,galaksion,0.5400,0.4400,1191764,0.1000,22.73,27.4800,119.1764,USD,USD,USD
propush-cpc,BY,mybid,0.3123,0.0800,511398,0.2323,290.41,4.3529,118.8127,USD,USD,USD
propush-constructor,BG,clickadu,1.7711,1.5639,573033,0.2072,13.25,104.6139,118.7463,USD,USD,USD
propush-constructor,CG,mybid,1.5338,0.2000,88917,1.3338,666.90,9.3915,118.5978,USD,USD,USD
propush-constructor,LV,galaksion,2.3917,1.3500,113467,1.0417,77.16,0.1889,118.1993,USD,USD,USD
clickadilla-sv,CL,mybid,0.3935,0.0900,387295,0.3035,337.20,6.4699,117.5346,USD,USD,USD
propush-cpc,GH,mybid,1.1148,0.2200,131003,0.8948,406.71,58.9658,117.2176,USD,USD,USD
sv2,NL,mybid,0.3800,0.2800,1161234,0.1000,35.71,25.1800,116.1234,USD,USD,USD
propush-nsd,BG,galaksion,1.3722,1.1500,519062,0.2222,19.32,954.1848,115.3526,USD,USD,USD
propush-constructor,AR,mybid,0.2592,0.0700,608928,0.1892,270.28,22.9492,115.2068,USD,USD,USD
sv2,LK,mybid,0.4200,0.2100,546140,0.2100,100.00,272.3600,114.6894,USD,USD,USD
propush-nsd,MM,galaksion,1.4847,1.2500,487741,0.2347,18.78,1386.0829,114.4788,USD,USD,USD
sv2,PE,mybid,0.2700,0.1500,952331,0.1200,80.00,9.4900,114.2797,USD,USD,USD
propush-constructor,KW,galaksion,0.5729,0.4800,1224711,0.0929,19.35,2.7624,113.7346,USD,USD,USD
propush-cpc,AT,mybid,0.7524,0.3200,262286,0.4324,135.12,22.0192,113.4075,USD,USD,USD
propush-constructor,GN,adsterra,2.1025,1.0258,104966,1.0767,104.97,12.8610,113.0213,USD,USD,USD
propush-nsd,IT,mybid,0.5078,0.3800,882963,0.1278,33.62,791.5750,112.8094,USD,USD,USD
propush-tb,IN,mybid,0.0974,0.0900,15235405,0.0074,8.17,5027.4746,111.9919,USD,USD,USD
propush-tb,PY,mybid,0.4285,0.0500,295560,0.3785,756.92,47.1561,111.8581,USD,USD,USD
sv,PH,mybid,0.2500,0.2300,5585231,0.0200,8.70,18.7500,111.7046,USD,USD,USD
propush-constructor,VE,clickadu,0.3348,0.2496,1295426,0.0853,34.16,14.2991,110.4549,USD,USD,USD
propush-nsd,KZ,mybid,0.3895,0.1600,480836,0.2295,143.43,88.2978,110.3463,USD,USD,USD
propush-tb,NG,mybid,0.5999,0.3000,367819,0.2999,99.98,1258.5379,110.3214,USD,USD,USD
propush-nsd,MW,galaksion,1.6090,1.1200,225589,0.4890,43.66,490.5842,110.3178,USD,USD,USD
sv,KG,mybid,0.5600,0.1800,287477,0.3800,211.11,24.4000,109.2413,USD,USD,USD
nsd,LK,mybid,0.4100,0.2100,546140,0.2000,95.24,285.8100,109.2280,USD,USD,USD
propush-constructor,AO,mybid,0.6064,0.0800,206014,0.5264,657.95,13.7667,108.4371,USD,USD,USD
propush-cpc,PA,mybid,0.6039,0.2000,268043,0.4039,201.96,7.9475,108.2668,USD,USD,USD
clickadu-pub-nsd,MF,inhouseads,2.9333,0.1050,38133,2.8283,2693.65,0.1672,107.8528,USD,USD,USD
propush-nsd,PY,mybid,0.4124,0.0500,295560,0.3624,724.82,57.2466,107.1139,USD,USD,USD
propush-cpc,CG,mybid,1.4017,0.2000,88917,1.2017,600.85,80.4726,106.8510,USD,USD,USD
propush-nsd,GE,galaksion,1.7191,0.7000,104478,1.0191,145.58,258.4597,106.4723,USD,USD,USD
nsd,SG,mybid,0.3200,0.1900,817998,0.1300,68.42,3.6700,106.3397,USD,USD,USD
propush-nsd,BY,mybid,0.2877,0.0800,511398,0.2077,259.61,11.4188,106.2130,USD,USD,USD
propush-nsd,TJ,mybid,1.0537,0.3300,146607,0.7237,219.31,38.6448,106.1051,USD,USD,USD
propush-cpc,TZ,galaksion,0.4746,0.3600,917428,0.1146,31.83,61.7839,105.1136,USD,USD,USD
propush-cpc,BG,galaksion,1.3519,1.1500,519062,0.2019,17.56,81.3077,104.8017,USD,USD,USD
propush-cpc,NP,mybid,0.3612,0.1600,520449,0.2012,125.78,167.4349,104.7390,USD,USD,USD
propush-constructor,BJ,galaksion,2.0349,1.2800,138619,0.7549,58.97,2.7817,104.6400,USD,USD,USD
propush-constructor,LR,adsterra,1.8830,1.0364,123150,0.8466,81.69,4.9880,104.2584,USD,USD,USD
nsd,CI,mybid,0.5100,0.2500,400571,0.2600,104.00,86.3600,104.1485,USD,USD,USD
propush-tb,SE,mybid,0.4356,0.1900,423950,0.2456,129.25,95.0393,104.1080,USD,USD,USD
clickadu-pub-nsd,CG,galaksion,1.5941,0.5200,96791,1.0741,206.56,10.8927,103.9663,USD,USD,USD
propush-cpc,LS,galaksion,3.5262,0.5800,35150,2.9462,507.97,17.0176,103.5602,USD,USD,USD
clickadu-pub-nsd,CG,adsterra,1.5941,0.8594,139997,0.7347,85.49,10.8927,102.8588,USD,USD,USD
propush-nsd,MV,kadam,0.2190,0.1000,861789,0.1190,118.99,12.4685,102.5453,USD,USD,USD
propush-constructor,CN,monetizer,0.9139,0.0812,122327,0.8327,1025.50,0.6443,101.8607,USD,USD,USD
sv,RO,galaksion,0.5900,0.4600,782495,0.1300,28.26,40.8600,101.7243,USD,USD,USD
propush-cpc,PY,mybid,0.3919,0.0500,295560,0.3419,683.79,8.9038,101.0503,USD,USD,USD
propush-nsd,MQ,inhouseads,0.8386,0.5250,320275,0.3136,59.74,9.4738,100.4419,USD,USD,USD
propush-constructor,GM,mybid,5.3818,0.1900,19310,5.1918,2732.53,6.4367,100.2539,USD,USD,USD
sv,BO,mybid,0.2400,0.1100,770926,0.1300,118.18,10.6000,100.2204,USD,USD,USD
mybid-pub-sv,PH,mybid,0.2479,0.2300,5585231,0.0179,7.80,3.6419,100.1615,USD,USD,USD
propush-tb,KZ,mybid,0.3682,0.1600,480836,0.2082,130.13,73.1794,100.1173,USD,USD,USD
propush-cpc,GW,inhouseads,1.2292,0.8400,257080,0.3892,46.33,11.4964,100.0467,USD,USD,USD
clickadu-pub-nsd,TW,mybid,0.5607,0.4000,621088,0.1607,40.17,370.8121,99.7919,USD,USD,USD
propush-cpc,HT,mybid,3.6024,0.1100,28554,3.4924,3174.89,115.3337,99.7213,USD,USD,USD
propush-cpc,CR,clickadu,0.6429,0.2527,254939,0.3902,154.38,27.0070,99.4672,USD,USD,USD
mybid-pub-sv,MX,mybid,0.1031,0.0700,2999407,0.0331,47.22,1.5927,99.1491,USD,USD,USD
clickadu-pub-nsd,KW,mybid,0.9258,0.1000,119918,0.8258,825.80,5.7529,99.0279,USD,USD,USD
propush-nsd,NP,mybid,0.3501,0.1600,520449,0.1901,118.82,1554.0307,98.9474,USD,USD,USD
propush-tb,NP,mybid,0.3493,0.1600,520449,0.1893,118.32,1231.1035,98.5307,USD,USD,USD
propush-tb,TJ,mybid,0.9996,0.3300,146607,0.6696,202.90,30.8709,98.1646,USD,USD,USD
propush-constructor,CG,galaksion,1.5338,0.5200,96791,1.0138,194.96,9.3915,98.1271,USD,USD,USD
sv2,VN,mybid,0.2900,0.2300,1631593,0.0600,26.09,199.5400,97.8956,USD,USD,USD
propush-nsd,MM,mybid,1.4847,0.5800,107953,0.9047,155.98,1386.0829,97.6664,USD,USD,USD
nsd,AR,mybid,0.2300,0.0700,608928,0.1600,228.57,37.1600,97.4285,USD,USD,USD
sv2,AR,mybid,0.2300,0.0700,608928,0.1600,228.57,18.7100,97.4285,USD,USD,USD
propush-tb,BY,mybid,0.2700,0.0800,511398,0.1900,237.54,6.4581,97.1830,USD,USD,USD
sv,IQ,mybid,0.3000,0.0900,462271,0.2100,233.33,90.1100,97.0769,USD,USD,USD
propush-cpc,ZM,galaksion,1.2544,1.1100,670413,0.1444,13.01,57.0398,96.8224,USD,USD,USD
propush-constructor,NP,mybid,0.3449,0.1600,520449,0.1849,115.59,155.4922,96.2508,USD,USD,USD
propush-tb,VE,clickadu,0.3234,0.2496,1295426,0.0739,29.60,276.9358,95.6950,USD,USD,USD
propush-tb,BG,galaksion,1.3335,1.1500,519062,0.1835,15.95,768.2633,95.2268,USD,USD,USD
propush-nsd,AE,mybid,0.4544,0.1000,268396,0.3544,354.39,181.2741,95.1167,USD,USD,USD
propush-cpc,CL,clickadu,0.7123,0.5888,769118,0.1234,20.96,58.9349,94.9297,USD,USD,USD
propush-cpc,OM,galaksion,0.3761,0.3100,1435832,0.0661,21.31,7.8323,94.8566,USD,USD,USD
propush-tb,LS,inhouseads,1.7651,1.4700,320951,0.2951,20.08,24.9663,94.7286,USD,USD,USD
propush-constructor,CG,adsterra,1.5338,0.8594,139997,0.6744,78.47,9.3915,94.4131,USD,USD,USD
sv2,CN,monetizer,0.8500,0.0812,122327,0.7688,946.82,148.7600,94.0452,USD,USD,USD
propush-nsd,NA,kadam,0.7473,0.6000,634851,0.1473,24.55,48.3663,93.5092,USD,USD,USD
sv,DZ,mybid,0.2400,0.1200,776526,0.1200,100.00,64.9500,93.1831,USD,USD,USD
propush-constructor,RU,monetizer,0.8665,0.3736,188194,0.4929,131.94,0.5138,92.7600,USD,USD,USD
propush-cpc,NO,galaksion,1.2339,0.9500,326600,0.2839,29.88,14.9510,92.7161,USD,USD,USD
propush-cpc,NO,mybid,1.2339,0.5200,129869,0.7139,137.29,14.9510,92.7112,USD,USD,USD
propush-constructor,KZ,mybid,0.3526,0.1600,480836,0.1926,120.36,2.7265,92.5985,USD,USD,USD
nsd,BO,mybid,0.2300,0.1100,770926,0.1200,109.09,58.1900,92.5111,USD,USD,USD
propush-tb,MW,galaksion,1.5253,1.1200,225589,0.4053,36.19,324.5835,91.4341,USD,USD,USD
propush-nsd,MR,galaksion,1.0917,0.7600,275307,0.3317,43.65,104.4813,91.3260,USD,USD,USD
propush-constructor,HT,galaksion,1.5856,0.8300,120375,0.7556,91.04,13.9552,90.9603,USD,USD,USD
propush-constructor,KE,mybid,0.5700,0.1900,238158,0.3800,200.01,39.3096,90.5025,USD,USD,USD
clickadu-pub-nsd,SA,mybid,0.3286,0.1000,392842,0.2286,228.63,81.1742,89.8138,USD,USD,USD
mybid-pub-sv,TH,mybid,0.4510,0.3800,1264320,0.0710,18.69,6.4951,89.7904,USD,USD,USD
