account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
sv,VC,mybid,0.0600,0.0900,2953,-0.0300,-33.33,0.0100,-0.0886,USD,USD,USD
nsd,TM,galaksion,0.0600,0.1600,888,-0.1000,-62.50,0.0000,-0.0888,USD,USD,USD
sv2,YT,mybid,0.0300,0.1000,1270,-0.0700,-70.00,0.0400,-0.0889,USD,USD,USD
clickadilla-sv,BZ,mybid,0.0863,0.1000,6515,-0.0137,-13.65,0.1501,-0.0889,USD,USD,USD
evadav-sv,VU,mybid,0.0449,0.0900,1975,-0.0451,-50.06,0.0040,-0.0890,USD,USD,USD
mybid-pub-sv,SM,adsterra,0.1481,0.2963,607,-0.1482,-50.01,0.0157,-0.0899,USD,USD,USD
onclicka-sv,BB,mybid,0.0869,0.1000,6883,-0.0131,-13.09,0.0007,-0.0901,USD,USD,USD
evadav-rss,LC,mybid,0.0800,0.1000,4576,-0.0200,-20.00,0.0020,-0.0915,USD,USD,USD
nsd,AS,mybid,0.0800,0.1000,4609,-0.0200,-20.00,0.0100,-0.0922,USD,USD,USD
nsd,KM,mybid,0.0400,0.0800,2319,-0.0400,-50.00,0.0700,-0.0928,USD,USD,USD
sv2,KM,mybid,0.0400,0.0800,2319,-0.0400,-50.00,0.0600,-0.0928,USD,USD,USD
mybid-pub-sv,GF,mybid,0.0747,0.1200,2063,-0.0453,-37.79,0.0139,-0.0936,USD,USD,USD
nsd,IM,galaksion,0.0900,0.1200,3137,-0.0300,-25.00,0.0300,-0.0941,USD,USD,USD
sv,CW,mybid,0.0700,0.1000,3138,-0.0300,-30.00,0.0200,-0.0941,USD,USD,USD
sv2,FJ,mybid,0.0700,0.0800,9500,-0.0100,-12.50,0.2600,-0.0950,USD,USD,USD
nsd,JE,mybid,0.0600,0.1100,1908,-0.0500,-45.45,0.0300,-0.0954,USD,USD,USD
sv,JE,mybid,0.0600,0.1100,1908,-0.0500,-45.45,0.0100,-0.0954,USD,USD,USD
nsd,DJ,clickadu,0.9300,0.9428,7444,-0.0128,-1.36,1.1900,-0.0954,USD,USD,USD
sv2,NU,inhouseads,0.0200,0.2100,504,-0.1900,-90.48,0.0000,-0.0958,USD,USD,USD
onclicka-sv,CF,mybid,0.0728,0.1400,1427,-0.0672,-48.03,0.0159,-0.0960,USD,USD,USD
propush-nsd,TO,galaksion,0.1625,0.1800,5493,-0.0175,-9.71,0.3704,-0.0960,USD,USD,USD
clickadilla-sv,SM,galaksion,0.0962,0.1800,1153,-0.0838,-46.55,0.0108,-0.0966,USD,USD,USD
clickadilla-sv,NC,galaksion,0.0911,0.1000,10892,-0.0089,-8.89,0.0854,-0.0969,USD,USD,USD
propush-nsd,SM,adsterra,0.1359,0.2963,607,-0.1604,-54.14,0.0867,-0.0974,USD,USD,USD
clickadu-pub-nsd,TM,galaksion,0.0500,0.1600,888,-0.1100,-68.75,0.0002,-0.0977,USD,USD,USD
sv2,TM,galaksion,0.0500,0.1600,888,-0.1100,-68.75,0.0000,-0.0977,USD,USD,USD
onclicka-sv,GW,mybid,0.0489,0.0900,2392,-0.0411,-45.66,0.0417,-0.0983,USD,USD,USD
nsd,VU,mybid,0.0400,0.0900,1975,-0.0500,-55.56,0.0300,-0.0988,USD,USD,USD
clickadu-pub-nsd,IM,mybid,0.0233,0.1200,1028,-0.0967,-80.56,0.0007,-0.0994,USD,USD,USD
mybid-pub-sv,NR,clickadu,0.0899,0.4876,250,-0.3977,-81.57,0.0008,-0.0994,USD,USD,USD
nsd,KY,mybid,0.0600,0.1100,2013,-0.0500,-45.45,0.0300,-0.1007,USD,USD,USD
sv2,NU,kadam,0.0200,0.2000,560,-0.1800,-90.00,0.0000,-0.1008,USD,USD,USD
clickadilla-sv,NR,clickadu,0.0805,0.4876,250,-0.4071,-83.48,0.0010,-0.1018,USD,USD,USD
clickadilla-sv,NC,mybid,0.0911,0.1200,3540,-0.0289,-24.08,0.0854,-0.1023,USD,USD,USD
clickadu-pub-nsd,VC,mybid,0.0553,0.0900,2953,-0.0347,-38.60,0.0021,-0.1026,USD,USD,USD
nsd,SM,galaksion,0.0900,0.1800,1153,-0.0900,-50.00,0.0200,-0.1038,USD,USD,USD
evadav-rss,JE,mybid,0.0556,0.1100,1908,-0.0544,-49.49,0.0010,-0.1039,USD,USD,USD
onclicka-sv,JE,mybid,0.0555,0.1100,1908,-0.0545,-49.51,0.0046,-0.1039,USD,USD,USD
sv,MC,galaksion,0.1300,0.2100,1304,-0.0800,-38.10,0.0100,-0.1043,USD,USD,USD
clickadu-pub-nsd,MS,galaksion,0.0667,0.1800,922,-0.1133,-62.96,0.0002,-0.1045,USD,USD,USD
evadav-sv,CF,mybid,0.0667,0.1400,1427,-0.0733,-52.38,0.0050,-0.1046,USD,USD,USD
clickadilla-sv,GL,galaksion,0.1710,0.2800,960,-0.1090,-38.93,0.0062,-0.1047,USD,USD,USD
nsd,GQ,mybid,0.0500,0.0800,3518,-0.0300,-37.50,0.0300,-0.1055,USD,USD,USD
sv,GQ,mybid,0.0500,0.0800,3518,-0.0300,-37.50,0.0200,-0.1055,USD,USD,USD
evadav-rss,KM,mybid,0.0341,0.0800,2319,-0.0459,-57.39,0.0060,-0.1065,USD,USD,USD
nsd,CK,clickadu,0.1000,0.4000,364,-0.3000,-75.00,0.0100,-0.1092,USD,USD,USD
sv2,CK,clickadu,0.1000,0.4000,364,-0.3000,-75.00,0.0100,-0.1092,USD,USD,USD
nsd,NR,clickadu,0.0500,0.4876,250,-0.4376,-89.75,0.0000,-0.1094,USD,USD,USD
onclicka-sv,BM,mybid,0.0433,0.0900,2343,-0.0467,-51.92,0.0009,-0.1095,USD,USD,USD
clickadu-pub-nsd,AD,mybid,0.0722,0.1200,2304,-0.0478,-39.81,0.0026,-0.1101,USD,USD,USD
sv2,WF,adsterra,0.2000,0.4666,413,-0.2666,-57.13,0.0100,-0.1101,USD,USD,USD
nsd,GD,mybid,0.0500,0.1000,2228,-0.0500,-50.00,0.0100,-0.1114,USD,USD,USD
clickadu-pub-nsd,GQ,mybid,0.0479,0.0800,3518,-0.0321,-40.08,0.0093,-0.1128,USD,USD,USD
evadav-sv,KM,mybid,0.0313,0.0800,2319,-0.0487,-60.82,0.0100,-0.1128,USD,USD,USD
mybid-pub-sv,IM,galaksion,0.0839,0.1200,3137,-0.0361,-30.08,0.0102,-0.1132,USD,USD,USD
mybid-pub-sv,CV,mybid,0.0729,0.0900,6626,-0.0171,-19.02,0.0647,-0.1134,USD,USD,USD
clickadilla-sv,LV,mybid,0.3989,0.4000,100695,-0.0011,-0.28,1.1583,-0.1134,USD,USD,USD
onclicka-sv,WS,mybid,0.0448,0.0700,4509,-0.0252,-35.97,0.0196,-0.1135,USD,USD,USD
onclicka-sv,GQ,mybid,0.0476,0.0800,3518,-0.0324,-40.44,0.0126,-0.1138,USD,USD,USD
sv2,NR,clickadu,0.0300,0.4876,250,-0.4576,-93.85,0.0000,-0.1144,USD,USD,USD
clickadilla-sv,GP,mybid,0.1302,0.1500,5791,-0.0198,-13.21,0.1013,-0.1147,USD,USD,USD
sv,AD,mybid,0.0700,0.1200,2304,-0.0500,-41.67,0.0100,-0.1152,USD,USD,USD
evadav-sv,CK,clickadu,0.0833,0.4000,364,-0.3167,-79.17,0.0010,-0.1153,USD,USD,USD
sv,SM,galaksion,0.0800,0.1800,1153,-0.1000,-55.56,0.0000,-0.1153,USD,USD,USD
onclicka-sv,NR,clickadu,0.0249,0.4876,250,-0.4627,-94.89,0.0000,-0.1157,USD,USD,USD
sv,KM,mybid,0.0300,0.0800,2319,-0.0500,-62.50,0.0100,-0.1159,USD,USD,USD
sv,NR,clickadu,0.0200,0.4876,250,-0.4676,-95.90,0.0000,-0.1169,USD,USD,USD
clickadilla-sv,IM,galaksion,0.0827,0.1200,3137,-0.0373,-31.11,0.0155,-0.1171,USD,USD,USD
nsd,BM,mybid,0.0400,0.0900,2343,-0.0500,-55.56,0.0100,-0.1172,USD,USD,USD
nsd,MC,galaksion,0.1200,0.2100,1304,-0.0900,-42.86,0.0200,-0.1174,USD,USD,USD
clickadilla-sv,TV,adsterra,0.0803,0.1800,1186,-0.0997,-55.39,0.0013,-0.1182,USD,USD,USD
clickadilla-sv,SL,mybid,0.0881,0.1100,5449,-0.0219,-19.91,0.1218,-0.1193,USD,USD,USD
nsd,GW,mybid,0.0400,0.0900,2392,-0.0500,-55.56,0.0500,-0.1196,USD,USD,USD
sv2,ME,mybid,0.1100,0.1200,11977,-0.0100,-8.33,0.7700,-0.1198,USD,USD,USD
mybid-pub-sv,NR,adsterra,0.0899,0.2254,889,-0.1355,-60.13,0.0008,-0.1205,USD,USD,USD
clickadilla-sv,IO,clickadu,0.0795,0.4000,376,-0.3205,-80.13,0.0012,-0.1205,USD,USD,USD
clickadu-pub-nsd,WS,mybid,0.0433,0.0700,4509,-0.0267,-38.21,0.0125,-0.1206,USD,USD,USD
mybid-pub-sv,GP,mybid,0.1291,0.1500,5791,-0.0209,-13.93,0.0994,-0.1210,USD,USD,USD
mybid-pub-sv,AI,galaksion,0.0656,0.1000,3518,-0.0344,-34.40,0.0026,-0.1210,USD,USD,USD
clickadilla-sv,SM,adsterra,0.0962,0.2963,607,-0.2001,-67.53,0.0108,-0.1214,USD,USD,USD
clickadilla-sv,CK,clickadu,0.0652,0.4000,364,-0.3348,-83.69,0.0045,-0.1219,USD,USD,USD
mybid-pub-sv,CK,clickadu,0.0649,0.4000,364,-0.3351,-83.77,0.0058,-0.1220,USD,USD,USD
sv,WF,adsterra,0.1700,0.4666,413,-0.2966,-63.56,0.0000,-0.1225,USD,USD,USD
onclicka-sv,TM,galaksion,0.0220,0.1600,888,-0.1380,-86.27,0.0002,-0.1226,USD,USD,USD
evadav-rss,CK,clickadu,0.0625,0.4000,364,-0.3375,-84.38,0.0010,-0.1229,USD,USD,USD
mybid-pub-sv,BW,mybid,0.0716,0.0800,14644,-0.0084,-10.51,0.0694,-0.1232,USD,USD,USD
onclicka-sv,AW,mybid,0.0434,0.0900,2647,-0.0466,-51.79,0.0006,-0.1234,USD,USD,USD
sv,CK,clickadu,0.0600,0.4000,364,-0.3400,-85.00,0.0000,-0.1238,USD,USD,USD
sv,GF,mybid,0.0600,0.1200,2063,-0.0600,-50.00,0.0200,-0.1238,USD,USD,USD
sv,GL,galaksion,0.1500,0.2800,960,-0.1300,-46.43,0.0000,-0.1248,USD,USD,USD
nsd,SM,adsterra,0.0900,0.2963,607,-0.2063,-69.62,0.0200,-0.1252,USD,USD,USD
clickadu-pub-nsd,NC,mybid,0.0844,0.1200,3540,-0.0356,-29.71,0.0124,-0.1262,USD,USD,USD
sv2,SM,galaksion,0.0700,0.1800,1153,-0.1100,-61.11,0.0100,-0.1268,USD,USD,USD
mybid-pub-sv,AX,galaksion,0.0868,0.1900,1246,-0.1032,-54.32,0.0006,-0.1286,USD,USD,USD
clickadilla-sv,NR,adsterra,0.0805,0.2254,889,-0.1449,-64.27,0.0010,-0.1288,USD,USD,USD
nsd,MS,galaksion,0.0400,0.1800,922,-0.1400,-77.78,0.0000,-0.1291,USD,USD,USD
clickadu-pub-nsd,FO,galaksion,0.0621,0.1200,2229,-0.0579,-48.28,0.0018,-0.1291,USD,USD,USD
evadav-rss,VU,mybid,0.0238,0.0900,1975,-0.0662,-73.54,0.0010,-0.1307,USD,USD,USD
sv,SM,adsterra,0.0800,0.2963,607,-0.2163,-73.00,0.0000,-0.1313,USD,USD,USD
mybid-pub-sv,TL,mybid,0.0791,0.0900,12057,-0.0109,-12.10,0.7465,-0.1313,USD,USD,USD
mybid-pub-sv,IO,clickadu,0.0496,0.4000,376,-0.3504,-87.59,0.0001,-0.1317,USD,USD,USD
sv2,SZ,mybid,0.0500,0.0900,3296,-0.0400,-44.44,0.1100,-0.1318,USD,USD,USD
clickadu-pub-nsd,VU,mybid,0.0231,0.0900,1975,-0.0669,-74.29,0.0028,-0.1320,USD,USD,USD
mybid-pub-sv,LR,mybid,0.0675,0.0900,5883,-0.0225,-24.97,0.2974,-0.1322,USD,USD,USD
nsd,AW,mybid,0.0400,0.0900,2647,-0.0500,-55.56,0.0200,-0.1324,USD,USD,USD
propush-nsd,IO,clickadu,0.0477,0.4000,376,-0.3523,-88.08,0.0127,-0.1325,USD,USD,USD
nsd,CV,mybid,0.0700,0.0900,6626,-0.0200,-22.22,0.1100,-0.1325,USD,USD,USD
evadav-rss,GW,mybid,0.0345,0.0900,2392,-0.0555,-61.69,0.0080,-0.1328,USD,USD,USD
sv2,JE,mybid,0.0400,0.1100,1908,-0.0700,-63.64,0.0500,-0.1336,USD,USD,USD
nsd,FO,galaksion,0.0600,0.1200,2229,-0.0600,-50.00,0.0100,-0.1337,USD,USD,USD
onclicka-sv,LR,mybid,0.0671,0.0900,5883,-0.0229,-25.40,0.1862,-0.1345,USD,USD,USD
nsd,GU,mybid,0.0600,0.1000,3381,-0.0400,-40.00,0.0600,-0.1352,USD,USD,USD
nsd,WS,mybid,0.0400,0.0700,4509,-0.0300,-42.86,0.0800,-0.1353,USD,USD,USD
sv2,WS,mybid,0.0400,0.0700,4509,-0.0300,-42.86,0.0500,-0.1353,USD,USD,USD
sv,WS,mybid,0.0400,0.0700,4509,-0.0300,-42.86,0.0200,-0.1353,USD,USD,USD
nsd,AX,galaksion,0.0800,0.1900,1246,-0.1100,-57.89,0.0100,-0.1371,USD,USD,USD
sv2,SM,adsterra,0.0700,0.2963,607,-0.2263,-76.37,0.0100,-0.1373,USD,USD,USD
clickadu-pub-nsd,GF,mybid,0.0534,0.1200,2063,-0.0666,-55.50,0.0157,-0.1374,USD,USD,USD
clickadilla-sv,SC,mybid,0.0711,0.1000,4766,-0.0289,-28.87,0.0253,-0.1376,USD,USD,USD
sv2,BB,mybid,0.0800,0.1000,6883,-0.0200,-20.00,0.6900,-0.1377,USD,USD,USD
sv2,VU,mybid,0.0200,0.0900,1975,-0.0700,-77.78,0.0400,-0.1383,USD,USD,USD
nsd,IO,clickadu,0.0300,0.4000,376,-0.3700,-92.50,0.0000,-0.1391,USD,USD,USD
sv2,IO,clickadu,0.0300,0.4000,376,-0.3700,-92.50,0.0000,-0.1391,USD,USD,USD
evadav-sv,BT,mybid,0.0842,0.1000,8843,-0.0158,-15.84,0.0340,-0.1401,USD,USD,USD
propush-nsd,AX,adsterra,0.1417,0.5008,391,-0.3591,-71.71,0.0530,-0.1404,USD,USD,USD
mybid-pub-sv,WF,adsterra,0.1265,0.4666,413,-0.3401,-72.90,0.0040,-0.1405,USD,USD,USD
onclicka-sv,CK,clickadu,0.0139,0.4000,364,-0.3861,-96.53,0.0003,-0.1405,USD,USD,USD
sv2,KY,mybid,0.0400,0.1100,2013,-0.0700,-63.64,0.0400,-0.1409,USD,USD,USD
clickadu-pub-nsd,SC,mybid,0.0703,0.1000,4766,-0.0297,-29.69,1.3051,-0.1415,USD,USD,USD
clickadilla-sv,TM,galaksion,0.0005,0.1600,888,-0.1595,-99.70,0.0000,-0.1417,USD,USD,USD
sv,IO,clickadu,0.0200,0.4000,376,-0.3800,-95.00,0.0000,-0.1429,USD,USD,USD
clickadilla-sv,LI,galaksion,0.0882,0.2100,1176,-0.1218,-58.02,0.0060,-0.1433,USD,USD,USD
sv2,GW,mybid,0.0300,0.0900,2392,-0.0600,-66.67,0.0500,-0.1435,USD,USD,USD
onclicka-sv,SB,mybid,0.0405,0.0800,3651,-0.0395,-49.31,0.0059,-0.1440,USD,USD,USD
clickadilla-sv,MP,galaksion,0.0963,0.1800,1722,-0.0837,-46.51,0.0002,-0.1442,USD,USD,USD
mybid-pub-sv,TV,adsterra,0.0571,0.1800,1186,-0.1229,-68.29,0.0013,-0.1458,USD,USD,USD
sv,SB,mybid,0.0400,0.0800,3651,-0.0400,-50.00,0.0000,-0.1460,USD,USD,USD
propush-nsd,MP,galaksion,0.0949,0.1800,1722,-0.0851,-47.28,0.0394,-0.1466,USD,USD,USD
evadav-sv,GW,mybid,0.0286,0.0900,2392,-0.0614,-68.21,0.0200,-0.1468,USD,USD,USD
evadav-sv,SM,galaksion,0.0526,0.1800,1153,-0.1274,-70.76,0.0010,-0.1469,USD,USD,USD
evadav-sv,KY,mybid,0.0370,0.1100,2013,-0.0730,-66.33,0.0010,-0.1469,USD,USD,USD
onclicka-sv,GF,mybid,0.0487,0.1200,2063,-0.0713,-59.45,0.0019,-0.1472,USD,USD,USD
nsd,VC,mybid,0.0400,0.0900,2953,-0.0500,-55.56,0.0100,-0.1477,USD,USD,USD
evadav-sv,SM,adsterra,0.0526,0.2963,607,-0.2436,-82.23,0.0010,-0.1479,USD,USD,USD
nsd,TC,galaksion,0.0600,0.0800,7431,-0.0200,-25.00,0.0100,-0.1486,USD,USD,USD
sv2,AX,galaksion,0.0700,0.1900,1246,-0.1200,-63.16,0.0100,-0.1495,USD,USD,USD
clickadilla-sv,CV,mybid,0.0671,0.0900,6626,-0.0229,-25.42,0.0389,-0.1516,USD,USD,USD
mybid-pub-sv,SC,mybid,0.0681,0.1000,4766,-0.0319,-31.86,0.0416,-0.1519,USD,USD,USD
onclicka-sv,AD,mybid,0.0540,0.1200,2304,-0.0660,-55.02,0.0020,-0.1521,USD,USD,USD
clickadu-pub-nsd,TV,adsterra,0.0507,0.1800,1186,-0.1293,-71.84,0.0037,-0.1534,USD,USD,USD
evadav-rss,GF,mybid,0.0455,0.1200,2063,-0.0745,-62.12,0.0020,-0.1538,USD,USD,USD
nsd,TV,adsterra,0.0500,0.1800,1186,-0.1300,-72.22,0.0000,-0.1542,USD,USD,USD
sv2,TV,adsterra,0.0500,0.1800,1186,-0.1300,-72.22,0.0000,-0.1542,USD,USD,USD
clickadilla-sv,WF,adsterra,0.0928,0.4666,413,-0.3738,-80.12,0.0024,-0.1544,USD,USD,USD
clickadilla-sv,SS,mybid,0.0598,0.0900,5130,-0.0302,-33.61,0.1129,-0.1552,USD,USD,USD
sv,TV,galaksion,0.1200,0.1800,2588,-0.0600,-33.33,0.0000,-0.1553,USD,USD,USD
clickadu-pub-nsd,KW,mybid,0.0893,0.0900,226493,-0.0007,-0.76,0.8676,-0.1553,USD,USD,USD
nsd,NR,adsterra,0.0500,0.2254,889,-0.1754,-77.82,0.0000,-0.1559,USD,USD,USD
sv2,GD,mybid,0.0300,0.1000,2228,-0.0700,-70.00,0.1300,-0.1560,USD,USD,USD
onclicka-sv,FO,galaksion,0.0500,0.1200,2229,-0.0700,-58.36,0.0003,-0.1561,USD,USD,USD
evadav-sv,AI,galaksion,0.0556,0.1000,3518,-0.0444,-44.44,0.0010,-0.1564,USD,USD,USD
sv2,MS,galaksion,0.0100,0.1800,922,-0.1700,-94.44,0.0000,-0.1567,USD,USD,USD
sv,IM,galaksion,0.0700,0.1200,3137,-0.0500,-41.67,0.0100,-0.1568,USD,USD,USD
nsd,CW,mybid,0.0500,0.1000,3138,-0.0500,-50.00,0.0300,-0.1569,USD,USD,USD
onclicka-sv,SZ,mybid,0.0423,0.0900,3296,-0.0477,-53.00,0.0055,-0.1572,USD,USD,USD
mybid-pub-sv,MP,clickadu,0.2655,0.4000,1171,-0.1345,-33.61,0.0003,-0.1574,USD,USD,USD
propush-nsd,VI,galaksion,0.1522,0.1800,5685,-0.0278,-15.47,0.2231,-0.1583,USD,USD,USD
sv2,AW,mybid,0.0300,0.0900,2647,-0.0600,-66.67,0.0600,-0.1588,USD,USD,USD
clickadu-pub-nsd,SM,adsterra,0.0333,0.2963,607,-0.2629,-88.75,0.0006,-0.1596,USD,USD,USD
onclicka-sv,SM,adsterra,0.0333,0.2963,607,-0.2629,-88.75,0.0004,-0.1596,USD,USD,USD
nsd,WF,adsterra,0.0800,0.4666,413,-0.3866,-82.85,0.0000,-0.1597,USD,USD,USD
propush-nsd,WF,adsterra,0.0787,0.4666,413,-0.3879,-83.13,0.0348,-0.1602,USD,USD,USD
sv,MT,mybid,0.0900,0.1000,16065,-0.0100,-10.00,0.1100,-0.1607,USD,USD,USD
evadav-sv,JE,mybid,0.0252,0.1100,1908,-0.0848,-77.08,0.0030,-0.1618,USD,USD,USD
mybid-pub-sv,AX,adsterra,0.0868,0.5008,391,-0.4140,-82.67,0.0006,-0.1619,USD,USD,USD
nsd,AG,mybid,0.0500,0.1000,3238,-0.0500,-50.00,0.0100,-0.1619,USD,USD,USD
clickadu-pub-nsd,AX,galaksion,0.0600,0.1900,1246,-0.1300,-68.42,0.0003,-0.1620,USD,USD,USD
clickadilla-sv,AX,galaksion,0.0598,0.1900,1246,-0.1302,-68.52,0.0007,-0.1622,USD,USD,USD
evadav-sv,AW,mybid,0.0286,0.0900,2647,-0.0614,-68.25,0.0010,-0.1626,USD,USD,USD
sv2,BM,mybid,0.0200,0.0900,2343,-0.0700,-77.78,0.0200,-0.1640,USD,USD,USD
nsd,AX,adsterra,0.0800,0.5008,391,-0.4208,-84.03,0.0100,-0.1645,USD,USD,USD
mybid-pub-sv,NR,galaksion,0.0899,0.1800,1826,-0.0901,-50.08,0.0008,-0.1646,USD,USD,USD
nsd,LI,galaksion,0.0700,0.2100,1176,-0.1400,-66.67,0.0000,-0.1646,USD,USD,USD
sv,SZ,mybid,0.0400,0.0900,3296,-0.0500,-55.56,0.0100,-0.1648,USD,USD,USD
propush-nsd,MH,galaksion,0.1253,0.1800,3016,-0.0547,-30.37,0.2142,-0.1649,USD,USD,USD
onclicka-sv,TV,adsterra,0.0386,0.1800,1186,-0.1414,-78.57,0.0002,-0.1677,USD,USD,USD
clickadilla-sv,MT,mybid,0.0896,0.1000,16065,-0.0104,-10.44,0.3796,-0.1678,USD,USD,USD
mybid-pub-sv,SL,mybid,0.0791,0.1100,5449,-0.0309,-28.08,0.1357,-0.1683,USD,USD,USD
sv2,AX,adsterra,0.0700,0.5008,391,-0.4308,-86.02,0.0100,-0.1685,USD,USD,USD
evadav-sv,LI,galaksion,0.0667,0.2100,1176,-0.1433,-68.25,0.0010,-0.1686,USD,USD,USD
sv,GU,mybid,0.0500,0.1000,3381,-0.0500,-50.00,0.0200,-0.1691,USD,USD,USD
clickadu-pub-nsd,SM,galaksion,0.0333,0.1800,1153,-0.1467,-81.48,0.0006,-0.1691,USD,USD,USD
onclicka-sv,SM,galaksion,0.0333,0.1800,1153,-0.1467,-81.49,0.0004,-0.1691,USD,USD,USD
evadav-sv,SZ,mybid,0.0385,0.0900,3296,-0.0515,-57.26,0.0030,-0.1699,USD,USD,USD
onclicka-sv,WF,adsterra,0.0548,0.4666,413,-0.4118,-88.26,0.0002,-0.1701,USD,USD,USD
clickadu-pub-nsd,NC,galaksion,0.0844,0.1000,10892,-0.0156,-15.65,0.0124,-0.1704,USD,USD,USD
mybid-pub-sv,SS,mybid,0.0567,0.0900,5130,-0.0333,-36.97,0.1476,-0.1707,USD,USD,USD
nsd,MP,galaksion,0.0800,0.1800,1722,-0.1000,-55.56,0.0000,-0.1722,USD,USD,USD
propush-nsd,GI,galaksion,0.1284,0.1800,3340,-0.0516,-28.66,0.1787,-0.1723,USD,USD,USD
clickadu-pub-nsd,AX,adsterra,0.0600,0.5008,391,-0.4408,-88.02,0.0003,-0.1724,USD,USD,USD
clickadilla-sv,AX,adsterra,0.0598,0.5008,391,-0.4410,-88.06,0.0007,-0.1724,USD,USD,USD
sv2,NR,adsterra,0.0300,0.2254,889,-0.1954,-86.69,0.0000,-0.1737,USD,USD,USD
nsd,GP,mybid,0.1200,0.1500,5791,-0.0300,-20.00,0.2000,-0.1737,USD,USD,USD
sv,GP,mybid,0.1200,0.1500,5791,-0.0300,-20.00,0.0700,-0.1737,USD,USD,USD
clickadilla-sv,SR,mybid,0.0806,0.1000,8999,-0.0194,-19.37,0.2445,-0.1743,USD,USD,USD
evadav-sv,GF,mybid,0.0355,0.1200,2063,-0.0845,-70.45,0.0050,-0.1744,USD,USD,USD
evadav-rss,GD,mybid,0.0213,0.1000,2228,-0.0787,-78.72,0.0010,-0.1754,USD,USD,USD
nsd,AI,galaksion,0.0500,0.1000,3518,-0.0500,-50.00,0.0000,-0.1759,USD,USD,USD
sv2,GQ,mybid,0.0300,0.0800,3518,-0.0500,-62.50,0.0600,-0.1759,USD,USD,USD
nsd,CU,mybid,0.0400,0.0500,17654,-0.0100,-20.00,0.2300,-0.1765,USD,USD,USD
sv2,CU,mybid,0.0400,0.0500,17654,-0.0100,-20.00,0.1900,-0.1765,USD,USD,USD
sv,CU,mybid,0.0400,0.0500,17654,-0.0100,-20.00,0.0600,-0.1765,USD,USD,USD
propush-nsd,TV,galaksion,0.1118,0.1800,2588,-0.0682,-37.90,0.2194,-0.1766,USD,USD,USD
evadav-rss,BF,mybid,0.1569,0.1600,56404,-0.0031,-1.96,0.1520,-0.1770,USD,USD,USD
evadav-sv,NA,mybid,0.0681,0.0900,8070,-0.0219,-24.37,0.0130,-0.1770,USD,USD,USD
onclicka-sv,AX,adsterra,0.0475,0.5008,391,-0.4533,-90.51,0.0002,-0.1772,USD,USD,USD
onclicka-sv,AX,galaksion,0.0475,0.1900,1246,-0.1425,-74.98,0.0002,-0.1775,USD,USD,USD
onclicka-sv,NR,adsterra,0.0249,0.2254,889,-0.2005,-88.95,0.0000,-0.1782,USD,USD,USD
sv2,FO,galaksion,0.0400,0.1200,2229,-0.0800,-66.67,0.0200,-0.1783,USD,USD,USD
sv,AX,adsterra,0.0400,0.5008,391,-0.4608,-92.01,0.0000,-0.1802,USD,USD,USD
clickadu-pub-nsd,MF,galaksion,0.1061,0.1800,2449,-0.0739,-41.08,0.0105,-0.1811,USD,USD,USD
clickadilla-sv,NR,galaksion,0.0805,0.1800,1826,-0.0995,-55.25,0.0010,-0.1816,USD,USD,USD
evadav-rss,AW,mybid,0.0213,0.0900,2647,-0.0687,-76.36,0.0010,-0.1819,USD,USD,USD
nsd,SB,mybid,0.0300,0.0800,3651,-0.0500,-62.50,0.0300,-0.1826,USD,USD,USD
sv,NR,adsterra,0.0200,0.2254,889,-0.2054,-91.13,0.0000,-0.1826,USD,USD,USD
propush-nsd,ST,galaksion,0.1141,0.1700,3271,-0.0559,-32.86,0.6029,-0.1827,USD,USD,USD
sv,LC,mybid,0.0600,0.1000,4576,-0.0400,-40.00,0.0100,-0.1830,USD,USD,USD
nsd,AD,mybid,0.0400,0.1200,2304,-0.0800,-66.67,0.0200,-0.1843,USD,USD,USD
sv2,AD,mybid,0.0400,0.1200,2304,-0.0800,-66.67,0.0400,-0.1843,USD,USD,USD
sv,AS,mybid,0.0600,0.1000,4609,-0.0400,-40.00,0.0000,-0.1844,USD,USD,USD
sv,KY,galaksion,0.1100,0.1200,18501,-0.0100,-8.33,0.0300,-0.1850,USD,USD,USD
propush-nsd,FM,adsterra,0.1295,0.2022,2555,-0.0727,-35.96,0.2630,-0.1857,USD,USD,USD
propush-nsd,MF,galaksion,0.1039,0.1800,2449,-0.0761,-42.28,0.1009,-0.1864,USD,USD,USD
propush-nsd,TK,inhouseads,0.0717,0.2100,1350,-0.1383,-65.87,0.0028,-0.1867,USD,USD,USD
sv,AX,galaksion,0.0400,0.1900,1246,-0.1500,-78.95,0.0000,-0.1869,USD,USD,USD
evadav-rss,GQ,mybid,0.0268,0.0800,3518,-0.0532,-66.52,0.0030,-0.1872,USD,USD,USD
sv2,LI,galaksion,0.0500,0.2100,1176,-0.1600,-76.19,0.0200,-0.1882,USD,USD,USD
sv,LI,galaksion,0.0500,0.2100,1176,-0.1600,-76.19,0.0000,-0.1882,USD,USD,USD
sv2,CW,mybid,0.0400,0.1000,3138,-0.0600,-60.00,0.1000,-0.1883,USD,USD,USD
evadav-sv,AD,mybid,0.0377,0.1200,2304,-0.0823,-68.55,0.0020,-0.1895,USD,USD,USD
