account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
propush-inhouse-constructor,MS,mybid,0.1600,0.0900,79,0.0700,77.78,0.0002,0.0055,USD,USD,USD
propush-nsd,GI,mybid,0.0964,0.0900,749,0.0064,7.15,0.1550,0.0048,USD,USD,USD
nsd,BL,mybid,0.1500,0.1100,120,0.0400,36.36,0.0000,0.0048,USD,USD,USD
propush-cpc,NR,mybid,0.1116,0.1000,397,0.0116,11.63,0.0355,0.0046,USD,USD,USD
propush-inhouse-tb,MM,galaksion,1.2500,1.2500,487741,0.0000,0.00,56.4667,0.0044,USD,USD,USD
propush-tb,WS,mybid,0.0910,0.0900,4212,0.0010,1.06,0.2632,0.0040,USD,USD,USD
propush-inhouse-constructor,AI,mybid,0.0800,0.0700,381,0.0100,14.29,0.0002,0.0038,USD,USD,USD
propush-constructor,PM,galaksion,0.1847,0.1600,153,0.0247,15.42,0.0007,0.0038,USD,USD,USD
propush-nsd,GQ,mybid,0.0703,0.0700,8703,0.0003,0.50,0.3840,0.0030,USD,USD,USD
propush-constructor,NR,mybid,0.1067,0.1000,397,0.0067,6.65,0.0059,0.0026,USD,USD,USD
propush-cpc,PW,mybid,0.1033,0.1000,763,0.0033,3.25,0.0693,0.0025,USD,USD,USD
propush-inhouse-tb,PW,mybid,0.1031,0.1000,763,0.0031,3.12,0.0421,0.0024,USD,USD,USD
mybid-pub-sv,ER,mybid,0.0728,0.0600,176,0.0128,21.41,0.0074,0.0023,USD,USD,USD
propush-inhouse-tb,NR,mybid,0.1056,0.1000,397,0.0056,5.65,0.0229,0.0022,USD,USD,USD
propush-inhouse-tb,TV,mybid,0.0986,0.0900,212,0.0086,9.54,0.0335,0.0018,USD,USD,USD
sv,AX,mybid,0.1000,0.0900,158,0.0100,11.11,0.0000,0.0016,USD,USD,USD
propush-cpc,TV,mybid,0.0956,0.0900,212,0.0056,6.20,0.0298,0.0012,USD,USD,USD
propush-cpc,CK,adsterra,0.1887,0.1878,1204,0.0009,0.48,0.1013,0.0011,USD,USD,USD
mybid-pub-sv,NU,mybid,0.0712,0.0700,764,0.0012,1.69,0.0176,0.0009,USD,USD,USD
propush-tb,KI,mybid,0.0906,0.0900,1030,0.0006,0.69,0.2750,0.0006,USD,USD,USD
propush-tb,MH,mybid,0.0807,0.0800,892,0.0007,0.84,0.0724,0.0006,USD,USD,USD
clickadilla-sv,BL,mybid,0.1130,0.1100,120,0.0030,2.74,0.0003,0.0004,USD,USD,USD
nsd,IN,mybid,0.0700,0.0700,23354528,0.0000,0.00,1041.8500,0.0000,USD,USD,USD
sv2,IN,mybid,0.0700,0.0700,23354528,0.0000,0.00,1103.4100,0.0000,USD,USD,USD
nsd,GE,mybid,0.1400,0.1400,334494,0.0000,0.00,0.2200,0.0000,USD,USD,USD
sv,KW,mybid,0.1400,0.1400,222151,0.0000,0.00,1.1500,0.0000,USD,USD,USD
sv,AI,mybid,0.0700,0.0700,381,0.0000,0.00,0.0000,0.0000,USD,USD,USD
mybid-pub-sv,NF,kadam,0.0550,1.3000,0,-1.2450,-95.77,0.0002,-0.0000,USD,USD,USD
mybid-pub-sv,NF,inhouseads,0.0550,1.3650,0,-1.3100,-95.97,0.0002,-0.0000,USD,USD,USD
mybid-pub-sv,VA,kadam,0.0706,0.2000,0,-0.1294,-64.69,0.0001,-0.0000,USD,USD,USD
mybid-pub-sv,VA,inhouseads,0.0706,0.2100,0,-0.1394,-66.37,0.0001,-0.0000,USD,USD,USD
nsd,AI,galaksion,0.1000,0.1000,3518,0.0000,0.00,0.0100,0.0000,USD,USD,USD
nsd,BY,mybid,0.1000,0.1000,422892,0.0000,0.00,0.3600,0.0000,USD,USD,USD
nsd,CU,mybid,0.0400,0.0400,22490,0.0000,0.00,0.1600,0.0000,USD,USD,USD
nsd,LA,mybid,0.0800,0.0800,156654,0.0000,0.00,3.6700,0.0000,USD,USD,USD
nsd,LY,mybid,0.0800,0.0800,303990,0.0000,0.00,23.7900,0.0000,USD,USD,USD
nsd,RW,mybid,0.2000,0.2000,15301,0.0000,0.00,1.0600,0.0000,USD,USD,USD
nsd,SD,mybid,0.0800,0.0800,123765,0.0000,0.00,7.4600,0.0000,USD,USD,USD
nsd,TT,mybid,0.0500,0.0500,26448,0.0000,0.00,0.2300,0.0000,USD,USD,USD
nsd,VE,mybid,0.0800,0.0800,445986,0.0000,0.00,9.1300,0.0000,USD,USD,USD
propush-constructor,NF,kadam,0.0000,1.3000,0,-1.3000,-100.00,0.0000,-0.0000,USD,USD,USD
propush-constructor,NF,inhouseads,0.0000,1.3650,0,-1.3650,-100.00,0.0000,-0.0000,USD,USD,USD
propush-cpc,NF,kadam,0.0092,1.3000,0,-1.2908,-99.29,0.0000,-0.0000,USD,USD,USD
propush-cpc,NF,inhouseads,0.0092,1.3650,0,-1.3558,-99.33,0.0000,-0.0000,USD,USD,USD
propush-cpc,UM,kadam,0.0387,0.3000,0,-0.2613,-87.09,0.0002,-0.0000,USD,USD,USD
propush-cpc,UM,inhouseads,0.0387,0.3150,0,-0.2763,-87.71,0.0002,-0.0000,USD,USD,USD
propush-cpc,VA,kadam,0.1800,0.2000,0,-0.0200,-10.00,0.0002,-0.0000,USD,USD,USD
propush-cpc,VA,inhouseads,0.1800,0.2100,0,-0.0300,-14.29,0.0002,-0.0000,USD,USD,USD
propush-inhouse-tb,NF,kadam,0.0397,1.3000,0,-1.2603,-96.95,0.0000,-0.0000,USD,USD,USD
propush-inhouse-tb,NF,inhouseads,0.0397,1.3650,0,-1.3253,-97.09,0.0000,-0.0000,USD,USD,USD
propush-nsd,NF,kadam,0.0158,1.3000,0,-1.2842,-98.79,0.0002,-0.0000,USD,USD,USD
propush-nsd,NF,inhouseads,0.0158,1.3650,0,-1.3492,-98.84,0.0002,-0.0000,USD,USD,USD
propush-nsd,UM,kadam,0.0176,0.3000,0,-0.2824,-94.13,0.0002,-0.0000,USD,USD,USD
propush-nsd,UM,inhouseads,0.0176,0.3150,0,-0.2974,-94.41,0.0002,-0.0000,USD,USD,USD
propush-nsd,VA,kadam,0.1020,0.2000,0,-0.0980,-49.00,0.0006,-0.0000,USD,USD,USD
propush-nsd,VA,inhouseads,0.1020,0.2100,0,-0.1080,-51.43,0.0006,-0.0000,USD,USD,USD
propush-tb,NF,kadam,0.0539,1.3000,0,-1.2461,-95.86,0.0002,-0.0000,USD,USD,USD
propush-tb,NF,inhouseads,0.0539,1.3650,0,-1.3111,-96.05,0.0002,-0.0000,USD,USD,USD
propush-tb,UM,kadam,0.0000,0.3000,0,-0.3000,-100.00,0.0000,-0.0000,USD,USD,USD
propush-tb,UM,inhouseads,0.0000,0.3150,0,-0.3150,-100.00,0.0000,-0.0000,USD,USD,USD
propush-tb,VA,kadam,0.0864,0.2000,0,-0.1136,-56.80,0.0004,-0.0000,USD,USD,USD
propush-tb,VA,inhouseads,0.0864,0.2100,0,-0.1236,-58.86,0.0004,-0.0000,USD,USD,USD
sv2,AS,mybid,0.0800,0.0800,1118,0.0000,0.00,0.0100,0.0000,USD,USD,USD
sv2,BY,mybid,0.1000,0.1000,422892,0.0000,0.00,0.2500,0.0000,USD,USD,USD
sv2,MG,mybid,0.1000,0.1000,20440,0.0000,0.00,0.3300,0.0000,USD,USD,USD
sv2,MK,mybid,0.0800,0.0800,25751,0.0000,0.00,0.4300,0.0000,USD,USD,USD
sv2,ML,mybid,0.1000,0.1000,47777,0.0000,0.00,8.9100,0.0000,USD,USD,USD
sv2,VA,kadam,0.0800,0.2000,0,-0.1200,-60.00,0.0000,-0.0000,USD,USD,USD
sv2,VA,inhouseads,0.0800,0.2100,0,-0.1300,-61.90,0.0000,-0.0000,USD,USD,USD
sv,BF,galaksion,0.7800,0.7800,230475,0.0000,0.00,1.6100,0.0000,USD,USD,USD
sv,BI,galaksion,0.2100,0.2100,31906,0.0000,0.00,0.0800,0.0000,USD,USD,USD
sv,CI,kadam,1.2000,1.2000,10514295,0.0000,0.00,7.6000,0.0000,USD,USD,USD
sv,CR,mybid,0.1600,0.1600,297964,0.0000,0.00,0.3200,0.0000,USD,USD,USD
sv,FM,mybid,0.1000,0.1000,1097,0.0000,0.00,0.0100,0.0000,USD,USD,USD
sv,KY,mybid,0.1000,0.1000,4144,0.0000,0.00,0.0100,0.0000,USD,USD,USD
sv,KY,kadam,0.1000,0.1000,115213,0.0000,0.00,0.0100,0.0000,USD,USD,USD
sv,MG,mybid,0.1000,0.1000,20440,0.0000,0.00,0.0300,0.0000,USD,USD,USD
sv,MP,mybid,0.1000,0.1000,90,0.0000,0.00,0.0000,0.0000,USD,USD,USD
sv,NL,mybid,0.3200,0.3200,1455924,0.0000,0.00,3.6600,0.0000,USD,USD,USD
sv,PM,mybid,0.0800,0.0800,314,0.0000,0.00,0.0000,0.0000,USD,USD,USD
sv,VU,galaksion,0.1500,0.1500,13034,0.0000,0.00,0.0400,0.0000,USD,USD,USD
sv,SH,mybid,0.0900,0.0900,127,-0.0000,-0.00,0.0000,-0.0000,USD,USD,USD
sv,KI,mybid,0.0900,0.0900,1030,-0.0000,-0.00,0.0100,-0.0000,USD,USD,USD
sv,CW,mybid,0.0900,0.0900,9999,-0.0000,-0.00,0.0200,-0.0000,USD,USD,USD
nsd,IS,mybid,0.0900,0.0900,11103,-0.0000,-0.00,0.0400,-0.0000,USD,USD,USD
sv,BS,mybid,0.0900,0.0900,14203,-0.0000,-0.00,0.0200,-0.0000,USD,USD,USD
sv2,MT,mybid,0.0900,0.0900,17557,-0.0000,-0.00,0.5200,-0.0000,USD,USD,USD
sv2,GM,mybid,0.1200,0.1200,18349,-0.0000,-0.00,0.4500,-0.0000,USD,USD,USD
nsd,MU,mybid,0.0900,0.0900,26126,-0.0000,-0.00,0.4000,-0.0000,USD,USD,USD
sv2,MU,mybid,0.0900,0.0900,26126,-0.0000,-0.00,0.5000,-0.0000,USD,USD,USD
sv2,MV,mybid,0.0900,0.0900,28190,-0.0000,-0.00,0.3900,-0.0000,USD,USD,USD
nsd,AM,mybid,0.0900,0.0900,52109,-0.0000,-0.00,0.1200,-0.0000,USD,USD,USD
propush-nsd,KI,mybid,0.0900,0.0900,1030,-0.0000,-0.00,0.4743,-0.0000,USD,USD,USD
propush-nsd,NR,mybid,0.0997,0.1000,397,-0.0003,-0.32,0.0676,-0.0001,USD,USD,USD
mybid-pub-sv,AQ,adsterra,0.0006,0.1310,1,-0.1304,-99.53,0.0000,-0.0001,USD,USD,USD
clickadilla-sv,AQ,adsterra,0.0002,0.1310,1,-0.1308,-99.84,0.0000,-0.0001,USD,USD,USD
propush-cpc,UM,galaksion,0.0387,0.1800,1,-0.1413,-78.49,0.0002,-0.0001,USD,USD,USD
propush-nsd,UM,galaksion,0.0176,0.1800,1,-0.1624,-90.22,0.0002,-0.0002,USD,USD,USD
propush-tb,UM,galaksion,0.0000,0.1800,1,-0.1800,-100.00,0.0000,-0.0002,USD,USD,USD
propush-cpc,VA,galaksion,0.1800,0.4400,1,-0.2600,-59.09,0.0002,-0.0003,USD,USD,USD
clickadilla-sv,SJ,adsterra,0.0858,0.3500,1,-0.2642,-75.49,0.0006,-0.0003,USD,USD,USD
sv,SJ,adsterra,0.0800,0.3500,1,-0.2700,-77.14,0.0000,-0.0003,USD,USD,USD
mybid-pub-sv,SJ,adsterra,0.0724,0.3500,1,-0.2776,-79.32,0.0056,-0.0003,USD,USD,USD
onclicka-sv,SJ,adsterra,0.0485,0.3500,1,-0.3015,-86.13,0.0000,-0.0003,USD,USD,USD
nsd,SJ,adsterra,0.0400,0.3500,1,-0.3100,-88.57,0.0000,-0.0003,USD,USD,USD
sv2,SJ,adsterra,0.0400,0.3500,1,-0.3100,-88.57,0.0000,-0.0003,USD,USD,USD
propush-tb,SJ,adsterra,0.0335,0.3500,1,-0.3165,-90.42,0.0004,-0.0003,USD,USD,USD
propush-nsd,SJ,adsterra,0.0192,0.3500,1,-0.3308,-94.53,0.0005,-0.0003,USD,USD,USD
propush-nsd,VA,galaksion,0.1020,0.4400,1,-0.3380,-76.82,0.0006,-0.0003,USD,USD,USD
propush-cpc,SJ,adsterra,0.0067,0.3500,1,-0.3433,-98.08,0.0001,-0.0003,USD,USD,USD
propush-constructor,TV,mybid,0.0883,0.0900,212,-0.0017,-1.84,0.0058,-0.0004,USD,USD,USD
propush-tb,VA,galaksion,0.0864,0.4400,1,-0.3536,-80.36,0.0004,-0.0004,USD,USD,USD
sv2,VA,galaksion,0.0800,0.4400,1,-0.3600,-81.82,0.0000,-0.0004,USD,USD,USD
mybid-pub-sv,VA,galaksion,0.0706,0.4400,1,-0.3694,-83.95,0.0001,-0.0004,USD,USD,USD
clickadu-pub-nsd,PM,galaksion,0.1571,0.1600,153,-0.0029,-1.79,0.0011,-0.0004,USD,USD,USD
nsd,BL,galaksion,0.1500,0.1600,61,-0.0100,-6.25,0.0000,-0.0006,USD,USD,USD
propush-nsd,VU,mybid,0.0998,0.1000,2836,-0.0002,-0.23,1.8032,-0.0006,USD,USD,USD
mybid-pub-sv,NF,adsterra,0.0550,0.3000,3,-0.2450,-81.66,0.0002,-0.0007,USD,USD,USD
propush-tb,NF,adsterra,0.0539,0.3000,3,-0.2461,-82.05,0.0002,-0.0007,USD,USD,USD
propush-inhouse-tb,NF,adsterra,0.0397,0.3000,3,-0.2603,-86.77,0.0000,-0.0008,USD,USD,USD
propush-nsd,NF,adsterra,0.0158,0.3000,3,-0.2842,-94.74,0.0002,-0.0009,USD,USD,USD
propush-cpc,NF,adsterra,0.0092,0.3000,3,-0.2908,-96.93,0.0000,-0.0009,USD,USD,USD
propush-inhouse-tb,SH,mybid,0.0831,0.0900,127,-0.0069,-7.71,0.0012,-0.0009,USD,USD,USD
propush-constructor,NF,adsterra,0.0000,0.3000,3,-0.3000,-99.99,0.0000,-0.0009,USD,USD,USD
propush-inhouse-constructor,MS,adsterra,0.1600,0.1628,343,-0.0028,-1.70,0.0002,-0.0009,USD,USD,USD
propush-cpc,UM,adsterra,0.0387,0.1750,7,-0.1363,-77.87,0.0002,-0.0010,USD,USD,USD
propush-cpc,MP,mybid,0.0888,0.1000,90,-0.0112,-11.21,0.0217,-0.0010,USD,USD,USD
propush-nsd,UM,adsterra,0.0176,0.1750,7,-0.1574,-89.94,0.0002,-0.0011,USD,USD,USD
clickadu-pub-nsd,MS,mybid,0.0750,0.0900,79,-0.0150,-16.67,0.0003,-0.0012,USD,USD,USD
propush-tb,UM,adsterra,0.0000,0.1750,7,-0.1750,-100.00,0.0000,-0.0012,USD,USD,USD
propush-tb,YT,mybid,0.1184,0.1200,881,-0.0016,-1.36,0.2663,-0.0014,USD,USD,USD
propush-constructor,CK,mybid,0.0871,0.0900,566,-0.0029,-3.19,0.0058,-0.0016,USD,USD,USD
mybid-pub-sv,MS,mybid,0.0684,0.0900,79,-0.0216,-24.05,0.0195,-0.0017,USD,USD,USD
clickadu-pub-nsd,AX,mybid,0.0750,0.0900,158,-0.0150,-16.67,0.0021,-0.0024,USD,USD,USD
mybid-pub-sv,MP,mybid,0.0705,0.1000,90,-0.0295,-29.51,0.0484,-0.0027,USD,USD,USD
propush-constructor,MS,mybid,0.0559,0.0900,79,-0.0341,-37.91,0.0001,-0.0027,USD,USD,USD
onclicka-sv,BL,mybid,0.0873,0.1100,120,-0.0227,-20.63,0.0003,-0.0027,USD,USD,USD
propush-inhouse-constructor,PW,mybid,0.0964,0.1000,763,-0.0036,-3.64,0.0007,-0.0028,USD,USD,USD
mybid-pub-sv,NF,mybid,0.0550,0.0800,114,-0.0250,-31.23,0.0002,-0.0028,USD,USD,USD
clickadilla-sv,BL,galaksion,0.1130,0.1600,61,-0.0470,-29.37,0.0003,-0.0029,USD,USD,USD
propush-tb,NF,mybid,0.0539,0.0800,114,-0.0261,-32.68,0.0002,-0.0030,USD,USD,USD
nsd,PM,mybid,0.0700,0.0800,314,-0.0100,-12.50,0.0000,-0.0031,USD,USD,USD
sv2,PM,mybid,0.0700,0.0800,314,-0.0100,-12.50,0.0000,-0.0031,USD,USD,USD
nsd,AX,mybid,0.0700,0.0900,158,-0.0200,-22.22,0.0000,-0.0032,USD,USD,USD
propush-nsd,MP,mybid,0.0641,0.1000,90,-0.0359,-35.94,0.0340,-0.0032,USD,USD,USD
onclicka-sv,AX,mybid,0.0693,0.0900,158,-0.0207,-22.97,0.0001,-0.0033,USD,USD,USD
propush-nsd,TV,mybid,0.0734,0.0900,212,-0.0166,-18.50,0.0530,-0.0035,USD,USD,USD
mybid-pub-sv,TK,mybid,0.0739,0.0800,593,-0.0061,-7.57,0.0010,-0.0036,USD,USD,USD
nsd,MP,mybid,0.0600,0.1000,90,-0.0400,-40.00,0.0000,-0.0036,USD,USD,USD
propush-constructor,MP,mybid,0.0588,0.1000,90,-0.0412,-41.22,0.0016,-0.0037,USD,USD,USD
clickadilla-sv,NR,mybid,0.0904,0.1000,397,-0.0096,-9.55,0.0025,-0.0038,USD,USD,USD
nsd,SH,mybid,0.0600,0.0900,127,-0.0300,-33.33,0.0000,-0.0038,USD,USD,USD
propush-constructor,SB,mybid,0.0890,0.0900,3843,-0.0010,-1.10,0.1197,-0.0038,USD,USD,USD
sv,MS,mybid,0.0400,0.0900,79,-0.0500,-55.56,0.0000,-0.0040,USD,USD,USD
mybid-pub-sv,TK,adsterra,0.0739,0.2135,29,-0.1396,-65.37,0.0010,-0.0040,USD,USD,USD
onclicka-sv,MS,mybid,0.0381,0.0900,79,-0.0519,-57.70,0.0006,-0.0041,USD,USD,USD
nsd,FK,mybid,0.0700,0.1000,141,-0.0300,-30.00,0.0000,-0.0042,USD,USD,USD
sv,FK,mybid,0.0700,0.1000,141,-0.0300,-30.00,0.0000,-0.0042,USD,USD,USD
propush-tb,MS,mybid,0.0364,0.0900,79,-0.0536,-59.57,0.0020,-0.0042,USD,USD,USD
propush-cpc,AI,mybid,0.0587,0.0700,381,-0.0113,-16.09,0.0142,-0.0043,USD,USD,USD
onclicka-sv,BL,galaksion,0.0873,0.1600,61,-0.0727,-45.43,0.0003,-0.0044,USD,USD,USD
clickadilla-sv,MS,mybid,0.0320,0.0900,79,-0.0580,-64.46,0.0008,-0.0046,USD,USD,USD
propush-inhouse-tb,NF,mybid,0.0397,0.0800,114,-0.0403,-50.40,0.0000,-0.0046,USD,USD,USD
propush-nsd,MS,mybid,0.0303,0.0900,79,-0.0597,-66.36,0.0021,-0.0047,USD,USD,USD
nsd,MS,mybid,0.0300,0.0900,79,-0.0600,-66.67,0.0000,-0.0047,USD,USD,USD
sv2,AX,mybid,0.0600,0.0900,158,-0.0300,-33.33,0.0100,-0.0047,USD,USD,USD
propush-cpc,ER,mybid,0.0327,0.0600,176,-0.0273,-45.44,0.0052,-0.0048,USD,USD,USD
propush-inhouse-tb,MS,mybid,0.0283,0.0900,79,-0.0617,-68.60,0.0005,-0.0049,USD,USD,USD
sv2,SH,mybid,0.0500,0.0900,127,-0.0400,-44.44,0.0000,-0.0051,USD,USD,USD
propush-tb,MP,mybid,0.0413,0.1000,90,-0.0587,-58.66,0.0107,-0.0053,USD,USD,USD
nsd,IO,mybid,0.0700,0.1000,179,-0.0300,-30.00,0.0000,-0.0054,USD,USD,USD
propush-tb,TK,adsterra,0.0281,0.2135,29,-0.1854,-86.82,0.0003,-0.0054,USD,USD,USD
sv2,MP,mybid,0.0400,0.1000,90,-0.0600,-60.00,0.0100,-0.0054,USD,USD,USD
propush-tb,NR,mybid,0.0860,0.1000,397,-0.0140,-14.04,0.0262,-0.0056,USD,USD,USD
propush-nsd,TK,adsterra,0.0181,0.2135,29,-0.1954,-91.52,0.0003,-0.0057,USD,USD,USD
propush-tb,MC,mybid,0.0826,0.0900,773,-0.0074,-8.20,0.0535,-0.0057,USD,USD,USD
propush-nsd,ER,mybid,0.0271,0.0600,176,-0.0329,-54.75,0.0084,-0.0058,USD,USD,USD
propush-inhouse-tb,ER,mybid,0.0270,0.0600,176,-0.0330,-54.97,0.0007,-0.0058,USD,USD,USD
sv2,BL,mybid,0.0600,0.1100,120,-0.0500,-45.45,0.0000,-0.0060,USD,USD,USD
propush-inhouse-tb,TK,adsterra,0.0057,0.2135,29,-0.2079,-97.35,0.0001,-0.0060,USD,USD,USD
sv2,BL,galaksion,0.0600,0.1600,61,-0.1000,-62.50,0.0000,-0.0061,USD,USD,USD
propush-constructor,TK,adsterra,0.0000,0.2135,29,-0.2135,-99.98,0.0000,-0.0062,USD,USD,USD
sv2,MS,mybid,0.0100,0.0900,79,-0.0800,-88.89,0.0000,-0.0063,USD,USD,USD
sv,TV,mybid,0.0600,0.0900,212,-0.0300,-33.33,0.0000,-0.0064,USD,USD,USD
propush-constructor,AI,mybid,0.0532,0.0700,381,-0.0168,-23.98,0.0016,-0.0064,USD,USD,USD
propush-tb,ER,mybid,0.0233,0.0600,176,-0.0367,-61.11,0.0031,-0.0065,USD,USD,USD
propush-inhouse-constructor,MP,mybid,0.0250,0.1000,90,-0.0750,-75.01,0.0000,-0.0068,USD,USD,USD
mybid-pub-sv,BL,galaksion,0.0466,0.1600,61,-0.1134,-70.89,0.0002,-0.0069,USD,USD,USD
onclicka-sv,YT,mybid,0.1121,0.1200,881,-0.0079,-6.60,0.0035,-0.0070,USD,USD,USD
propush-tb,BL,galaksion,0.0455,0.1600,61,-0.1145,-71.56,0.0021,-0.0070,USD,USD,USD
sv,SH,clickadu,0.0900,0.4000,23,-0.3100,-77.50,0.0000,-0.0071,USD,USD,USD
sv2,IO,mybid,0.0600,0.1000,179,-0.0400,-40.00,0.0000,-0.0072,USD,USD,USD
propush-inhouse-tb,SH,clickadu,0.0831,0.4000,23,-0.3169,-79.23,0.0012,-0.0073,USD,USD,USD
propush-nsd,NF,mybid,0.0158,0.0800,114,-0.0642,-80.27,0.0002,-0.0073,USD,USD,USD
propush-nsd,BL,galaksion,0.0392,0.1600,61,-0.1208,-75.52,0.0024,-0.0074,USD,USD,USD
propush-inhouse-tb,MP,mybid,0.0173,0.1000,90,-0.0827,-82.74,0.0013,-0.0074,USD,USD,USD
mybid-pub-sv,BL,mybid,0.0466,0.1100,120,-0.0634,-57.66,0.0002,-0.0076,USD,USD,USD
nsd,NU,mybid,0.0600,0.0700,764,-0.0100,-14.29,0.0000,-0.0076,USD,USD,USD
propush-inhouse-tb,BL,galaksion,0.0340,0.1600,61,-0.1260,-78.75,0.0002,-0.0077,USD,USD,USD
propush-tb,BL,mybid,0.0455,0.1100,120,-0.0645,-58.64,0.0021,-0.0077,USD,USD,USD
nsd,SH,clickadu,0.0600,0.4000,23,-0.3400,-85.00,0.0000,-0.0078,USD,USD,USD
propush-cpc,AX,mybid,0.0399,0.0900,158,-0.0501,-55.72,0.0022,-0.0079,USD,USD,USD
propush-tb,AX,mybid,0.0396,0.0900,158,-0.0504,-56.05,0.0106,-0.0080,USD,USD,USD
propush-inhouse-constructor,FM,mybid,0.0927,0.1000,1097,-0.0073,-7.27,0.0011,-0.0080,USD,USD,USD
clickadilla-sv,MP,mybid,0.0110,0.1000,90,-0.0890,-88.97,0.0001,-0.0080,USD,USD,USD
sv2,SH,clickadu,0.0500,0.4000,23,-0.3500,-87.50,0.0000,-0.0080,USD,USD,USD
propush-cpc,NF,mybid,0.0092,0.0800,114,-0.0708,-88.49,0.0000,-0.0081,USD,USD,USD
propush-nsd,AX,mybid,0.0387,0.0900,158,-0.0513,-57.01,0.0130,-0.0081,USD,USD,USD
nsd,WF,mybid,0.0600,0.0900,275,-0.0300,-33.33,0.0100,-0.0083,USD,USD,USD
propush-constructor,FK,mybid,0.0406,0.1000,141,-0.0594,-59.39,0.0012,-0.0084,USD,USD,USD
nsd,FK,clickadu,0.0700,0.1140,191,-0.0440,-38.59,0.0000,-0.0084,USD,USD,USD
sv,FK,clickadu,0.0700,0.1140,191,-0.0440,-38.59,0.0000,-0.0084,USD,USD,USD
propush-tb,TV,mybid,0.0503,0.0900,212,-0.0397,-44.09,0.0173,-0.0084,USD,USD,USD
sv2,FK,mybid,0.0400,0.1000,141,-0.0600,-60.00,0.0000,-0.0085,USD,USD,USD
nsd,TV,mybid,0.0500,0.0900,212,-0.0400,-44.44,0.0100,-0.0085,USD,USD,USD
propush-nsd,BL,mybid,0.0392,0.1100,120,-0.0708,-64.39,0.0024,-0.0085,USD,USD,USD
clickadu-pub-nsd,BL,galaksion,0.0200,0.1600,61,-0.1400,-87.50,0.0001,-0.0085,USD,USD,USD
propush-cpc,FK,mybid,0.0394,0.1000,141,-0.0606,-60.63,0.0029,-0.0085,USD,USD,USD
propush-cpc,BL,galaksion,0.0193,0.1600,61,-0.1407,-87.97,0.0001,-0.0086,USD,USD,USD
propush-constructor,BL,galaksion,0.0174,0.1600,61,-0.1426,-89.14,0.0002,-0.0087,USD,USD,USD
propush-tb,SH,clickadu,0.0207,0.4000,23,-0.3793,-94.82,0.0012,-0.0087,USD,USD,USD
propush-tb,SH,mybid,0.0207,0.0900,127,-0.0693,-76.97,0.0012,-0.0088,USD,USD,USD
propush-nsd,SH,clickadu,0.0174,0.4000,23,-0.3826,-95.64,0.0018,-0.0088,USD,USD,USD
propush-cpc,SH,clickadu,0.0136,0.4000,23,-0.3864,-96.60,0.0007,-0.0089,USD,USD,USD
nsd,MH,mybid,0.0700,0.0800,892,-0.0100,-12.50,0.0200,-0.0089,USD,USD,USD
clickadu-pub-nsd,SH,clickadu,0.0063,0.4000,23,-0.3938,-98.44,0.0001,-0.0091,USD,USD,USD
propush-constructor,NF,mybid,0.0000,0.0800,114,-0.0800,-99.96,0.0000,-0.0091,USD,USD,USD
propush-inhouse-tb,BL,mybid,0.0340,0.1100,120,-0.0760,-69.09,0.0002,-0.0091,USD,USD,USD
sv,BL,galaksion,0.0100,0.1600,61,-0.1500,-93.75,0.0000,-0.0092,USD,USD,USD
propush-nsd,FK,mybid,0.0348,0.1000,141,-0.0652,-65.16,0.0071,-0.0092,USD,USD,USD
propush-nsd,SH,mybid,0.0174,0.0900,127,-0.0726,-80.62,0.0018,-0.0092,USD,USD,USD
mybid-pub-sv,AQ,mybid,0.0006,0.1600,59,-0.1594,-99.62,0.0000,-0.0094,USD,USD,USD
clickadilla-sv,AQ,mybid,0.0002,0.1600,59,-0.1598,-99.87,0.0000,-0.0094,USD,USD,USD
propush-cpc,SH,mybid,0.0136,0.0900,127,-0.0764,-84.88,0.0007,-0.0097,USD,USD,USD
propush-nsd,AS,mybid,0.0713,0.0800,1118,-0.0087,-10.92,0.1230,-0.0098,USD,USD,USD
propush-constructor,ER,mybid,0.0042,0.0600,176,-0.0558,-93.02,0.0001,-0.0098,USD,USD,USD
propush-tb,FK,mybid,0.0300,0.1000,141,-0.0700,-70.00,0.0031,-0.0099,USD,USD,USD
propush-cpc,VA,adsterra,0.1800,1.6078,7,-1.4278,-88.80,0.0002,-0.0100,USD,USD,USD
clickadu-pub-nsd,TC,mybid,0.0930,0.1000,1492,-0.0070,-7.02,0.0053,-0.0105,USD,USD,USD
propush-nsd,VA,adsterra,0.1020,1.6078,7,-1.5058,-93.66,0.0006,-0.0105,USD,USD,USD
sv2,TV,mybid,0.0400,0.0900,212,-0.0500,-55.56,0.0000,-0.0106,USD,USD,USD
clickadu-pub-nsd,SH,mybid,0.0063,0.0900,127,-0.0838,-93.06,0.0001,-0.0106,USD,USD,USD
propush-tb,VA,adsterra,0.0864,1.6078,7,-1.5214,-94.63,0.0004,-0.0106,USD,USD,USD
mybid-pub-sv,AX,mybid,0.0223,0.0900,158,-0.0677,-75.19,0.0003,-0.0107,USD,USD,USD
sv2,VA,adsterra,0.0800,1.6078,7,-1.5278,-95.02,0.0000,-0.0107,USD,USD,USD
