account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
nsd,KY,clickadu,0.0700,0.8219,4642,-0.7519,-91.48,0.0200,-3.4903,USD,USD,USD
sv2,KY,clickadu,0.0700,0.8219,4642,-0.7519,-91.48,0.0200,-3.4903,USD,USD,USD
nsd,QA,mybid,0.0700,0.1100,87298,-0.0400,-36.36,1.5800,-3.4919,USD,USD,USD
nsd,CW,galaksion,0.0500,0.1800,26916,-0.1300,-72.22,0.0400,-3.4991,USD,USD,USD
clickadu-pub-nsd,MH,inhouseads,0.0346,0.2100,19976,-0.1754,-83.52,0.0009,-3.5035,USD,USD,USD
propush-tb,KI,inhouseads,0.1093,0.2100,34816,-0.1007,-47.93,0.2821,-3.5044,USD,USD,USD
clickadu-pub-nsd,KY,clickadu,0.0668,0.8219,4642,-0.7550,-91.87,0.0129,-3.5049,USD,USD,USD
propush-tb,KI,kadam,0.1093,0.2000,38685,-0.0907,-45.33,0.2821,-3.5069,USD,USD,USD
nsd,MQ,galaksion,0.0900,0.2300,25076,-0.1400,-60.87,0.0700,-3.5106,USD,USD,USD
mybid-pub-sv,BI,galaksion,0.0998,0.2100,31906,-0.1102,-52.46,0.1008,-3.5153,USD,USD,USD
evadav-rss,BI,galaksion,0.0996,0.2100,31906,-0.1104,-52.57,0.3580,-3.5221,USD,USD,USD
propush-cpc,MN,monetizer,0.8982,1.1833,12357,-0.2850,-24.09,24.6229,-3.5223,USD,USD,USD
evadav-sv,SB,adsterra,0.0100,0.2500,14680,-0.2400,-95.98,0.0150,-3.5226,USD,USD,USD
propush-tb,AS,adsterra,0.1192,1.4900,2570,-1.3708,-92.00,0.0918,-3.5229,USD,USD,USD
sv,SB,adsterra,0.0100,0.2500,14680,-0.2400,-96.00,0.0000,-3.5232,USD,USD,USD
evadav-sv,SM,inhouseads,0.0149,0.2100,18065,-0.1951,-92.89,0.0030,-3.5240,USD,USD,USD
mybid-pub-sv,BI,clickadu,0.0998,0.4474,10148,-0.3476,-77.69,0.1008,-3.5271,USD,USD,USD
evadav-rss,BI,clickadu,0.0996,0.4474,10148,-0.3478,-77.74,0.3580,-3.5293,USD,USD,USD
clickadilla-sv,AD,clickadu,0.0643,0.5368,7470,-0.4725,-88.02,0.0212,-3.5295,USD,USD,USD
propush-cpc,LC,clickadu,0.1996,0.9451,4736,-0.7454,-78.88,0.9000,-3.5304,USD,USD,USD
sv,KY,clickadu,0.0600,0.8219,4642,-0.7619,-92.70,0.0100,-3.5367,USD,USD,USD
nsd,SB,galaksion,0.0400,0.1800,25279,-0.1400,-77.78,0.0300,-3.5391,USD,USD,USD
propush-tb,AM,galaksion,0.2740,0.3600,41173,-0.0860,-23.88,5.2911,-3.5393,USD,USD,USD
evadav-sv,GU,galaksion,0.0063,0.1800,20406,-0.1737,-96.50,0.0110,-3.5446,USD,USD,USD
onclicka-sv,MH,inhouseads,0.0325,0.2100,19976,-0.1775,-84.51,0.0004,-3.5453,USD,USD,USD
propush-tb,MP,kadam,0.1173,0.2000,42907,-0.0827,-41.33,0.0218,-3.5464,USD,USD,USD
onclicka-sv,GQ,clickadu,0.0485,0.5508,7065,-0.5023,-91.19,0.0129,-3.5488,USD,USD,USD
nsd,MH,kadam,0.0400,0.2000,22196,-0.1600,-80.00,0.0000,-3.5514,USD,USD,USD
nsd,AX,kadam,0.0300,0.3000,13160,-0.2700,-90.00,0.0000,-3.5532,USD,USD,USD
evadav-rss,GW,clickadu,0.0513,0.9599,3919,-0.9086,-94.66,0.0020,-3.5608,USD,USD,USD
propush-constructor,AS,adsterra,0.1043,1.4900,2570,-1.3857,-93.00,0.0016,-3.5613,USD,USD,USD
nsd,AD,clickadu,0.0600,0.5368,7470,-0.4768,-88.82,0.0100,-3.5617,USD,USD,USD
nsd,AG,adsterra,0.0500,0.3400,12282,-0.2900,-85.29,0.0200,-3.5618,USD,USD,USD
propush-nsd,TL,galaksion,0.1097,0.1800,50721,-0.0703,-39.06,4.1307,-3.5665,USD,USD,USD
propush-tb,MP,inhouseads,0.1173,0.2100,38616,-0.0927,-44.12,0.0218,-3.5779,USD,USD,USD
clickadu-pub-nsd,BF,mybid,0.2731,0.3100,97144,-0.0369,-11.90,0.6948,-3.5833,USD,USD,USD
propush-constructor,BI,clickadu,0.0937,0.4474,10148,-0.3537,-79.06,0.0610,-3.5894,USD,USD,USD
propush-nsd,IS,galaksion,0.2113,0.3700,22629,-0.1587,-42.90,1.0456,-3.5917,USD,USD,USD
onclicka-sv,NI,mybid,0.0165,0.0800,56679,-0.0635,-79.36,0.0240,-3.5987,USD,USD,USD
mybid-pub-sv,IS,mybid,0.0922,0.2100,30568,-0.1178,-56.09,0.2766,-3.6003,USD,USD,USD
onclicka-sv,KY,clickadu,0.0445,0.8219,4642,-0.7774,-94.59,0.0010,-3.6087,USD,USD,USD
nsd,GQ,clickadu,0.0400,0.5508,7065,-0.5108,-92.74,0.0500,-3.6089,USD,USD,USD
sv2,GQ,clickadu,0.0400,0.5508,7065,-0.5108,-92.74,0.1000,-3.6089,USD,USD,USD
propush-cpc,VI,clickadu,0.2254,1.5186,2791,-1.2933,-85.16,0.1501,-3.6095,USD,USD,USD
clickadu-pub-nsd,AW,galaksion,0.0046,0.1800,20587,-0.1754,-97.43,0.0016,-3.6105,USD,USD,USD
propush-nsd,MO,monetizer,0.8346,2.3137,2441,-1.4792,-63.93,9.0833,-3.6107,USD,USD,USD
mybid-pub-sv,SS,galaksion,0.0552,0.1800,28996,-0.1248,-69.31,0.0368,-3.6174,USD,USD,USD
clickadu-pub-nsd,CF,galaksion,0.0511,0.6400,6145,-0.5889,-92.01,0.0023,-3.6187,USD,USD,USD
sv2,AS,adsterra,0.0800,1.4900,2570,-1.4100,-94.63,0.0200,-3.6237,USD,USD,USD
sv2,NC,adsterra,0.0800,0.4000,11328,-0.3200,-80.00,0.0600,-3.6250,USD,USD,USD
nsd,PS,mybid,0.0600,0.0800,181324,-0.0200,-25.00,0.4600,-3.6265,USD,USD,USD
sv,PS,mybid,0.0600,0.0800,181324,-0.0200,-25.00,0.1800,-3.6265,USD,USD,USD
propush-nsd,MK,galaksion,0.1308,0.1600,124142,-0.0292,-18.27,2.6072,-3.6290,USD,USD,USD
mybid-pub-sv,LC,galaksion,0.0763,0.1800,35017,-0.1037,-57.60,0.0709,-3.6309,USD,USD,USD
propush-constructor,AM,clickadu,0.4061,0.4467,89705,-0.0405,-9.07,0.2043,-3.6341,USD,USD,USD
onclicka-sv,AS,adsterra,0.0724,1.4900,2570,-1.4176,-95.14,0.0008,-3.6433,USD,USD,USD
nsd,AS,adsterra,0.0700,1.4900,2570,-1.4200,-95.30,0.0200,-3.6494,USD,USD,USD
sv,AS,adsterra,0.0700,1.4900,2570,-1.4200,-95.30,0.0000,-3.6494,USD,USD,USD
mybid-pub-sv,MH,inhouseads,0.0273,0.2100,19976,-0.1827,-87.00,0.0023,-3.6496,USD,USD,USD
evadav-sv,AX,kadam,0.0226,0.3000,13160,-0.2774,-92.47,0.0040,-3.6506,USD,USD,USD
evadav-sv,BI,clickadu,0.0875,0.4474,10148,-0.3599,-80.43,0.5320,-3.6518,USD,USD,USD
mybid-pub-sv,AW,inhouseads,0.0764,0.1050,127780,-0.0286,-27.22,0.0847,-3.6520,USD,USD,USD
mybid-pub-sv,BO,mybid,0.0908,0.1000,399473,-0.0092,-9.16,0.9199,-3.6591,USD,USD,USD
sv,SI,monetizer,0.2200,1.1774,3822,-0.9574,-81.32,0.4300,-3.6593,USD,USD,USD
evadav-sv,AW,galaksion,0.0021,0.1800,20587,-0.1779,-98.85,0.0020,-3.6631,USD,USD,USD
propush-nsd,VI,kadam,0.1652,0.2000,105353,-0.0348,-17.39,0.2629,-3.6638,USD,USD,USD
clickadilla-sv,AS,adsterra,0.0631,1.4900,2570,-1.4269,-95.77,0.0032,-3.6671,USD,USD,USD
evadav-rss,GQ,clickadu,0.0317,0.5508,7065,-0.5191,-94.24,0.0020,-3.6672,USD,USD,USD
nsd,IS,mybid,0.0900,0.2100,30568,-0.1200,-57.14,0.0500,-3.6682,USD,USD,USD
clickadu-pub-nsd,MH,kadam,0.0346,0.2000,22196,-0.1654,-82.69,0.0009,-3.6709,USD,USD,USD
mybid-pub-sv,MQ,galaksion,0.0835,0.2300,25076,-0.1465,-63.68,0.1381,-3.6730,USD,USD,USD
evadav-sv,GW,clickadu,0.0219,0.9599,3919,-0.9380,-97.72,0.0210,-3.6760,USD,USD,USD
propush-nsd,PF,adsterra,0.2895,0.5000,17475,-0.2105,-42.10,2.3773,-3.6787,USD,USD,USD
sv,GQ,clickadu,0.0300,0.5508,7065,-0.5208,-94.55,0.0100,-3.6796,USD,USD,USD
propush-nsd,LC,clickadu,0.1674,0.9451,4736,-0.7777,-82.29,1.2345,-3.6832,USD,USD,USD
propush-nsd,AD,inhouseads,0.1499,0.2100,61299,-0.0601,-28.62,0.3058,-3.6839,USD,USD,USD
propush-cpc,BZ,adsterra,0.1298,0.2200,40863,-0.0902,-41.01,1.4219,-3.6869,USD,USD,USD
propush-tb,MO,monetizer,0.8030,2.3137,2441,-1.5107,-65.29,6.4652,-3.6877,USD,USD,USD
clickadu-pub-nsd,BA,mybid,0.0496,0.0900,91278,-0.0404,-44.91,0.3809,-3.6891,USD,USD,USD
sv,MO,mybid,0.1100,0.1600,73783,-0.0500,-31.25,0.0400,-3.6892,USD,USD,USD
propush-cpc,SS,adsterra,0.3455,0.4000,67678,-0.0545,-13.64,3.4591,-3.6912,USD,USD,USD
nsd,GI,inhouseads,0.0600,0.2100,24616,-0.1500,-71.43,0.0100,-3.6924,USD,USD,USD
onclicka-sv,AD,clickadu,0.0425,0.5368,7470,-0.4943,-92.08,0.0113,-3.6924,USD,USD,USD
sv,SC,galaksion,0.0300,0.1600,28412,-0.1300,-81.25,0.0200,-3.6936,USD,USD,USD
clickadilla-sv,PW,inhouseads,0.0821,0.2100,28980,-0.1279,-60.88,0.0013,-3.7051,USD,USD,USD
sv2,HT,clickadu,0.2100,0.5106,12336,-0.3006,-58.87,0.3500,-3.7084,USD,USD,USD
propush-constructor,BI,galaksion,0.0937,0.2100,31906,-0.1163,-55.39,0.0610,-3.7110,USD,USD,USD
sv2,AD,clickadu,0.0400,0.5368,7470,-0.4968,-92.55,0.0200,-3.7111,USD,USD,USD
propush-constructor,LC,clickadu,0.1611,0.9451,4736,-0.7840,-82.95,0.0519,-3.7129,USD,USD,USD
evadav-sv,SM,kadam,0.0149,0.2000,20073,-0.1851,-92.54,0.0030,-3.7150,USD,USD,USD
onclicka-sv,MH,kadam,0.0325,0.2000,22196,-0.1675,-83.74,0.0004,-3.7173,USD,USD,USD
clickadu-pub-nsd,GD,galaksion,0.0248,0.1800,23984,-0.1552,-86.21,0.0036,-3.7217,USD,USD,USD
nsd,TC,inhouseads,0.0500,0.1050,67718,-0.0550,-52.38,0.0100,-3.7245,USD,USD,USD
sv,TC,inhouseads,0.0500,0.1050,67718,-0.0550,-52.38,0.0000,-3.7245,USD,USD,USD
propush-tb,MQ,galaksion,0.0814,0.2300,25076,-0.1486,-64.60,0.6756,-3.7259,USD,USD,USD
evadav-sv,GQ,clickadu,0.0231,0.5508,7065,-0.5277,-95.80,0.0200,-3.7280,USD,USD,USD
onclicka-sv,SX,inhouseads,0.0535,0.1050,72539,-0.0515,-49.02,0.0011,-3.7336,USD,USD,USD
propush-constructor,TL,galaksion,0.1064,0.1800,50721,-0.0736,-40.90,0.6230,-3.7341,USD,USD,USD
mybid-pub-sv,AS,adsterra,0.0370,1.4900,2570,-1.4530,-97.52,0.0019,-3.7343,USD,USD,USD
clickadilla-sv,AM,mybid,0.0827,0.1400,65274,-0.0573,-40.90,0.1369,-3.7374,USD,USD,USD
evadav-rss,RE,mybid,0.0263,0.1500,30231,-0.1237,-82.46,0.0030,-3.7391,USD,USD,USD
propush-tb,TL,galaksion,0.1062,0.1800,50721,-0.0738,-40.99,2.3793,-3.7419,USD,USD,USD
onclicka-sv,SX,kadam,0.0535,0.1000,80599,-0.0465,-46.47,0.0011,-3.7455,USD,USD,USD
propush-nsd,BB,galaksion,0.1295,0.1800,74275,-0.0505,-28.07,1.6875,-3.7527,USD,USD,USD
clickadilla-sv,CK,inhouseads,0.0666,0.2100,26209,-0.1434,-68.27,0.0015,-3.7575,USD,USD,USD
nsd,TC,kadam,0.0500,0.1000,75243,-0.0500,-50.00,0.0100,-3.7622,USD,USD,USD
sv,TC,kadam,0.0500,0.1000,75243,-0.0500,-50.00,0.0000,-3.7622,USD,USD,USD
onclicka-sv,NC,adsterra,0.0676,0.4000,11328,-0.3324,-83.11,0.0120,-3.7659,USD,USD,USD
clickadu-pub-nsd,AS,adsterra,0.0245,1.4900,2570,-1.4655,-98.36,0.0025,-3.7663,USD,USD,USD
propush-cpc,MO,monetizer,0.7704,2.3137,2441,-1.5433,-66.70,1.1217,-3.7672,USD,USD,USD
sv2,SS,galaksion,0.0500,0.1800,28996,-0.1300,-72.22,0.1300,-3.7695,USD,USD,USD
propush-nsd,VI,clickadu,0.1652,1.5186,2791,-1.3534,-89.12,0.2629,-3.7773,USD,USD,USD
mybid-pub-sv,SI,monetizer,0.1882,1.1774,3822,-0.9893,-84.02,0.8543,-3.7810,USD,USD,USD
propush-tb,GQ,adsterra,0.1998,0.4200,17185,-0.2202,-52.43,1.0524,-3.7839,USD,USD,USD
evadav-sv,AS,adsterra,0.0172,1.4900,2570,-1.4728,-98.84,0.0020,-3.7850,USD,USD,USD
clickadilla-sv,KI,inhouseads,0.1012,0.2100,34816,-0.1088,-51.83,0.0059,-3.7895,USD,USD,USD
propush-tb,MW,clickadu,0.9666,1.0999,28424,-0.1333,-12.12,223.0243,-3.7898,USD,USD,USD
evadav-rss,AD,clickadu,0.0294,0.5368,7470,-0.5074,-94.52,0.0010,-3.7902,USD,USD,USD
mybid-pub-sv,GP,galaksion,0.0898,0.2200,29117,-0.1302,-59.20,0.0861,-3.7921,USD,USD,USD
evadav-sv,KY,clickadu,0.0049,0.8219,4642,-0.8170,-99.41,0.0020,-3.7925,USD,USD,USD
clickadu-pub-nsd,SS,galaksion,0.0492,0.1800,28996,-0.1308,-72.69,0.0117,-3.7938,USD,USD,USD
clickadilla-sv,PW,kadam,0.0821,0.2000,32201,-0.1179,-58.93,0.0013,-3.7949,USD,USD,USD
propush-cpc,BT,monetizer,0.1078,0.5747,8138,-0.4669,-81.24,1.3439,-3.7998,USD,USD,USD
propush-tb,LC,adsterra,0.1110,0.2900,21255,-0.1790,-61.71,0.2826,-3.8037,USD,USD,USD
propush-constructor,MV,inhouseads,0.1007,0.1050,876726,-0.0043,-4.13,0.6278,-3.8046,USD,USD,USD
onclicka-sv,BI,clickadu,0.0721,0.4474,10148,-0.3753,-83.89,0.0123,-3.8085,USD,USD,USD
clickadilla-sv,LC,galaksion,0.0711,0.1800,35017,-0.1089,-60.52,0.0161,-3.8144,USD,USD,USD
clickadilla-sv,KI,kadam,0.1012,0.2000,38685,-0.0988,-49.42,0.0059,-3.8238,USD,USD,USD
propush-constructor,NC,inhouseads,0.1865,0.2100,162801,-0.0235,-11.19,0.0972,-3.8247,USD,USD,USD
nsd,GI,kadam,0.0600,0.2000,27352,-0.1400,-70.00,0.0100,-3.8293,USD,USD,USD
onclicka-sv,GT,mybid,0.0139,0.0600,83147,-0.0461,-76.77,0.1028,-3.8300,USD,USD,USD
mybid-pub-sv,MH,kadam,0.0273,0.2000,22196,-0.1727,-86.35,0.0023,-3.8332,USD,USD,USD
evadav-rss,PF,galaksion,0.0127,0.1800,22910,-0.1673,-92.97,0.0010,-3.8338,USD,USD,USD
propush-constructor,SC,clickadu,0.2854,0.8239,7121,-0.5385,-65.36,0.0091,-3.8348,USD,USD,USD
mybid-pub-sv,KH,mybid,0.1303,0.1400,395449,-0.0097,-6.93,13.6458,-3.8354,USD,USD,USD
evadav-sv,CF,galaksion,0.0158,0.6400,6145,-0.6242,-97.53,0.0060,-3.8355,USD,USD,USD
propush-nsd,SS,clickadu,0.1709,0.4797,12423,-0.3088,-64.37,5.2273,-3.8358,USD,USD,USD
evadav-sv,AD,clickadu,0.0233,0.5368,7470,-0.5135,-95.67,0.0240,-3.8362,USD,USD,USD
clickadu-pub-nsd,PF,galaksion,0.0119,0.1800,22910,-0.1681,-93.36,0.0073,-3.8501,USD,USD,USD
nsd,NC,adsterra,0.0600,0.4000,11328,-0.3400,-85.00,0.0200,-3.8515,USD,USD,USD
clickadilla-sv,DJ,mybid,1.5386,2.1000,6863,-0.5614,-26.73,1.7309,-3.8528,USD,USD,USD
clickadu-pub-nsd,SC,galaksion,0.0243,0.1600,28412,-0.1357,-84.78,0.0056,-3.8541,USD,USD,USD
sv,AD,clickadu,0.0200,0.5368,7470,-0.5168,-96.27,0.0000,-3.8605,USD,USD,USD
propush-cpc,IS,galaksion,0.1993,0.3700,22629,-0.1707,-46.13,0.2601,-3.8623,USD,USD,USD
propush-tb,AG,clickadu,0.1129,1.0174,4273,-0.9044,-88.90,0.3359,-3.8647,USD,USD,USD
propush-nsd,CU,adsterra,0.1148,0.1600,85530,-0.0452,-28.25,9.8634,-3.8656,USD,USD,USD
clickadilla-sv,AG,clickadu,0.1120,1.0174,4273,-0.9054,-88.99,0.0086,-3.8686,USD,USD,USD
clickadu-pub-nsd,SI,monetizer,0.1636,1.1774,3822,-1.0138,-86.11,0.6144,-3.8749,USD,USD,USD
clickadilla-sv,CK,kadam,0.0666,0.2000,29122,-0.1334,-66.68,0.0015,-3.8839,USD,USD,USD
clickadilla-sv,BZ,adsterra,0.1248,0.2200,40863,-0.0952,-43.25,0.0330,-3.8885,USD,USD,USD
sv,IL,mybid,0.1800,0.1900,388953,-0.0100,-5.26,0.3500,-3.8895,USD,USD,USD
clickadu-pub-nsd,LA,galaksion,0.2074,0.2300,172270,-0.0226,-9.82,1.9667,-3.8909,USD,USD,USD
propush-nsd,BT,monetizer,0.0960,0.5747,8138,-0.4787,-83.30,3.2499,-3.8957,USD,USD,USD
propush-tb,VI,clickadu,0.1219,1.5186,2791,-1.3967,-91.97,0.1085,-3.8981,USD,USD,USD
propush-tb,NA,clickadu,0.4437,0.7892,11287,-0.3455,-43.78,15.6010,-3.8999,USD,USD,USD
propush-constructor,VI,clickadu,0.1212,1.5186,2791,-1.3974,-92.02,0.0042,-3.9003,USD,USD,USD
propush-constructor,PF,clickadu,0.1738,0.5950,9270,-0.4211,-70.78,0.0229,-3.9039,USD,USD,USD
propush-tb,RS,monetizer,0.2744,0.4007,30929,-0.1263,-31.52,86.2460,-3.9070,USD,USD,USD
evadav-sv,BI,galaksion,0.0875,0.2100,31906,-0.1225,-58.31,0.5320,-3.9071,USD,USD,USD
mybid-pub-sv,SN,mybid,0.0569,0.0900,117944,-0.0331,-36.81,1.4856,-3.9073,USD,USD,USD
propush-tb,GM,clickadu,0.7586,0.9555,19870,-0.1969,-20.61,30.3193,-3.9120,USD,USD,USD
clickadilla-sv,VC,inhouseads,0.1804,0.2100,132551,-0.0296,-14.10,0.0090,-3.9255,USD,USD,USD
propush-constructor,AG,clickadu,0.0985,1.0174,4273,-0.9188,-90.31,0.0221,-3.9262,USD,USD,USD
sv2,BI,clickadu,0.0600,0.4474,10148,-0.3874,-86.59,0.1400,-3.9313,USD,USD,USD
evadav-rss,BT,adsterra,0.0337,0.1600,31130,-0.1263,-78.93,0.0030,-3.9315,USD,USD,USD
evadav-rss,SB,galaksion,0.0244,0.1800,25279,-0.1556,-86.45,0.0010,-3.9337,USD,USD,USD
propush-constructor,CV,galaksion,0.1044,0.1800,52138,-0.0756,-42.00,0.0096,-3.9419,USD,USD,USD
evadav-sv,MH,inhouseads,0.0127,0.2100,19976,-0.1973,-93.97,0.0010,-3.9421,USD,USD,USD
propush-cpc,SC,adsterra,0.2252,0.4400,18356,-0.2148,-48.82,0.4277,-3.9428,USD,USD,USD
clickadilla-sv,BH,mybid,0.1201,0.1600,98920,-0.0399,-24.92,0.4339,-3.9442,USD,USD,USD
propush-tb,BT,monetizer,0.0896,0.5747,8138,-0.4851,-84.41,1.7930,-3.9480,USD,USD,USD
propush-tb,LC,clickadu,0.1110,0.9451,4736,-0.8340,-88.25,0.2826,-3.9500,USD,USD,USD
nsd,BH,mybid,0.1200,0.1600,98920,-0.0400,-25.00,0.7500,-3.9568,USD,USD,USD
propush-nsd,RS,monetizer,0.2728,0.4007,30929,-0.1280,-31.94,112.3854,-3.9584,USD,USD,USD
sv2,VI,clickadu,0.1000,1.5186,2791,-1.4186,-93.42,0.0300,-3.9594,USD,USD,USD
evadav-rss,QA,mybid,0.0644,0.1100,87298,-0.0456,-41.42,0.1540,-3.9777,USD,USD,USD
nsd,SX,inhouseads,0.0500,0.1050,72539,-0.0550,-52.38,0.0100,-3.9896,USD,USD,USD
sv,MH,inhouseads,0.0100,0.2100,19976,-0.2000,-95.24,0.0000,-3.9952,USD,USD,USD
evadav-sv,SC,galaksion,0.0194,0.1600,28412,-0.1406,-87.90,0.0270,-3.9960,USD,USD,USD
clickadilla-sv,VI,clickadu,0.0866,1.5186,2791,-1.4321,-94.30,0.0082,-3.9969,USD,USD,USD
propush-cpc,SZ,clickadu,0.2944,0.7850,8155,-0.4906,-62.50,3.9239,-4.0007,USD,USD,USD
onclicka-sv,CU,galaksion,0.0944,0.1600,61050,-0.0656,-41.01,0.0264,-4.0057,USD,USD,USD
propush-constructor,BT,monetizer,0.0824,0.5747,8138,-0.4923,-85.66,0.1131,-4.0063,USD,USD,USD
clickadu-pub-nsd,AD,clickadu,0.0004,0.5368,7470,-0.5364,-99.93,0.0001,-4.0069,USD,USD,USD
propush-constructor,IS,mybid,0.0787,0.2100,30568,-0.1313,-62.53,0.0031,-4.0137,USD,USD,USD
onclicka-sv,MQ,galaksion,0.0698,0.2300,25076,-0.1602,-69.63,0.0295,-4.0162,USD,USD,USD
mybid-pub-sv,VI,clickadu,0.0794,1.5186,2791,-1.4392,-94.77,0.0340,-4.0169,USD,USD,USD
mybid-pub-sv,AG,clickadu,0.0770,1.0174,4273,-0.9404,-92.43,0.0376,-4.0183,USD,USD,USD
propush-constructor,MF,kadam,0.1131,0.2000,46283,-0.0869,-43.45,0.0072,-4.0224,USD,USD,USD
clickadu-pub-nsd,BT,adsterra,0.0308,0.1600,31130,-0.1292,-80.78,0.0179,-4.0234,USD,USD,USD
sv,BT,monetizer,0.0800,0.5747,8138,-0.4947,-86.08,0.0300,-4.0260,USD,USD,USD
evadav-sv,PF,galaksion,0.0042,0.1800,22910,-0.1758,-97.68,0.0100,-4.0280,USD,USD,USD
nsd,SX,kadam,0.0500,0.1000,80599,-0.0500,-50.00,0.0100,-4.0300,USD,USD,USD
onclicka-sv,BT,monetizer,0.0795,0.5747,8138,-0.4952,-86.17,0.0145,-4.0301,USD,USD,USD
sv,BI,clickadu,0.0500,0.4474,10148,-0.3974,-88.82,0.0400,-4.0328,USD,USD,USD
propush-nsd,MT,kadam,0.2933,0.3000,601851,-0.0067,-2.23,9.8988,-4.0333,USD,USD,USD
propush-constructor,MF,inhouseads,0.1131,0.2100,41654,-0.0969,-46.15,0.0072,-4.0366,USD,USD,USD
sv,MD,mybid,0.1400,0.1800,100955,-0.0400,-22.22,0.0800,-4.0382,USD,USD,USD
propush-cpc,LT,clickadu,0.8819,0.9294,84961,-0.0476,-5.12,80.4806,-4.0403,USD,USD,USD
nsd,VI,clickadu,0.0700,1.5186,2791,-1.4486,-95.39,0.0300,-4.0431,USD,USD,USD
propush-constructor,AO,clickadu,0.9149,0.9430,143891,-0.0281,-2.98,9.5200,-4.0449,USD,USD,USD
sv,KY,kadam,0.0600,0.1000,101285,-0.0400,-40.00,0.0100,-4.0514,USD,USD,USD
clickadu-pub-nsd,DJ,clickadu,0.3477,1.0877,5476,-0.7401,-68.04,0.2444,-4.0527,USD,USD,USD
sv,AG,adsterra,0.0100,0.3400,12282,-0.3300,-97.06,0.0000,-4.0531,USD,USD,USD
clickadilla-sv,BT,monetizer,0.0766,0.5747,8138,-0.4981,-86.67,0.0795,-4.0537,USD,USD,USD
onclicka-sv,SV,mybid,0.0188,0.0900,56983,-0.0712,-79.08,0.0809,-4.0554,USD,USD,USD
propush-nsd,MV,galaksion,0.2386,0.2700,129123,-0.0314,-11.65,11.6451,-4.0601,USD,USD,USD
clickadu-pub-nsd,AG,adsterra,0.0086,0.3400,12282,-0.3314,-97.46,0.0012,-4.0698,USD,USD,USD
sv,GD,galaksion,0.0100,0.1800,23984,-0.1700,-94.44,0.0000,-4.0773,USD,USD,USD
sv,NC,adsterra,0.0400,0.4000,11328,-0.3600,-90.00,0.0100,-4.0781,USD,USD,USD
mybid-pub-sv,PW,inhouseads,0.0692,0.2100,28980,-0.1408,-67.03,0.0073,-4.0792,USD,USD,USD
sv2,AG,clickadu,0.0600,1.0174,4273,-0.9574,-94.10,0.0300,-4.0909,USD,USD,USD
onclicka-sv,AG,clickadu,0.0591,1.0174,4273,-0.9583,-94.19,0.0022,-4.0946,USD,USD,USD
propush-nsd,VC,kadam,0.1722,0.2000,147279,-0.0278,-13.91,0.9020,-4.0974,USD,USD,USD
mybid-pub-sv,BT,monetizer,0.0709,0.5747,8138,-0.5038,-87.66,0.1258,-4.1000,USD,USD,USD
sv,KY,inhouseads,0.0600,0.1050,91156,-0.0450,-42.86,0.0100,-4.1020,USD,USD,USD
onclicka-sv,VI,clickadu,0.0468,1.5186,2791,-1.4718,-96.92,0.0028,-4.1078,USD,USD,USD
mybid-pub-sv,LC,clickadu,0.0763,0.9451,4736,-0.8688,-91.93,0.0709,-4.1145,USD,USD,USD
clickadu-pub-nsd,SN,mybid,0.0551,0.0900,117944,-0.0349,-38.76,0.4226,-4.1148,USD,USD,USD
evadav-rss,CW,galaksion,0.0270,0.1800,26916,-0.1530,-84.98,0.0010,-4.1174,USD,USD,USD
clickadu-pub-nsd,GF,monetizer,3.8777,5.0773,3442,-1.1996,-23.63,4.9596,-4.1289,USD,USD,USD
nsd,AG,clickadu,0.0500,1.0174,4273,-0.9674,-95.09,0.0200,-4.1336,USD,USD,USD
evadav-sv,AG,adsterra,0.0034,0.3400,12282,-0.3366,-98.99,0.0010,-4.1338,USD,USD,USD
clickadu-pub-nsd,SB,galaksion,0.0163,0.1800,25279,-0.1637,-90.93,0.0016,-4.1375,USD,USD,USD
clickadilla-sv,LC,clickadu,0.0711,0.9451,4736,-0.8740,-92.48,0.0161,-4.1394,USD,USD,USD
propush-tb,BT,kadam,0.0896,0.1000,398079,-0.0104,-10.41,1.7930,-4.1459,USD,USD,USD
clickadu-pub-nsd,VI,clickadu,0.0314,1.5186,2791,-1.4872,-97.93,0.0050,-4.1507,USD,USD,USD
sv,VI,clickadu,0.0300,1.5186,2791,-1.4886,-98.02,0.0000,-4.1548,USD,USD,USD
evadav-sv,MH,kadam,0.0127,0.2000,22196,-0.1873,-93.67,0.0010,-4.1582,USD,USD,USD
mybid-pub-sv,CU,galaksion,0.0918,0.1600,61050,-0.0682,-42.60,0.1321,-4.1614,USD,USD,USD
propush-cpc,BZ,galaksion,0.1298,0.1800,82879,-0.0502,-27.90,1.4219,-4.1627,USD,USD,USD
nsd,AI,inhouseads,0.0500,0.2100,26081,-0.1600,-76.19,0.0000,-4.1730,USD,USD,USD
sv2,AI,inhouseads,0.0500,0.2100,26081,-0.1600,-76.19,0.0100,-4.1730,USD,USD,USD
propush-cpc,BT,galaksion,0.1078,0.1600,80436,-0.0522,-32.63,1.3439,-4.1990,USD,USD,USD
evadav-sv,VI,clickadu,0.0126,1.5186,2791,-1.5061,-99.17,0.0070,-4.2034,USD,USD,USD
