account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
clickadu-pub-nsd,WS,inhouseads,0.0375,0.1050,92930,-0.0675,-64.24,0.0101,-6.2685,USD,USD,USD
evadav-sv,LR,clickadu,0.0343,0.7343,8958,-0.7000,-95.33,0.0540,-6.2702,USD,USD,USD
clickadu-pub-nsd,VG,inhouseads,0.0742,0.2100,46280,-0.1358,-64.67,0.0023,-6.2851,USD,USD,USD
clickadilla-sv,BB,galaksion,0.0952,0.1800,74275,-0.0848,-47.11,0.0181,-6.2988,USD,USD,USD
mybid-pub-sv,CY,mybid,0.1106,0.3000,33312,-0.1894,-63.12,1.1009,-6.3080,USD,USD,USD
mybid-pub-sv,NE,galaksion,0.0565,0.2800,28282,-0.2235,-79.82,0.2110,-6.3206,USD,USD,USD
clickadu-pub-nsd,BZ,galaksion,0.1037,0.1800,82879,-0.0763,-42.41,0.0482,-6.3273,USD,USD,USD
onclicka-sv,BS,galaksion,0.0633,0.1800,54257,-0.1167,-64.82,0.0027,-6.3308,USD,USD,USD
propush-nsd,KN,kadam,0.1496,0.2000,125746,-0.0504,-25.19,0.3302,-6.3350,USD,USD,USD
onclicka-sv,PS,mybid,0.0296,0.0800,126039,-0.0504,-62.94,0.0400,-6.3461,USD,USD,USD
evadav-sv,IS,galaksion,0.0896,0.3700,22629,-0.2804,-75.80,0.0120,-6.3463,USD,USD,USD
mybid-pub-sv,BB,clickadu,0.0989,0.7083,10435,-0.6093,-86.03,0.0075,-6.3582,USD,USD,USD
evadav-rss,BJ,mybid,0.1111,0.3300,29089,-0.2189,-66.33,0.0140,-6.3673,USD,USD,USD
sv,GI,inhouseads,0.0100,0.2100,31837,-0.2000,-95.24,0.0000,-6.3674,USD,USD,USD
clickadu-pub-nsd,UG,mybid,0.0880,0.1500,102737,-0.0620,-41.35,1.1673,-6.3719,USD,USD,USD
sv,BI,galaksion,0.0100,0.2100,31906,-0.2000,-95.24,0.0500,-6.3812,USD,USD,USD
clickadilla-sv,BB,clickadu,0.0952,0.7083,10435,-0.6131,-86.56,0.0181,-6.3973,USD,USD,USD
evadav-sv,KW,mybid,0.0568,0.1200,101342,-0.0632,-52.63,0.2180,-6.4003,USD,USD,USD
clickadu-pub-nsd,WS,kadam,0.0375,0.1000,103256,-0.0625,-62.45,0.0101,-6.4487,USD,USD,USD
onclicka-sv,BB,adsterra,0.0130,0.2855,23670,-0.2725,-95.44,0.0002,-6.4502,USD,USD,USD
clickadu-pub-nsd,BB,adsterra,0.0123,0.2855,23670,-0.2733,-95.70,0.0013,-6.4680,USD,USD,USD
clickadu-pub-nsd,VG,kadam,0.0742,0.2000,51423,-0.1258,-62.90,0.0023,-6.4693,USD,USD,USD
mybid-pub-sv,LB,mybid,0.1107,0.1800,93500,-0.0693,-38.47,0.5625,-6.4752,USD,USD,USD
clickadu-pub-nsd,SZ,kadam,0.1840,0.2000,405355,-0.0160,-8.00,0.0817,-6.4820,USD,USD,USD
sv,LR,clickadu,0.0100,0.7343,8958,-0.7243,-98.64,0.0300,-6.4879,USD,USD,USD
sv,TM,inhouseads,0.2700,0.4200,43379,-0.1500,-35.71,0.0000,-6.5069,USD,USD,USD
sv2,BS,galaksion,0.0600,0.1800,54257,-0.1200,-66.67,0.1300,-6.5108,USD,USD,USD
sv,BB,adsterra,0.0100,0.2855,23670,-0.2755,-96.50,0.0100,-6.5216,USD,USD,USD
clickadilla-sv,SR,galaksion,0.0833,0.1800,67491,-0.0967,-53.73,0.1739,-6.5279,USD,USD,USD
evadav-sv,KY,inhouseads,0.0345,0.1050,92714,-0.0705,-67.16,0.0010,-6.5379,USD,USD,USD
sv2,IS,galaksion,0.0800,0.3700,22629,-0.2900,-78.38,0.1300,-6.5624,USD,USD,USD
propush-nsd,AF,galaksion,0.1867,0.2600,89961,-0.0733,-28.18,47.3303,-6.5917,USD,USD,USD
nsd,TL,galaksion,0.0500,0.1800,50721,-0.1300,-72.22,0.7300,-6.5937,USD,USD,USD
sv,KG,clickadu,0.6700,0.8030,49582,-0.1330,-16.57,14.6700,-6.5964,USD,USD,USD
onclicka-sv,BM,inhouseads,0.0413,0.1050,103631,-0.0637,-60.63,0.0017,-6.5973,USD,USD,USD
mybid-pub-sv,JE,inhouseads,0.0717,0.2100,47725,-0.1383,-65.87,0.0145,-6.6016,USD,USD,USD
evadav-sv,SA,mybid,0.0730,0.0900,388106,-0.0170,-18.91,1.1430,-6.6059,USD,USD,USD
onclicka-sv,MW,mybid,0.0539,0.3700,20923,-0.3161,-85.42,0.0259,-6.6130,USD,USD,USD
nsd,CW,kadam,0.0600,0.1000,165614,-0.0400,-40.00,0.0400,-6.6246,USD,USD,USD
sv2,CW,kadam,0.0600,0.1000,165614,-0.0400,-40.00,0.0500,-6.6246,USD,USD,USD
sv,SD,mybid,0.0200,0.0900,95002,-0.0700,-77.78,0.6500,-6.6501,USD,USD,USD
propush-nsd,CW,clickadu,0.1470,1.0995,6992,-0.9525,-86.63,0.9551,-6.6597,USD,USD,USD
clickadu-pub-nsd,SI,mybid,0.1232,0.3700,27002,-0.2468,-66.69,0.2656,-6.6628,USD,USD,USD
clickadilla-sv,DM,kadam,0.1330,0.2000,99943,-0.0670,-33.49,0.0189,-6.6937,USD,USD,USD
clickadu-pub-nsd,NE,galaksion,0.0432,0.2800,28282,-0.2368,-84.55,0.0317,-6.6959,USD,USD,USD
nsd,CW,inhouseads,0.0600,0.1050,149052,-0.0450,-42.86,0.0400,-6.7073,USD,USD,USD
sv2,CW,inhouseads,0.0600,0.1050,149052,-0.0450,-42.86,0.0500,-6.7073,USD,USD,USD
sv2,CU,galaksion,0.0500,0.1600,61050,-0.1100,-68.75,0.2500,-6.7155,USD,USD,USD
clickadilla-sv,BS,inhouseads,0.0901,0.1050,452469,-0.0149,-14.14,0.0445,-6.7197,USD,USD,USD
sv,GI,kadam,0.0100,0.2000,35375,-0.1900,-95.00,0.0000,-6.7213,USD,USD,USD
nsd,CI,mybid,0.6000,0.6200,336196,-0.0200,-3.23,51.4200,-6.7239,USD,USD,USD
mybid-pub-sv,BZ,adsterra,0.0702,0.2353,40755,-0.1651,-70.17,0.0511,-6.7294,USD,USD,USD
nsd,BM,inhouseads,0.0400,0.1050,103631,-0.0650,-61.90,0.0100,-6.7360,USD,USD,USD
sv2,BM,inhouseads,0.0400,0.1050,103631,-0.0650,-61.90,0.0200,-6.7360,USD,USD,USD
evadav-rss,BB,clickadu,0.0625,0.7083,10435,-0.6458,-91.18,0.0010,-6.7385,USD,USD,USD
evadav-rss,IR,mybid,0.0398,0.1000,111980,-0.0602,-60.18,0.0090,-6.7386,USD,USD,USD
evadav-sv,CR,mybid,0.0333,0.1000,101136,-0.0667,-66.67,0.0180,-6.7424,USD,USD,USD
evadav-sv,KY,kadam,0.0345,0.1000,103016,-0.0655,-65.52,0.0010,-6.7493,USD,USD,USD
onclicka-sv,BM,kadam,0.0413,0.1000,115146,-0.0587,-58.66,0.0017,-6.7546,USD,USD,USD
onclicka-sv,NE,galaksion,0.0398,0.2800,28282,-0.2402,-85.78,0.0396,-6.7932,USD,USD,USD
mybid-pub-sv,JE,kadam,0.0717,0.2000,53028,-0.1283,-64.16,0.0145,-6.8049,USD,USD,USD
evadav-sv,BB,clickadu,0.0556,0.7083,10435,-0.6527,-92.16,0.0010,-6.8110,USD,USD,USD
onclicka-sv,SD,mybid,0.0182,0.0900,95002,-0.0718,-79.81,0.2083,-6.8242,USD,USD,USD
evadav-sv,SD,mybid,0.0181,0.0900,95002,-0.0719,-79.86,0.1830,-6.8278,USD,USD,USD
propush-nsd,KN,inhouseads,0.1496,0.2100,113171,-0.0604,-28.75,0.3302,-6.8332,USD,USD,USD
clickadilla-sv,FJ,galaksion,0.0793,0.1800,67827,-0.1007,-55.97,0.0818,-6.8335,USD,USD,USD
sv2,IR,galaksion,0.1600,0.1900,228462,-0.0300,-15.79,2.8500,-6.8539,USD,USD,USD
evadav-sv,MW,mybid,0.0424,0.3700,20923,-0.3276,-88.53,0.0210,-6.8539,USD,USD,USD
nsd,BB,clickadu,0.0500,0.7083,10435,-0.6583,-92.94,0.0200,-6.8689,USD,USD,USD
clickadu-pub-nsd,SX,inhouseads,0.0103,0.1050,72755,-0.0947,-90.20,0.0007,-6.8903,USD,USD,USD
evadav-rss,SD,mybid,0.0174,0.0900,95002,-0.0726,-80.63,0.0430,-6.8936,USD,USD,USD
mybid-pub-sv,KI,inhouseads,0.0872,0.3150,30272,-0.2278,-72.31,0.0076,-6.8955,USD,USD,USD
nsd,BM,kadam,0.0400,0.1000,115146,-0.0600,-60.00,0.0100,-6.9088,USD,USD,USD
sv2,BM,kadam,0.0400,0.1000,115146,-0.0600,-60.00,0.0200,-6.9088,USD,USD,USD
sv,SX,inhouseads,0.0100,0.1050,72755,-0.0950,-90.48,0.0000,-6.9117,USD,USD,USD
clickadilla-sv,DM,inhouseads,0.1330,0.2100,89948,-0.0770,-36.65,0.0189,-6.9238,USD,USD,USD
evadav-rss,PS,mybid,0.0250,0.0800,126039,-0.0550,-68.80,0.0150,-6.9374,USD,USD,USD
nsd,VG,inhouseads,0.0600,0.2100,46280,-0.1500,-71.43,0.0100,-6.9420,USD,USD,USD
sv2,VG,inhouseads,0.0600,0.2100,46280,-0.1500,-71.43,0.0100,-6.9420,USD,USD,USD
sv2,BB,clickadu,0.0400,0.7083,10435,-0.6683,-94.35,0.0700,-6.9733,USD,USD,USD
sv,RO,mybid,0.1700,0.2100,174371,-0.0400,-19.05,3.9100,-6.9748,USD,USD,USD
sv,OM,mybid,0.0300,0.1100,87582,-0.0800,-72.73,0.1700,-7.0066,USD,USD,USD
evadav-sv,OM,mybid,0.0299,0.1100,87582,-0.0801,-72.86,0.0400,-7.0196,USD,USD,USD
propush-nsd,TO,kadam,0.2305,0.4000,41447,-0.1695,-42.38,0.4340,-7.0265,USD,USD,USD
clickadilla-sv,SA,mybid,0.0719,0.0900,388106,-0.0181,-20.13,0.9613,-7.0314,USD,USD,USD
onclicka-sv,OM,mybid,0.0297,0.1100,87582,-0.0803,-73.04,0.0749,-7.0366,USD,USD,USD
clickadu-pub-nsd,CW,clickadu,0.0907,1.0995,6992,-1.0088,-91.75,0.0156,-7.0536,USD,USD,USD
propush-nsd,TO,inhouseads,0.2305,0.4200,37302,-0.1895,-45.13,0.4340,-7.0699,USD,USD,USD
evadav-sv,NE,galaksion,0.0297,0.2800,28282,-0.2503,-89.39,0.0120,-7.0789,USD,USD,USD
propush-nsd,AW,kadam,0.1449,0.2000,128481,-0.0551,-27.55,0.8411,-7.0797,USD,USD,USD
onclicka-sv,SL,galaksion,0.0545,0.3700,22490,-0.3155,-85.27,0.0159,-7.0959,USD,USD,USD
clickadilla-sv,CW,clickadu,0.0846,1.0995,6992,-1.0149,-92.30,0.0331,-7.0959,USD,USD,USD
evadav-rss,NE,galaksion,0.0291,0.2800,28282,-0.2509,-89.61,0.0080,-7.0962,USD,USD,USD
onclicka-sv,LA,mybid,0.0095,0.0700,117324,-0.0605,-86.49,0.2792,-7.1032,USD,USD,USD
propush-nsd,MD,galaksion,0.3202,0.4000,89074,-0.0798,-19.96,8.3937,-7.1105,USD,USD,USD
sv2,GA,clickadu,0.1900,0.8339,11049,-0.6439,-77.22,0.5300,-7.1148,USD,USD,USD
evadav-sv,PY,mybid,0.0185,0.0900,99607,-0.0715,-79.46,0.0100,-7.1235,USD,USD,USD
clickadilla-sv,LB,mybid,0.1038,0.1800,93500,-0.0762,-42.34,0.2370,-7.1256,USD,USD,USD
evadav-rss,QA,mybid,0.0574,0.1600,69511,-0.1026,-64.12,0.1960,-7.1311,USD,USD,USD
clickadilla-sv,LT,mybid,0.4385,0.5200,87498,-0.0815,-15.67,0.7889,-7.1316,USD,USD,USD
clickadu-pub-nsd,IS,galaksion,0.0538,0.3700,22629,-0.3162,-85.45,0.0196,-7.1542,USD,USD,USD
nsd,UY,mybid,0.0500,0.1200,102242,-0.0700,-58.33,0.2400,-7.1569,USD,USD,USD
mybid-pub-sv,KI,kadam,0.0872,0.3000,33636,-0.2128,-70.93,0.0076,-7.1572,USD,USD,USD
onclicka-sv,AO,mybid,0.1658,0.2100,161876,-0.0442,-21.05,0.2336,-7.1573,USD,USD,USD
nsd,FJ,adsterra,0.0500,0.2064,45778,-0.1564,-75.77,0.1000,-7.1594,USD,USD,USD
sv2,FJ,adsterra,0.0500,0.2064,45778,-0.1564,-75.77,0.1200,-7.1594,USD,USD,USD
mybid-pub-sv,CW,clickadu,0.0750,1.0995,6992,-1.0245,-93.18,0.0183,-7.1631,USD,USD,USD
mybid-pub-sv,BH,mybid,0.0712,0.1300,121949,-0.0588,-45.24,0.4175,-7.1727,USD,USD,USD
clickadilla-sv,KI,inhouseads,0.0776,0.3150,30272,-0.2374,-75.35,0.0031,-7.1854,USD,USD,USD
nsd,VG,kadam,0.0600,0.2000,51423,-0.1400,-70.00,0.0100,-7.1992,USD,USD,USD
sv2,VG,kadam,0.0600,0.2000,51423,-0.1400,-70.00,0.0100,-7.1992,USD,USD,USD
mybid-pub-sv,FJ,galaksion,0.0738,0.1800,67827,-0.1062,-58.99,0.1262,-7.2025,USD,USD,USD
propush-nsd,YT,adsterra,0.1532,0.8269,10694,-0.6737,-81.47,0.6413,-7.2042,USD,USD,USD
propush-nsd,GT,galaksion,0.1569,0.1700,548055,-0.0131,-7.73,50.3028,-7.2066,USD,USD,USD
evadav-sv,BJ,mybid,0.0821,0.3300,29089,-0.2479,-75.12,0.0280,-7.2108,USD,USD,USD
nsd,GA,clickadu,0.1800,0.8339,11049,-0.6539,-78.42,0.2100,-7.2253,USD,USD,USD
clickadu-pub-nsd,LY,mybid,0.0615,0.0900,253347,-0.0285,-31.71,4.6164,-7.2294,USD,USD,USD
onclicka-sv,FJ,adsterra,0.0485,0.2064,45778,-0.1579,-76.52,0.0163,-7.2302,USD,USD,USD
onclicka-sv,TL,galaksion,0.0374,0.1800,50721,-0.1426,-79.20,0.1070,-7.2306,USD,USD,USD
clickadu-pub-nsd,SX,kadam,0.0103,0.1000,80839,-0.0897,-89.71,0.0007,-7.2517,USD,USD,USD
onclicka-sv,BB,clickadu,0.0130,0.7083,10435,-0.6952,-98.16,0.0002,-7.2549,USD,USD,USD
clickadu-pub-nsd,TL,galaksion,0.0369,0.1800,50721,-0.1431,-79.50,0.0414,-7.2583,USD,USD,USD
clickadu-pub-nsd,BB,clickadu,0.0123,0.7083,10435,-0.6960,-98.27,0.0013,-7.2627,USD,USD,USD
nsd,CW,clickadu,0.0600,1.0995,6992,-1.0395,-94.54,0.0400,-7.2682,USD,USD,USD
sv2,CW,clickadu,0.0600,1.0995,6992,-1.0395,-94.54,0.0500,-7.2682,USD,USD,USD
sv,SX,kadam,0.0100,0.1000,80839,-0.0900,-90.00,0.0000,-7.2755,USD,USD,USD
sv2,CM,mybid,0.2600,0.3800,60714,-0.1200,-31.58,5.0200,-7.2857,USD,USD,USD
sv,BB,clickadu,0.0100,0.7083,10435,-0.6983,-98.59,0.0100,-7.2863,USD,USD,USD
clickadu-pub-nsd,IQ,mybid,0.0842,0.1000,460835,-0.0158,-15.82,6.0315,-7.2920,USD,USD,USD
clickadu-pub-nsd,UY,mybid,0.0487,0.1200,102242,-0.0713,-59.45,0.1776,-7.2942,USD,USD,USD
sv2,CV,galaksion,0.0400,0.1800,52138,-0.1400,-77.78,0.0900,-7.2993,USD,USD,USD
nsd,CU,galaksion,0.0400,0.1600,61050,-0.1200,-75.00,0.2000,-7.3260,USD,USD,USD
clickadilla-sv,BZ,galaksion,0.0915,0.1800,82879,-0.0885,-49.16,0.0912,-7.3335,USD,USD,USD
propush-nsd,NE,clickadu,0.1483,0.4313,25962,-0.2830,-65.62,13.7927,-7.3477,USD,USD,USD
clickadilla-sv,GA,clickadu,0.1654,0.8339,11049,-0.6685,-80.16,0.0895,-7.3864,USD,USD,USD
nsd,KI,inhouseads,0.0700,0.3150,30272,-0.2450,-77.78,0.0100,-7.4166,USD,USD,USD
mybid-pub-sv,HN,mybid,0.0672,0.1400,101896,-0.0728,-52.01,0.1637,-7.4201,USD,USD,USD
onclicka-sv,CW,clickadu,0.0382,1.0995,6992,-1.0613,-96.52,0.0021,-7.4203,USD,USD,USD
onclicka-sv,CV,galaksion,0.0375,0.1800,52138,-0.1425,-79.16,0.0107,-7.4295,USD,USD,USD
nsd,RE,galaksion,0.2300,0.3900,46445,-0.1600,-41.03,1.2200,-7.4312,USD,USD,USD
evadav-sv,DO,mybid,0.0315,0.1300,75601,-0.0985,-75.76,0.0690,-7.4462,USD,USD,USD
sv2,MK,galaksion,0.1000,0.1600,124142,-0.0600,-37.50,1.4900,-7.4485,USD,USD,USD
sv,MK,galaksion,0.1000,0.1600,124142,-0.0600,-37.50,0.7800,-7.4485,USD,USD,USD
onclicka-sv,VG,inhouseads,0.0485,0.2100,46280,-0.1615,-76.88,0.0000,-7.4720,USD,USD,USD
clickadilla-sv,KI,kadam,0.0776,0.3000,33636,-0.2224,-74.12,0.0031,-7.4794,USD,USD,USD
onclicka-sv,DO,mybid,0.0305,0.1300,75601,-0.0995,-76.51,0.4823,-7.5190,USD,USD,USD
sv2,PF,kadam,0.0700,0.1000,250638,-0.0300,-30.00,0.1200,-7.5191,USD,USD,USD
propush-nsd,AW,inhouseads,0.1449,0.2100,115632,-0.0651,-31.00,0.8411,-7.5280,USD,USD,USD
sv,CW,clickadu,0.0200,1.0995,6992,-1.0795,-98.18,0.0100,-7.5479,USD,USD,USD
propush-nsd,VI,kadam,0.2142,0.3000,87992,-0.0858,-28.60,0.3755,-7.5492,USD,USD,USD
mybid-pub-sv,BQ,inhouseads,0.0924,0.2100,64504,-0.1176,-55.99,0.0024,-7.5841,USD,USD,USD
onclicka-sv,CU,galaksion,0.0357,0.1600,61050,-0.1243,-77.71,0.0190,-7.5909,USD,USD,USD
evadav-rss,SI,mybid,0.0884,0.3700,27002,-0.2816,-76.10,0.0290,-7.6034,USD,USD,USD
evadav-sv,CW,clickadu,0.0118,1.0995,6992,-1.0877,-98.93,0.0010,-7.6055,USD,USD,USD
propush-nsd,IM,inhouseads,0.1478,0.3150,45536,-0.1672,-53.09,0.2807,-7.6156,USD,USD,USD
evadav-rss,HR,mybid,0.1274,0.2700,53502,-0.1426,-52.83,0.2630,-7.6315,USD,USD,USD
nsd,JE,inhouseads,0.0500,0.2100,47725,-0.1600,-76.19,0.0200,-7.6360,USD,USD,USD
sv,NE,galaksion,0.0100,0.2800,28282,-0.2700,-96.43,0.0600,-7.6361,USD,USD,USD
sv,MT,galaksion,0.1000,0.1900,85106,-0.0900,-47.37,0.3300,-7.6595,USD,USD,USD
sv,GA,clickadu,0.1400,0.8339,11049,-0.6939,-83.21,0.5500,-7.6672,USD,USD,USD
clickadu-pub-nsd,BT,galaksion,0.0646,0.1600,80436,-0.0954,-59.62,0.0449,-7.6732,USD,USD,USD
mybid-pub-sv,TW,mybid,0.3233,0.3500,287504,-0.0267,-7.63,27.6658,-7.6741,USD,USD,USD
evadav-rss,CV,galaksion,0.0328,0.1800,52138,-0.1472,-81.79,0.0020,-7.6754,USD,USD,USD
propush-nsd,IM,kadam,0.1478,0.3000,50596,-0.1522,-50.75,0.2807,-7.7029,USD,USD,USD
clickadilla-sv,SC,adsterra,0.0691,0.4153,22256,-0.3462,-83.36,0.0155,-7.7042,USD,USD,USD
onclicka-sv,IR,mybid,0.0312,0.1000,111980,-0.0688,-68.85,0.0609,-7.7093,USD,USD,USD
mybid-pub-sv,BQ,kadam,0.0924,0.2000,71672,-0.1076,-53.79,0.0024,-7.7101,USD,USD,USD
sv2,KI,inhouseads,0.0600,0.3150,30272,-0.2550,-80.95,0.0100,-7.7194,USD,USD,USD
clickadu-pub-nsd,YT,kadam,0.2505,0.3000,156093,-0.0495,-16.50,0.0739,-7.7253,USD,USD,USD
evadav-sv,WS,inhouseads,0.0218,0.1050,92930,-0.0832,-79.21,0.0050,-7.7286,USD,USD,USD
evadav-rss,RS,mybid,0.0710,0.1200,157731,-0.0490,-40.85,0.1460,-7.7324,USD,USD,USD
nsd,KI,kadam,0.0700,0.3000,33636,-0.2300,-76.67,0.0100,-7.7363,USD,USD,USD
mybid-pub-sv,SR,galaksion,0.0653,0.1800,67491,-0.1147,-63.72,0.0989,-7.7404,USD,USD,USD
onclicka-sv,JE,inhouseads,0.0476,0.2100,47725,-0.1624,-77.34,0.0028,-7.7511,USD,USD,USD
evadav-sv,CV,galaksion,0.0312,0.1800,52138,-0.1487,-82.64,0.0040,-7.7555,USD,USD,USD
propush-nsd,VU,kadam,0.1380,0.2000,125367,-0.0620,-30.98,1.4285,-7.7675,USD,USD,USD
onclicka-sv,VG,kadam,0.0485,0.2000,51423,-0.1515,-75.73,0.0000,-7.7881,USD,USD,USD
mybid-pub-sv,LV,mybid,0.4452,0.5600,67883,-0.1148,-20.51,0.2172,-7.7952,USD,USD,USD
clickadu-pub-nsd,BQ,inhouseads,0.0889,0.2100,64504,-0.1211,-57.67,0.0024,-7.8122,USD,USD,USD
mybid-pub-sv,SC,adsterra,0.0642,0.4153,22256,-0.3511,-84.55,0.0358,-7.8141,USD,USD,USD
onclicka-sv,BZ,adsterra,0.0428,0.2353,40755,-0.1925,-81.80,0.0053,-7.8444,USD,USD,USD
sv,VG,inhouseads,0.0400,0.2100,46280,-0.1700,-80.95,0.0100,-7.8676,USD,USD,USD
nsd,YT,adsterra,0.0900,0.8269,10694,-0.7369,-89.12,0.1000,-7.8800,USD,USD,USD
propush-nsd,BS,adsterra,0.2046,0.4042,39532,-0.1996,-49.39,2.6484,-7.8916,USD,USD,USD
sv2,PF,inhouseads,0.0700,0.1050,225574,-0.0350,-33.33,0.1200,-7.8951,USD,USD,USD
mybid-pub-sv,GN,mybid,0.0806,0.3000,36030,-0.2194,-73.12,0.4083,-7.9038,USD,USD,USD
evadav-sv,KH,mybid,0.0915,0.1300,205149,-0.0385,-29.64,4.0760,-7.9056,USD,USD,USD
clickadilla-sv,MM,mybid,0.4690,0.5400,111410,-0.0710,-13.16,1.3661,-7.9144,USD,USD,USD
evadav-sv,TL,galaksion,0.0239,0.1800,50721,-0.1561,-86.71,0.0340,-7.9162,USD,USD,USD
propush-nsd,TD,clickadu,0.3517,0.6126,30379,-0.2609,-42.59,31.5776,-7.9273,USD,USD,USD
evadav-rss,WS,inhouseads,0.0196,0.1050,92930,-0.0854,-81.33,0.0020,-7.9355,USD,USD,USD
propush-nsd,NI,clickadu,0.1894,0.2174,283889,-0.0280,-12.88,17.8089,-7.9506,USD,USD,USD
nsd,JE,kadam,0.0500,0.2000,53028,-0.1500,-75.00,0.0200,-7.9542,USD,USD,USD
nsd,BZ,adsterra,0.0400,0.2353,40755,-0.1953,-83.00,0.0600,-7.9601,USD,USD,USD
sv2,BZ,adsterra,0.0400,0.2353,40755,-0.1953,-83.00,0.0800,-7.9601,USD,USD,USD
evadav-rss,GN,mybid,0.0790,0.3000,36030,-0.2210,-73.65,0.0230,-7.9613,USD,USD,USD
clickadu-pub-nsd,BQ,kadam,0.0889,0.2000,71672,-0.1111,-55.56,0.0024,-7.9636,USD,USD,USD
evadav-rss,TL,galaksion,0.0227,0.1800,50721,-0.1573,-87.41,0.0220,-7.9806,USD,USD,USD
propush-nsd,VI,inhouseads,0.2142,0.3150,79192,-0.1008,-32.00,0.3755,-7.9821,USD,USD,USD
clickadu-pub-nsd,CV,galaksion,0.0269,0.1800,52138,-0.1531,-85.07,0.0186,-7.9834,USD,USD,USD
nsd,SK,mybid,0.2700,0.3900,66611,-0.1200,-30.77,5.9400,-7.9933,USD,USD,USD
propush-nsd,TT,adsterra,0.1861,0.2437,138787,-0.0576,-23.63,35.7925,-7.9940,USD,USD,USD
clickadu-pub-nsd,YT,clickadu,0.2505,3.0235,2883,-2.7730,-91.71,0.0739,-7.9946,USD,USD,USD
nsd,SZ,galaksion,0.0700,0.1800,72773,-0.1100,-61.11,0.0500,-8.0050,USD,USD,USD
onclicka-sv,JO,mybid,0.0930,0.1200,296274,-0.0270,-22.53,0.7931,-8.0112,USD,USD,USD
evadav-rss,BS,galaksion,0.0323,0.1800,54257,-0.1477,-82.08,0.0030,-8.0160,USD,USD,USD
onclicka-sv,BY,mybid,0.1004,0.1200,409915,-0.0196,-16.36,0.1651,-8.0465,USD,USD,USD
clickadilla-sv,GN,mybid,0.0766,0.3000,36030,-0.2234,-74.45,0.2660,-8.0474,USD,USD,USD
clickadu-pub-nsd,BS,galaksion,0.0315,0.1800,54257,-0.1485,-82.53,0.0145,-8.0597,USD,USD,USD
evadav-sv,FJ,adsterra,0.0302,0.2064,45778,-0.1762,-85.38,0.0070,-8.0670,USD,USD,USD
evadav-rss,BZ,adsterra,0.0373,0.2353,40755,-0.1980,-84.14,0.0050,-8.0696,USD,USD,USD
evadav-sv,WS,kadam,0.0218,0.1000,103256,-0.0782,-78.17,0.0050,-8.0711,USD,USD,USD
sv2,KI,kadam,0.0600,0.3000,33636,-0.2400,-80.00,0.0100,-8.0726,USD,USD,USD
onclicka-sv,JE,kadam,0.0476,0.2000,53028,-0.1524,-76.21,0.0028,-8.0821,USD,USD,USD
clickadilla-sv,BQ,inhouseads,0.0846,0.2100,64504,-0.1254,-59.72,0.0063,-8.0901,USD,USD,USD
onclicka-sv,GA,clickadu,0.1014,0.8339,11049,-0.7325,-87.84,0.0309,-8.0937,USD,USD,USD
clickadilla-sv,CU,clickadu,0.0740,0.2181,56183,-0.1441,-66.05,0.1071,-8.0939,USD,USD,USD
evadav-sv,SI,mybid,0.0702,0.3700,27002,-0.2998,-81.03,0.0560,-8.0959,USD,USD,USD
onclicka-sv,UY,mybid,0.0407,0.1200,102242,-0.0793,-66.09,0.0132,-8.1082,USD,USD,USD
sv2,JE,inhouseads,0.0400,0.2100,47725,-0.1700,-80.95,0.0300,-8.1133,USD,USD,USD
sv,TL,galaksion,0.0200,0.1800,50721,-0.1600,-88.89,0.1000,-8.1154,USD,USD,USD
propush-nsd,VU,inhouseads,0.1380,0.2100,112830,-0.0720,-34.27,1.4285,-8.1190,USD,USD,USD
clickadilla-sv,HT,clickadu,0.2114,0.8289,13158,-0.6175,-74.50,1.4524,-8.1250,USD,USD,USD
mybid-pub-sv,GA,clickadu,0.0983,0.8339,11049,-0.7356,-88.21,0.0636,-8.1277,USD,USD,USD
nsd,SC,adsterra,0.0500,0.4153,22256,-0.3653,-87.96,0.0300,-8.1290,USD,USD,USD
sv2,SC,adsterra,0.0500,0.4153,22256,-0.3653,-87.96,0.0400,-8.1290,USD,USD,USD
evadav-sv,PS,mybid,0.0155,0.0800,126039,-0.0645,-80.67,0.0210,-8.1341,USD,USD,USD
sv,BS,galaksion,0.0300,0.1800,54257,-0.1500,-83.33,0.0200,-8.1385,USD,USD,USD
evadav-sv,LU,mybid,0.0702,0.2700,40817,-0.1998,-74.01,0.0280,-8.1562,USD,USD,USD
sv,UY,mybid,0.0400,0.1200,102242,-0.0800,-66.67,0.1400,-8.1794,USD,USD,USD
evadav-rss,FJ,adsterra,0.0275,0.2064,45778,-0.1789,-86.66,0.0030,-8.1883,USD,USD,USD
mybid-pub-sv,BT,galaksion,0.0578,0.1600,80436,-0.1022,-63.88,0.0998,-8.2210,USD,USD,USD
sv,VG,kadam,0.0400,0.2000,51423,-0.1600,-80.00,0.0100,-8.2277,USD,USD,USD
clickadilla-sv,BT,galaksion,0.0573,0.1600,80436,-0.1027,-64.16,0.0463,-8.2574,USD,USD,USD
clickadilla-sv,BQ,kadam,0.0846,0.2000,71672,-0.1154,-57.71,0.0063,-8.2724,USD,USD,USD
