account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
sv2,MP,inhouseads,0.0400,0.2100,24906,-0.1700,-80.95,0.0100,-4.2340,USD,USD,USD
evadav-sv,CV,clickadu,0.0197,0.5357,8212,-0.5160,-96.32,0.0030,-4.2371,USD,USD,USD
clickadilla-sv,GA,mybid,0.0783,0.1500,59128,-0.0717,-47.78,0.0233,-4.2375,USD,USD,USD
clickadilla-sv,SI,mybid,0.3267,0.4400,37408,-0.1133,-25.76,0.5576,-4.2397,USD,USD,USD
clickadu-pub-nsd,PG,mybid,0.0581,0.1900,32161,-0.1319,-69.40,0.0243,-4.2409,USD,USD,USD
propush-constructor,BB,adsterra,0.0978,0.2960,21401,-0.1982,-66.96,0.0412,-4.2417,USD,USD,USD
mybid-pub-sv,KI,inhouseads,0.0826,0.2100,33345,-0.1274,-60.67,0.0093,-4.2483,USD,USD,USD
onclicka-sv,MQ,galaksion,0.0603,0.2300,25076,-0.1697,-73.77,0.0156,-4.2550,USD,USD,USD
propush-tb,KZ,monetizer,0.5064,0.5983,46418,-0.0919,-15.36,121.2110,-4.2659,USD,USD,USD
propush-constructor,NE,galaksion,0.1291,0.2800,28282,-0.1509,-53.89,1.1416,-4.2674,USD,USD,USD
mybid-pub-sv,GU,adsterra,0.0740,0.3910,13467,-0.3170,-81.07,0.0534,-4.2690,USD,USD,USD
onclicka-sv,PM,inhouseads,0.0230,0.3150,14654,-0.2920,-92.68,0.0001,-4.2783,USD,USD,USD
sv,MF,kadam,0.0100,0.1000,47615,-0.0900,-90.00,0.0000,-4.2854,USD,USD,USD
evadav-sv,AX,inhouseads,0.0769,0.3150,18014,-0.2381,-75.58,0.0010,-4.2887,USD,USD,USD
evadav-rss,AF,mybid,0.0357,0.1200,50922,-0.0843,-70.24,0.0010,-4.2920,USD,USD,USD
propush-constructor,BS,galaksion,0.1008,0.1800,54257,-0.0792,-43.98,0.0465,-4.2948,USD,USD,USD
propush-cpc,GU,clickadu,0.2851,0.5752,14814,-0.2901,-50.43,0.8081,-4.2973,USD,USD,USD
sv2,MH,inhouseads,0.0600,0.2100,28693,-0.1500,-71.43,0.0100,-4.3040,USD,USD,USD
propush-nsd,AG,monetizer,0.1413,1.8900,2463,-1.7488,-92.53,0.8971,-4.3072,USD,USD,USD
propush-constructor,SS,galaksion,0.0313,0.1800,28996,-0.1487,-82.63,0.0039,-4.3125,USD,USD,USD
mybid-pub-sv,MH,kadam,0.0647,0.2000,31882,-0.1353,-67.65,0.0105,-4.3135,USD,USD,USD
clickadilla-sv,PG,mybid,0.0558,0.1900,32161,-0.1342,-70.63,0.0875,-4.3157,USD,USD,USD
propush-tb,LR,galaksion,0.2859,0.4500,26303,-0.1641,-36.47,8.6997,-4.3170,USD,USD,USD
sv,CV,clickadu,0.0100,0.5357,8212,-0.5257,-98.13,0.0300,-4.3171,USD,USD,USD
sv,GD,galaksion,0.0000,0.1800,23984,-0.1800,-100.00,0.0000,-4.3171,USD,USD,USD
clickadilla-sv,MP,inhouseads,0.0365,0.2100,24906,-0.1735,-82.60,0.0001,-4.3200,USD,USD,USD
evadav-rss,GA,mybid,0.0769,0.1500,59128,-0.0731,-48.72,0.0020,-4.3209,USD,USD,USD
sv,SB,adsterra,0.0000,0.2333,18555,-0.2333,-100.00,0.0000,-4.3296,USD,USD,USD
nsd,PF,clickadu,0.0600,0.5647,8592,-0.5047,-89.37,0.0600,-4.3363,USD,USD,USD
sv2,PF,clickadu,0.0600,0.5647,8592,-0.5047,-89.37,0.0800,-4.3363,USD,USD,USD
sv,LU,monetizer,0.0900,0.9496,5051,-0.8596,-90.52,0.1000,-4.3417,USD,USD,USD
propush-cpc,NE,galaksion,0.1262,0.2800,28282,-0.1538,-54.91,6.8111,-4.3486,USD,USD,USD
mybid-pub-sv,KI,kadam,0.0826,0.2000,37050,-0.1174,-58.70,0.0093,-4.3499,USD,USD,USD
clickadu-pub-nsd,CV,clickadu,0.0046,0.5357,8212,-0.5311,-99.14,0.0039,-4.3612,USD,USD,USD
propush-nsd,CU,clickadu,0.1266,0.2063,54750,-0.0797,-38.62,7.1927,-4.3616,USD,USD,USD
clickadu-pub-nsd,KM,inhouseads,0.0834,0.1050,201836,-0.0216,-20.59,0.0331,-4.3646,USD,USD,USD
nsd,GP,galaksion,0.0700,0.2200,29117,-0.1500,-68.18,0.1300,-4.3676,USD,USD,USD
propush-cpc,BZ,galaksion,0.1273,0.1800,82879,-0.0527,-29.28,1.6123,-4.3680,USD,USD,USD
propush-tb,SS,galaksion,0.0292,0.1800,28996,-0.1508,-83.78,0.3722,-4.3727,USD,USD,USD
clickadu-pub-nsd,CK,kadam,0.0050,0.2000,22529,-0.1950,-97.50,0.0001,-4.3932,USD,USD,USD
onclicka-sv,CW,adsterra,0.0442,0.3421,14773,-0.2979,-87.08,0.0013,-4.4012,USD,USD,USD
onclicka-sv,AX,kadam,0.0800,0.3000,20016,-0.2200,-73.32,0.0002,-4.4030,USD,USD,USD
nsd,CW,inhouseads,0.0800,0.1050,176402,-0.0250,-23.81,0.0400,-4.4101,USD,USD,USD
propush-nsd,BM,inhouseads,0.1616,0.2100,91261,-0.0484,-23.06,0.3117,-4.4188,USD,USD,USD
propush-constructor,AG,monetizer,0.0956,1.8900,2463,-1.7944,-94.94,0.0132,-4.4196,USD,USD,USD
propush-tb,AG,monetizer,0.0937,1.8900,2463,-1.7963,-95.04,0.2444,-4.4243,USD,USD,USD
sv2,MP,kadam,0.0400,0.2000,27674,-0.1600,-80.00,0.0100,-4.4278,USD,USD,USD
propush-tb,NC,monetizer,0.1345,3.0040,1545,-2.8696,-95.52,0.7079,-4.4335,USD,USD,USD
mybid-pub-sv,AG,monetizer,0.0803,1.8900,2463,-1.8097,-95.75,0.0106,-4.4573,USD,USD,USD
sv2,MH,kadam,0.0600,0.2000,31882,-0.1400,-70.00,0.0100,-4.4635,USD,USD,USD
evadav-sv,AX,kadam,0.0769,0.3000,20016,-0.2231,-74.36,0.0010,-4.4651,USD,USD,USD
propush-constructor,NC,monetizer,0.1124,3.0040,1545,-2.8916,-96.26,0.0333,-4.4676,USD,USD,USD
onclicka-sv,PF,clickadu,0.0446,0.5647,8592,-0.5201,-92.10,0.0106,-4.4683,USD,USD,USD
propush-tb,GW,clickadu,0.3283,1.3422,4408,-1.0139,-75.54,10.0381,-4.4693,USD,USD,USD
mybid-pub-sv,AX,inhouseads,0.0669,0.3150,18014,-0.2481,-78.77,0.0002,-4.4699,USD,USD,USD
onclicka-sv,CK,kadam,0.0014,0.2000,22529,-0.1986,-99.29,0.0000,-4.4736,USD,USD,USD
propush-constructor,VG,kadam,0.1196,0.2000,55695,-0.0804,-40.18,0.0011,-4.4762,USD,USD,USD
clickadilla-sv,AG,monetizer,0.0724,1.8900,2463,-1.8176,-96.17,0.0041,-4.4768,USD,USD,USD
propush-cpc,GM,clickadu,0.6809,0.9557,16310,-0.2747,-28.75,3.1581,-4.4809,USD,USD,USD
nsd,SX,kadam,0.0600,0.1000,112175,-0.0400,-40.00,0.0000,-4.4870,USD,USD,USD
mybid-pub-sv,NC,monetizer,0.0954,3.0040,1545,-2.9086,-96.82,0.1401,-4.4938,USD,USD,USD
evadav-rss,PF,clickadu,0.0411,0.5647,8592,-0.5236,-92.72,0.0030,-4.4988,USD,USD,USD
sv2,AM,mybid,0.0600,0.1200,75098,-0.0600,-50.00,0.1000,-4.5059,USD,USD,USD
onclicka-sv,PM,kadam,0.0230,0.3000,16283,-0.2770,-92.32,0.0001,-4.5097,USD,USD,USD
evadav-rss,KW,mybid,0.0694,0.1100,111236,-0.0406,-36.95,0.1740,-4.5217,USD,USD,USD
clickadilla-sv,MP,kadam,0.0365,0.2000,27674,-0.1635,-81.73,0.0001,-4.5233,USD,USD,USD
propush-tb,FJ,galaksion,0.1133,0.1800,67827,-0.0667,-37.06,1.5491,-4.5244,USD,USD,USD
onclicka-sv,AG,monetizer,0.0528,1.8900,2463,-1.8372,-97.21,0.0015,-4.5250,USD,USD,USD
propush-constructor,VG,inhouseads,0.1196,0.2100,50125,-0.0904,-43.03,0.0011,-4.5298,USD,USD,USD
evadav-sv,LU,monetizer,0.0526,0.9496,5051,-0.8969,-94.46,0.0200,-4.5305,USD,USD,USD
nsd,AG,monetizer,0.0500,1.8900,2463,-1.8400,-97.35,0.0100,-4.5320,USD,USD,USD
nsd,NC,monetizer,0.0700,3.0040,1545,-2.9340,-97.67,0.0400,-4.5331,USD,USD,USD
clickadu-pub-nsd,GW,clickadu,0.3138,1.3422,4408,-1.0284,-76.62,0.0797,-4.5332,USD,USD,USD
clickadilla-sv,NC,monetizer,0.0660,3.0040,1545,-2.9380,-97.80,0.0201,-4.5393,USD,USD,USD
nsd,SX,inhouseads,0.0600,0.1050,100957,-0.0450,-42.86,0.0000,-4.5431,USD,USD,USD
propush-nsd,BT,galaksion,0.1035,0.1600,80436,-0.0565,-35.33,2.8327,-4.5474,USD,USD,USD
sv,SB,galaksion,0.0000,0.1800,25279,-0.1800,-100.00,0.0000,-4.5502,USD,USD,USD
mybid-pub-sv,NE,galaksion,0.1191,0.2800,28282,-0.1609,-57.48,0.4382,-4.5519,USD,USD,USD
nsd,LC,galaksion,0.0500,0.1800,35017,-0.1300,-72.22,0.0100,-4.5522,USD,USD,USD
sv2,AG,monetizer,0.0400,1.8900,2463,-1.8500,-97.88,0.0200,-4.5566,USD,USD,USD
mybid-pub-sv,CY,mybid,0.1429,0.3000,29006,-0.1571,-52.37,1.1649,-4.5570,USD,USD,USD
onclicka-sv,NC,monetizer,0.0509,3.0040,1545,-2.9531,-98.31,0.0071,-4.5626,USD,USD,USD
sv2,NC,monetizer,0.0500,3.0040,1545,-2.9540,-98.34,0.0800,-4.5640,USD,USD,USD
sv2,GM,galaksion,0.1200,0.1800,76260,-0.0600,-33.33,0.5300,-4.5756,USD,USD,USD
sv,CW,galaksion,0.0100,0.1800,26916,-0.1700,-94.44,0.0100,-4.5757,USD,USD,USD
clickadilla-sv,GU,adsterra,0.0510,0.3910,13467,-0.3400,-86.97,0.0180,-4.5794,USD,USD,USD
evadav-sv,AG,monetizer,0.0303,1.8900,2463,-1.8597,-98.40,0.0010,-4.5805,USD,USD,USD
nsd,MH,inhouseads,0.0500,0.2100,28693,-0.1600,-76.19,0.0100,-4.5909,USD,USD,USD
evadav-sv,NC,monetizer,0.0323,3.0040,1545,-2.9718,-98.93,0.0020,-4.5914,USD,USD,USD
mybid-pub-sv,BI,galaksion,0.0661,0.2100,31906,-0.1439,-68.53,0.1136,-4.5915,USD,USD,USD
nsd,GU,adsterra,0.0500,0.3910,13467,-0.3410,-87.21,0.0300,-4.5922,USD,USD,USD
sv2,GU,adsterra,0.0500,0.3910,13467,-0.3410,-87.21,0.0600,-4.5922,USD,USD,USD
propush-cpc,VU,clickadu,0.1423,1.3968,3662,-1.2545,-89.81,0.7396,-4.5939,USD,USD,USD
propush-tb,ES,mybid,0.3048,0.3100,891847,-0.0052,-1.66,308.4562,-4.5950,USD,USD,USD
evadav-rss,NC,monetizer,0.0294,3.0040,1545,-2.9746,-99.02,0.0010,-4.5958,USD,USD,USD
sv2,ET,mybid,0.1900,0.2200,153329,-0.0300,-13.64,17.1900,-4.5999,USD,USD,USD
clickadu-pub-nsd,BN,galaksion,0.2314,0.2600,161032,-0.0286,-11.01,3.0562,-4.6099,USD,USD,USD
sv,BH,mybid,0.0900,0.1500,76869,-0.0600,-40.00,0.4400,-4.6121,USD,USD,USD
sv,PM,inhouseads,0.0000,0.3150,14654,-0.3150,-100.00,0.0000,-4.6160,USD,USD,USD
clickadu-pub-nsd,GM,galaksion,0.1195,0.1800,76260,-0.0605,-33.64,0.1799,-4.6171,USD,USD,USD
sv,NC,monetizer,0.0100,3.0040,1545,-2.9940,-99.67,0.0200,-4.6258,USD,USD,USD
sv,GN,mybid,0.0200,0.3500,14027,-0.3300,-94.29,0.3400,-4.6289,USD,USD,USD
sv,AG,monetizer,0.0100,1.8900,2463,-1.8800,-99.47,0.0000,-4.6305,USD,USD,USD
evadav-sv,PF,clickadu,0.0255,0.5647,8592,-0.5392,-95.49,0.0040,-4.6330,USD,USD,USD
evadav-sv,LC,galaksion,0.0476,0.1800,35017,-0.1324,-73.54,0.0010,-4.6356,USD,USD,USD
propush-nsd,PA,clickadu,0.5337,0.5681,134602,-0.0344,-6.06,85.6291,-4.6366,USD,USD,USD
onclicka-sv,GU,adsterra,0.0466,0.3910,13467,-0.3444,-88.07,0.0044,-4.6374,USD,USD,USD
nsd,CY,mybid,0.1400,0.3000,29006,-0.1600,-53.33,0.8300,-4.6410,USD,USD,USD
sv2,CY,mybid,0.1400,0.3000,29006,-0.1600,-53.33,1.0000,-4.6410,USD,USD,USD
sv2,GE,mybid,0.1300,0.1600,154704,-0.0300,-18.75,0.4600,-4.6411,USD,USD,USD
propush-nsd,MC,inhouseads,0.2631,0.5250,17730,-0.2619,-49.88,0.1789,-4.6426,USD,USD,USD
onclicka-sv,GP,galaksion,0.0604,0.2200,29117,-0.1596,-72.55,0.0152,-4.6474,USD,USD,USD
onclicka-sv,DJ,monetizer,1.3503,3.3734,2299,-2.0231,-59.97,0.4105,-4.6511,USD,USD,USD
propush-cpc,KM,inhouseads,0.0820,0.1050,201836,-0.0230,-21.95,0.4195,-4.6519,USD,USD,USD
propush-tb,MT,monetizer,0.1929,0.9239,6367,-0.7309,-79.12,5.3828,-4.6539,USD,USD,USD
evadav-sv,CW,adsterra,0.0270,0.3421,14773,-0.3151,-92.10,0.0010,-4.6550,USD,USD,USD
nsd,CO,mybid,0.0800,0.0900,466418,-0.0100,-11.11,3.1300,-4.6642,USD,USD,USD
propush-nsd,MC,kadam,0.2631,0.5000,19700,-0.2369,-47.37,0.1789,-4.6660,USD,USD,USD
mybid-pub-sv,AX,kadam,0.0669,0.3000,20016,-0.2331,-77.71,0.0002,-4.6664,USD,USD,USD
propush-nsd,VU,clickadu,0.1202,1.3968,3662,-1.2766,-91.40,1.7592,-4.6750,USD,USD,USD
propush-constructor,PF,adsterra,0.1723,0.4364,17753,-0.2641,-60.52,0.0682,-4.6884,USD,USD,USD
clickadu-pub-nsd,AX,inhouseads,0.0545,0.3150,18014,-0.2605,-82.68,0.0006,-4.6918,USD,USD,USD
evadav-rss,PG,mybid,0.0440,0.1900,32161,-0.1460,-76.82,0.0170,-4.6942,USD,USD,USD
clickadu-pub-nsd,BM,kadam,0.1537,0.2000,101402,-0.0463,-23.15,0.0083,-4.6945,USD,USD,USD
mybid-pub-sv,SN,mybid,0.0702,0.1000,157805,-0.0298,-29.77,1.5485,-4.6972,USD,USD,USD
clickadilla-sv,QA,mybid,0.1100,0.1500,117540,-0.0400,-26.67,0.4040,-4.7018,USD,USD,USD
sv,LU,mybid,0.0900,0.2400,31361,-0.1500,-62.50,0.1000,-4.7042,USD,USD,USD
propush-nsd,NE,galaksion,0.1136,0.2800,28282,-0.1664,-59.42,17.0807,-4.7053,USD,USD,USD
propush-cpc,WS,kadam,0.1578,0.2000,111632,-0.0422,-21.08,0.3512,-4.7062,USD,USD,USD
nsd,MD,mybid,0.0700,0.1800,42811,-0.1100,-61.11,0.0800,-4.7092,USD,USD,USD
propush-constructor,KZ,monetizer,0.4968,0.5983,46418,-0.1015,-16.97,3.2037,-4.7123,USD,USD,USD
onclicka-sv,BF,mybid,0.0536,0.1400,54570,-0.0864,-61.71,0.0507,-4.7147,USD,USD,USD
evadav-rss,SL,galaksion,0.1603,0.3700,22490,-0.2097,-56.67,0.0210,-4.7160,USD,USD,USD
propush-tb,VU,clickadu,0.1081,1.3968,3662,-1.2887,-92.26,1.0054,-4.7192,USD,USD,USD
sv,MP,inhouseads,0.0200,0.2100,24906,-0.1900,-90.48,0.0000,-4.7321,USD,USD,USD
nsd,SN,mybid,0.0700,0.1000,157805,-0.0300,-30.00,3.4400,-4.7341,USD,USD,USD
propush-constructor,VU,clickadu,0.1021,1.3968,3662,-1.2947,-92.69,0.0142,-4.7410,USD,USD,USD
propush-tb,CV,galaksion,0.0890,0.1800,52138,-0.0910,-50.54,0.6986,-4.7431,USD,USD,USD
propush-nsd,GI,inhouseads,0.1221,0.3150,24589,-0.1929,-61.25,0.1685,-4.7440,USD,USD,USD
clickadilla-sv,BI,galaksion,0.0611,0.2100,31906,-0.1489,-70.90,0.0524,-4.7505,USD,USD,USD
propush-constructor,GI,inhouseads,0.1218,0.3150,24589,-0.1932,-61.34,0.0017,-4.7515,USD,USD,USD
propush-cpc,MQ,adsterra,0.8665,1.0652,23933,-0.1987,-18.65,2.8196,-4.7557,USD,USD,USD
onclicka-sv,LC,galaksion,0.0440,0.1800,35017,-0.1360,-75.57,0.0004,-4.7635,USD,USD,USD
evadav-sv,MQ,galaksion,0.0400,0.2300,25076,-0.1900,-82.61,0.0080,-4.7644,USD,USD,USD
sv,PF,clickadu,0.0100,0.5647,8592,-0.5547,-98.23,0.0100,-4.7659,USD,USD,USD
clickadilla-sv,OM,mybid,0.0663,0.1100,109220,-0.0437,-39.73,0.2487,-4.7733,USD,USD,USD
sv2,GR,mybid,0.2500,0.2700,238859,-0.0200,-7.41,6.6500,-4.7772,USD,USD,USD
evadav-sv,SS,galaksion,0.0152,0.1800,28996,-0.1648,-91.55,0.0080,-4.7783,USD,USD,USD
clickadilla-sv,BB,adsterra,0.0726,0.2960,21401,-0.2234,-75.46,0.0057,-4.7804,USD,USD,USD
nsd,MH,kadam,0.0500,0.2000,31882,-0.1500,-75.00,0.0100,-4.7823,USD,USD,USD
mybid-pub-sv,GQ,adsterra,0.0542,0.2964,19757,-0.2422,-81.73,0.0304,-4.7857,USD,USD,USD
nsd,BI,galaksion,0.0600,0.2100,31906,-0.1500,-71.43,0.1000,-4.7859,USD,USD,USD
clickadu-pub-nsd,PF,clickadu,0.0075,0.5647,8592,-0.5572,-98.67,0.0023,-4.7873,USD,USD,USD
evadav-sv,AL,mybid,0.0320,0.0700,125947,-0.0380,-54.30,0.0230,-4.7874,USD,USD,USD
propush-tb,IS,monetizer,0.2642,2.8107,1880,-2.5465,-90.60,0.9447,-4.7874,USD,USD,USD
evadav-rss,SS,galaksion,0.0145,0.1800,28996,-0.1655,-91.95,0.0030,-4.7990,USD,USD,USD
onclicka-sv,BY,mybid,0.1178,0.1300,392133,-0.0122,-9.42,0.1771,-4.8004,USD,USD,USD
propush-tb,FM,inhouseads,0.1067,0.2100,46452,-0.1033,-49.21,0.1112,-4.8007,USD,USD,USD
propush-cpc,AW,clickadu,0.2168,0.9246,6785,-0.7078,-76.55,0.6779,-4.8023,USD,USD,USD
propush-tb,BT,inhouseads,0.0897,0.1050,315436,-0.0153,-14.53,1.3025,-4.8133,USD,USD,USD
evadav-rss,DO,mybid,0.0660,0.1400,65068,-0.0740,-52.86,0.0910,-4.8157,USD,USD,USD
propush-constructor,MT,monetizer,0.1674,0.9239,6367,-0.7565,-81.89,0.3121,-4.8167,USD,USD,USD
propush-tb,FM,kadam,0.1067,0.2000,51614,-0.0933,-46.67,0.1112,-4.8181,USD,USD,USD
sv,PG,mybid,0.0400,0.1900,32161,-0.1500,-78.95,0.2300,-4.8241,USD,USD,USD
propush-tb,HU,mybid,0.3851,0.4200,138140,-0.0349,-8.32,186.9329,-4.8280,USD,USD,USD
mybid-pub-sv,IL,mybid,0.3871,0.4000,374969,-0.0129,-3.22,4.3975,-4.8369,USD,USD,USD
clickadu-pub-nsd,HK,monetizer,0.3706,0.5411,28368,-0.1705,-31.51,13.7229,-4.8375,USD,USD,USD
mybid-pub-sv,GI,inhouseads,0.1182,0.3150,24589,-0.1968,-62.48,0.0044,-4.8398,USD,USD,USD
propush-nsd,GI,kadam,0.1221,0.3000,27322,-0.1779,-59.31,0.1685,-4.8615,USD,USD,USD
sv,GU,adsterra,0.0300,0.3910,13467,-0.3610,-92.33,0.0100,-4.8615,USD,USD,USD
propush-cpc,BQ,kadam,0.1455,0.2000,89249,-0.0545,-27.25,0.0976,-4.8637,USD,USD,USD
propush-cpc,TL,adsterra,0.1171,0.2823,29448,-0.1652,-58.52,0.7712,-4.8647,USD,USD,USD
propush-constructor,GI,kadam,0.1218,0.3000,27322,-0.1782,-59.41,0.0017,-4.8698,USD,USD,USD
mybid-pub-sv,BB,galaksion,0.1143,0.1800,74275,-0.0657,-36.48,0.0112,-4.8771,USD,USD,USD
mybid-pub-sv,VU,clickadu,0.0643,1.3968,3662,-1.3325,-95.39,0.0237,-4.8795,USD,USD,USD
sv,PM,kadam,0.0000,0.3000,16283,-0.3000,-100.00,0.0000,-4.8849,USD,USD,USD
evadav-rss,VU,clickadu,0.0625,1.3968,3662,-1.3343,-95.53,0.0010,-4.8862,USD,USD,USD
clickadilla-sv,LA,mybid,0.0501,0.1000,98055,-0.0499,-49.87,1.4263,-4.8902,USD,USD,USD
evadav-rss,IS,galaksion,0.1538,0.3700,22629,-0.2162,-58.42,0.0040,-4.8913,USD,USD,USD
mybid-pub-sv,PS,mybid,0.0488,0.0800,157235,-0.0312,-38.94,0.3676,-4.8984,USD,USD,USD
clickadilla-sv,VU,clickadu,0.0580,1.3968,3662,-1.3388,-95.85,0.0120,-4.9027,USD,USD,USD
nsd,DJ,monetizer,1.2400,3.3734,2299,-2.1334,-63.24,2.9700,-4.9046,USD,USD,USD
sv,CW,adsterra,0.0100,0.3421,14773,-0.3321,-97.08,0.0100,-4.9066,USD,USD,USD
propush-nsd,HK,monetizer,0.3681,0.5411,28368,-0.1730,-31.98,461.6114,-4.9085,USD,USD,USD
clickadu-pub-nsd,AX,kadam,0.0545,0.3000,20016,-0.2455,-81.82,0.0006,-4.9130,USD,USD,USD
sv,SS,galaksion,0.0100,0.1800,28996,-0.1700,-94.44,0.0300,-4.9293,USD,USD,USD
evadav-sv,PG,mybid,0.0367,0.1900,32161,-0.1533,-80.67,0.0260,-4.9295,USD,USD,USD
propush-tb,TJ,galaksion,0.9910,1.0700,62440,-0.0790,-7.38,20.4769,-4.9301,USD,USD,USD
nsd,VU,clickadu,0.0500,1.3968,3662,-1.3468,-96.42,0.0200,-4.9319,USD,USD,USD
propush-cpc,BS,adsterra,0.3237,0.4572,37002,-0.1334,-29.19,2.2693,-4.9379,USD,USD,USD
onclicka-sv,VU,clickadu,0.0468,1.3968,3662,-1.3500,-96.65,0.0046,-4.9437,USD,USD,USD
evadav-rss,GU,adsterra,0.0238,0.3910,13467,-0.3672,-93.91,0.0010,-4.9449,USD,USD,USD
propush-cpc,SR,monetizer,0.1624,1.0012,5902,-0.8388,-83.78,2.0989,-4.9504,USD,USD,USD
nsd,AX,inhouseads,0.0400,0.3150,18014,-0.2750,-87.30,0.0000,-4.9539,USD,USD,USD
sv2,AX,inhouseads,0.0400,0.3150,18014,-0.2750,-87.30,0.0000,-4.9539,USD,USD,USD
propush-cpc,BW,clickadu,0.6408,0.8762,21080,-0.2355,-26.88,9.5966,-4.9642,USD,USD,USD
mybid-pub-sv,GI,kadam,0.1182,0.3000,27322,-0.1818,-60.61,0.0044,-4.9679,USD,USD,USD
sv2,VU,clickadu,0.0400,1.3968,3662,-1.3568,-97.14,0.0200,-4.9686,USD,USD,USD
propush-tb,NE,galaksion,0.1043,0.2800,28282,-0.1757,-62.75,9.1280,-4.9694,USD,USD,USD
clickadu-pub-nsd,FJ,galaksion,0.1066,0.1800,67827,-0.0734,-40.79,0.0454,-4.9803,USD,USD,USD
sv,MP,kadam,0.0200,0.2000,27674,-0.1800,-90.00,0.0000,-4.9813,USD,USD,USD
clickadu-pub-nsd,MH,inhouseads,0.0364,0.2100,28693,-0.1736,-82.68,0.0008,-4.9821,USD,USD,USD
clickadilla-sv,GQ,adsterra,0.0440,0.2964,19757,-0.2524,-85.16,0.0146,-4.9869,USD,USD,USD
evadav-rss,IS,monetizer,0.1538,2.8107,1880,-2.6569,-94.53,0.0040,-4.9949,USD,USD,USD
clickadilla-sv,PS,mybid,0.0482,0.0800,157235,-0.0318,-39.75,0.2374,-4.9996,USD,USD,USD
propush-constructor,TO,inhouseads,0.1076,0.2100,48813,-0.1024,-48.78,0.0038,-4.9999,USD,USD,USD
clickadu-pub-nsd,GP,galaksion,0.0482,0.2200,29117,-0.1718,-78.08,0.0595,-5.0018,USD,USD,USD
mybid-pub-sv,IS,monetizer,0.1473,2.8107,1880,-2.6635,-94.76,0.0913,-5.0073,USD,USD,USD
propush-nsd,SZ,clickadu,0.1820,0.7808,8368,-0.5988,-76.69,4.8182,-5.0109,USD,USD,USD
clickadu-pub-nsd,VU,clickadu,0.0279,1.3968,3662,-1.3689,-98.00,0.0029,-5.0129,USD,USD,USD
propush-constructor,TO,kadam,0.1076,0.2000,54237,-0.0924,-46.22,0.0038,-5.0131,USD,USD,USD
evadav-sv,VU,clickadu,0.0250,1.3968,3662,-1.3718,-98.21,0.0010,-5.0235,USD,USD,USD
propush-tb,CU,clickadu,0.1145,0.2063,54750,-0.0918,-44.52,4.0361,-5.0284,USD,USD,USD
clickadilla-sv,IS,monetizer,0.1354,2.8107,1880,-2.6754,-95.18,0.0353,-5.0297,USD,USD,USD
clickadilla-sv,MH,inhouseads,0.0345,0.2100,28693,-0.1755,-83.57,0.0020,-5.0357,USD,USD,USD
onclicka-sv,GQ,adsterra,0.0413,0.2964,19757,-0.2550,-86.05,0.0085,-5.0386,USD,USD,USD
mybid-pub-sv,IS,galaksion,0.1473,0.3700,22629,-0.2227,-60.20,0.0913,-5.0402,USD,USD,USD
onclicka-sv,BI,galaksion,0.0519,0.2100,31906,-0.1581,-75.31,0.0271,-5.0457,USD,USD,USD
clickadilla-sv,BS,galaksion,0.0869,0.1800,54257,-0.0931,-51.70,0.0230,-5.0489,USD,USD,USD
clickadu-pub-nsd,EE,monetizer,0.7511,1.7946,4847,-1.0435,-58.15,0.4274,-5.0579,USD,USD,USD
clickadu-pub-nsd,SE,monetizer,0.4631,0.5241,82929,-0.0610,-11.64,4.4321,-5.0581,USD,USD,USD
propush-constructor,VI,kadam,0.1473,0.2000,96038,-0.0527,-26.34,0.0052,-5.0593,USD,USD,USD
evadav-sv,GU,adsterra,0.0149,0.3910,13467,-0.3761,-96.18,0.0010,-5.0645,USD,USD,USD
evadav-rss,GQ,adsterra,0.0400,0.2964,19757,-0.2564,-86.50,0.0010,-5.0653,USD,USD,USD
nsd,GQ,adsterra,0.0400,0.2964,19757,-0.2564,-86.50,0.0400,-5.0653,USD,USD,USD
sv2,GQ,adsterra,0.0400,0.2964,19757,-0.2564,-86.50,0.1000,-5.0653,USD,USD,USD
sv,VU,clickadu,0.0100,1.3968,3662,-1.3868,-99.28,0.0100,-5.0784,USD,USD,USD
evadav-sv,RS,mybid,0.0728,0.1000,187051,-0.0272,-27.17,0.1450,-5.0826,USD,USD,USD
mybid-pub-sv,BS,galaksion,0.0863,0.1800,54257,-0.0937,-52.06,0.0404,-5.0846,USD,USD,USD
clickadu-pub-nsd,BZ,galaksion,0.1186,0.1800,82879,-0.0614,-34.13,0.0626,-5.0920,USD,USD,USD
evadav-sv,MH,inhouseads,0.0323,0.2100,28693,-0.1777,-84.64,0.0010,-5.0999,USD,USD,USD
sv2,SL,clickadu,0.4200,0.6570,21549,-0.2370,-36.08,4.6000,-5.1080,USD,USD,USD
nsd,IS,monetizer,0.0900,2.8107,1880,-2.7207,-96.80,0.0600,-5.1150,USD,USD,USD
evadav-sv,GP,galaksion,0.0443,0.2200,29117,-0.1757,-79.86,0.0070,-5.1157,USD,USD,USD
propush-constructor,AI,inhouseads,0.1202,0.3150,26270,-0.1948,-61.85,0.0042,-5.1178,USD,USD,USD
propush-cpc,AF,galaksion,0.2031,0.2600,89961,-0.0569,-21.89,12.7864,-5.1191,USD,USD,USD
