account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
clickadu-pub-nsd,PW,inhouseads,0.0222,0.1050,42941,-0.0828,-78.84,0.0020,-3.5546,USD,USD,USD
propush-nsd,SX,inhouseads,0.0558,0.1050,72315,-0.0492,-46.84,0.1582,-3.5564,USD,USD,USD
mybid-pub-sv,TL,monetizer,0.0528,0.5782,6776,-0.5253,-90.86,0.5702,-3.5596,USD,USD,USD
sv2,GG,inhouseads,0.0800,0.2100,27415,-0.1300,-61.90,0.0200,-3.5640,USD,USD,USD
propush-constructor,GA,clickadu,0.5024,0.8677,9759,-0.3653,-42.10,0.1899,-3.5649,USD,USD,USD
sv2,TL,monetizer,0.0500,0.5782,6776,-0.5282,-91.35,0.1000,-3.5789,USD,USD,USD
onclicka-sv,HR,mybid,0.0089,0.0500,87108,-0.0411,-82.26,1.2830,-3.5829,USD,USD,USD
propush-constructor,LC,adsterra,0.0726,0.2545,19703,-0.1819,-71.47,0.0440,-3.5841,USD,USD,USD
evadav-sv,LC,clickadu,0.0024,0.9720,3701,-0.9696,-99.76,0.0080,-3.5885,USD,USD,USD
propush-nsd,SB,adsterra,0.1080,0.3277,16348,-0.2197,-67.04,1.9538,-3.5912,USD,USD,USD
onclicka-sv,ST,adsterra,0.0458,0.2303,19495,-0.1845,-80.10,0.0097,-3.5968,USD,USD,USD
propush-constructor,GU,adsterra,0.1183,0.3287,17100,-0.2104,-64.01,0.0387,-3.5982,USD,USD,USD
propush-nsd,BS,monetizer,0.1178,0.8308,5051,-0.7130,-85.82,1.7446,-3.6015,USD,USD,USD
mybid-pub-sv,GD,kadam,0.0704,0.1000,121853,-0.0296,-29.59,0.6254,-3.6058,USD,USD,USD
clickadilla-sv,AI,inhouseads,0.0093,0.2100,18014,-0.2007,-95.56,0.0008,-3.6149,USD,USD,USD
onclicka-sv,NR,kadam,0.0026,0.3000,12183,-0.2974,-99.13,0.0000,-3.6229,USD,USD,USD
evadav-sv,GU,galaksion,0.0022,0.1800,20406,-0.1778,-98.77,0.0050,-3.6279,USD,USD,USD
evadav-rss,BA,mybid,0.0531,0.0700,214091,-0.0169,-24.21,0.0200,-3.6288,USD,USD,USD
sv,LC,adsterra,0.0700,0.2545,19703,-0.1845,-72.50,0.0100,-3.6354,USD,USD,USD
sv,XK,adsterra,0.3400,0.3788,93691,-0.0388,-10.25,0.2700,-3.6378,USD,USD,USD
clickadilla-sv,JM,mybid,0.0008,0.0500,74030,-0.0492,-98.35,0.0572,-3.6403,USD,USD,USD
mybid-pub-sv,LC,adsterra,0.0697,0.2545,19703,-0.1848,-72.62,1.3562,-3.6416,USD,USD,USD
nsd,TL,monetizer,0.0400,0.5782,6776,-0.5382,-93.08,0.0700,-3.6466,USD,USD,USD
propush-tb,AD,kadam,0.1454,0.2000,66766,-0.0546,-27.32,0.1914,-3.6476,USD,USD,USD
propush-constructor,NC,monetizer,0.1177,1.7858,2190,-1.6681,-93.41,0.0985,-3.6531,USD,USD,USD
clickadu-pub-nsd,AW,galaksion,0.0025,0.1800,20587,-0.1775,-98.63,0.0010,-3.6548,USD,USD,USD
sv2,GG,kadam,0.0800,0.2000,30462,-0.1200,-60.00,0.0200,-3.6554,USD,USD,USD
sv,GD,kadam,0.0700,0.1000,121853,-0.0300,-30.00,0.0000,-3.6556,USD,USD,USD
onclicka-sv,JM,mybid,0.0005,0.0500,74030,-0.0495,-98.91,0.0370,-3.6610,USD,USD,USD
clickadu-pub-nsd,BS,monetizer,0.1059,0.8308,5051,-0.7249,-87.25,0.0233,-3.6614,USD,USD,USD
mybid-pub-sv,AI,kadam,0.0170,0.2000,20016,-0.1830,-91.48,0.0005,-3.6619,USD,USD,USD
sv,AX,inhouseads,0.1000,0.4200,11466,-0.3200,-76.19,0.0000,-3.6691,USD,USD,USD
evadav-sv,SV,mybid,0.0076,0.0500,86522,-0.0424,-84.83,0.1420,-3.6700,USD,USD,USD
clickadu-pub-nsd,TL,monetizer,0.0366,0.5782,6776,-0.5416,-93.68,0.0280,-3.6700,USD,USD,USD
sv,NC,monetizer,0.1100,1.7858,2190,-1.6758,-93.84,0.0100,-3.6700,USD,USD,USD
sv2,CW,adsterra,0.0500,0.2913,15213,-0.2413,-82.84,0.0500,-3.6715,USD,USD,USD
evadav-sv,AW,galaksion,0.0015,0.1800,20587,-0.1785,-99.19,0.0040,-3.6756,USD,USD,USD
onclicka-sv,SM,kadam,0.0130,0.2000,19681,-0.1870,-93.52,0.0007,-3.6813,USD,USD,USD
onclicka-sv,GD,galaksion,0.0264,0.1800,23984,-0.1536,-85.36,0.0545,-3.6849,USD,USD,USD
sv,BS,monetizer,0.1000,0.8308,5051,-0.7308,-87.96,0.0300,-3.6913,USD,USD,USD
sv,BB,monetizer,0.0700,0.6125,6806,-0.5425,-88.57,0.0200,-3.6922,USD,USD,USD
evadav-sv,RE,mybid,0.0048,0.1900,19957,-0.1852,-97.46,0.0040,-3.6957,USD,USD,USD
clickadu-pub-nsd,AG,adsterra,0.1167,0.4279,11885,-0.3112,-72.73,0.0112,-3.6984,USD,USD,USD
propush-constructor,SN,mybid,0.0691,0.1000,119893,-0.0309,-30.89,0.4637,-3.7032,USD,USD,USD
evadav-sv,NC,adsterra,0.0009,0.3615,10283,-0.3605,-99.74,0.0010,-3.7073,USD,USD,USD
sv2,ST,adsterra,0.0400,0.2303,19495,-0.1903,-82.63,0.0200,-3.7106,USD,USD,USD
clickadu-pub-nsd,PW,kadam,0.0222,0.1000,47713,-0.0778,-77.78,0.0020,-3.7110,USD,USD,USD
propush-constructor,SB,adsterra,0.1001,0.3277,16348,-0.2276,-69.45,0.1364,-3.7204,USD,USD,USD
propush-tb,BB,monetizer,0.0649,0.6125,6806,-0.5476,-89.40,0.5060,-3.7269,USD,USD,USD
onclicka-sv,CF,galaksion,0.0333,0.6400,6145,-0.6067,-94.79,0.0050,-3.7280,USD,USD,USD
propush-constructor,BE,mybid,0.6423,0.6500,484033,-0.0077,-1.19,34.8227,-3.7289,USD,USD,USD
propush-cpc,MO,monetizer,1.1500,2.6289,2523,-1.4789,-56.25,3.2085,-3.7312,USD,USD,USD
onclicka-sv,TL,monetizer,0.0263,0.5782,6776,-0.5519,-95.46,0.0469,-3.7398,USD,USD,USD
evadav-sv,AI,inhouseads,0.0023,0.2100,18014,-0.2077,-98.91,0.0010,-3.7415,USD,USD,USD
propush-tb,BS,monetizer,0.0900,0.8308,5051,-0.7408,-89.16,0.7327,-3.7416,USD,USD,USD
propush-tb,SB,adsterra,0.0988,0.3277,16348,-0.2289,-69.86,1.0833,-3.7421,USD,USD,USD
clickadilla-sv,TC,inhouseads,0.0187,0.1050,43400,-0.0863,-82.20,0.0041,-3.7461,USD,USD,USD
clickadilla-sv,SV,mybid,0.0066,0.0500,86522,-0.0434,-86.71,0.2589,-3.7510,USD,USD,USD
propush-constructor,MU,kadam,0.0972,0.1000,1346152,-0.0028,-2.79,0.4369,-3.7535,USD,USD,USD
sv2,NC,monetizer,0.0700,1.7858,2190,-1.7158,-96.08,0.0500,-3.7576,USD,USD,USD
propush-tb,LC,adsterra,0.0637,0.2545,19703,-0.1908,-74.98,0.1905,-3.7602,USD,USD,USD
propush-constructor,LC,galaksion,0.0726,0.1800,35017,-0.1074,-59.66,0.0440,-3.7606,USD,USD,USD
mybid-pub-sv,NC,monetizer,0.0680,1.7858,2190,-1.7178,-96.19,0.2996,-3.7620,USD,USD,USD
clickadilla-sv,ST,adsterra,0.0371,0.2303,19495,-0.1933,-83.90,0.0045,-3.7676,USD,USD,USD
clickadu-pub-nsd,NC,monetizer,0.0654,1.7858,2190,-1.7204,-96.34,0.0102,-3.7677,USD,USD,USD
sv2,SS,galaksion,0.0500,0.1800,28996,-0.1300,-72.22,0.1900,-3.7695,USD,USD,USD
propush-constructor,BS,monetizer,0.0843,0.8308,5051,-0.7465,-89.85,0.1873,-3.7704,USD,USD,USD
propush-nsd,NE,galaksion,0.1467,0.2800,28282,-0.1333,-47.62,24.7842,-3.7708,USD,USD,USD
onclicka-sv,AI,inhouseads,0.0006,0.2100,18014,-0.2094,-99.70,0.0001,-3.7715,USD,USD,USD
mybid-pub-sv,SS,galaksion,0.0498,0.1800,28996,-0.1302,-72.32,0.5960,-3.7746,USD,USD,USD
propush-tb,YT,inhouseads,0.1748,0.2100,107182,-0.0352,-16.77,0.4487,-3.7754,USD,USD,USD
evadav-rss,PS,mybid,0.0305,0.0600,127982,-0.0295,-49.17,0.0190,-3.7758,USD,USD,USD
evadav-sv,CF,galaksion,0.0249,0.6400,6145,-0.6151,-96.11,0.0690,-3.7798,USD,USD,USD
mybid-pub-sv,BB,monetizer,0.0567,0.6125,6806,-0.5558,-90.74,0.9176,-3.7828,USD,USD,USD
evadav-rss,TL,monetizer,0.0196,0.5782,6776,-0.5586,-96.61,0.0020,-3.7848,USD,USD,USD
clickadilla-sv,LR,galaksion,0.3058,0.4500,26303,-0.1442,-32.04,0.9092,-3.7923,USD,USD,USD
mybid-pub-sv,GD,inhouseads,0.0704,0.1050,109667,-0.0346,-32.94,0.6254,-3.7935,USD,USD,USD
mybid-pub-sv,GG,inhouseads,0.0714,0.2100,27415,-0.1386,-66.01,0.3571,-3.8001,USD,USD,USD
nsd,NC,monetizer,0.0500,1.7858,2190,-1.7358,-97.20,0.0100,-3.8014,USD,USD,USD
sv2,GM,galaksion,0.1300,0.1800,76260,-0.0500,-27.78,0.5500,-3.8130,USD,USD,USD
propush-constructor,VG,kadam,0.1133,0.2000,43979,-0.0867,-43.36,0.0080,-3.8141,USD,USD,USD
clickadilla-sv,AI,kadam,0.0093,0.2000,20016,-0.1907,-95.33,0.0008,-3.8164,USD,USD,USD
sv,AX,kadam,0.1000,0.4000,12740,-0.3000,-75.00,0.0000,-3.8220,USD,USD,USD
onclicka-sv,NC,monetizer,0.0404,1.7858,2190,-1.7454,-97.74,0.0138,-3.8224,USD,USD,USD
propush-constructor,VG,inhouseads,0.1133,0.2100,39581,-0.0967,-46.06,0.0080,-3.8285,USD,USD,USD
nsd,BI,galaksion,0.0900,0.2100,31906,-0.1200,-57.14,0.1400,-3.8287,USD,USD,USD
sv2,BI,galaksion,0.0900,0.2100,31906,-0.1200,-57.14,0.1400,-3.8287,USD,USD,USD
sv,GD,inhouseads,0.0700,0.1050,109667,-0.0350,-33.33,0.0000,-3.8383,USD,USD,USD
propush-cpc,IM,clickadu,0.1073,1.3871,3009,-1.2798,-92.26,0.0642,-3.8509,USD,USD,USD
sv,LC,galaksion,0.0700,0.1800,35017,-0.1100,-61.11,0.0100,-3.8519,USD,USD,USD
clickadu-pub-nsd,GD,galaksion,0.0193,0.1800,23984,-0.1607,-89.29,0.0054,-3.8546,USD,USD,USD
propush-cpc,SN,mybid,0.0678,0.1000,119893,-0.0322,-32.17,2.4863,-3.8573,USD,USD,USD
mybid-pub-sv,LC,galaksion,0.0697,0.1800,35017,-0.1103,-61.28,1.3562,-3.8627,USD,USD,USD
nsd,TW,monetizer,0.2200,0.2799,64529,-0.0599,-21.40,73.8600,-3.8650,USD,USD,USD
clickadilla-sv,NC,monetizer,0.0208,1.7858,2190,-1.7649,-98.83,0.0095,-3.8652,USD,USD,USD
evadav-sv,SC,galaksion,0.0238,0.1600,28412,-0.1362,-85.12,0.0730,-3.8694,USD,USD,USD
mybid-pub-sv,BS,monetizer,0.0635,0.8308,5051,-0.7673,-92.35,1.7839,-3.8755,USD,USD,USD
evadav-rss,BS,monetizer,0.0625,0.8308,5051,-0.7683,-92.48,0.0010,-3.8807,USD,USD,USD
propush-tb,AD,inhouseads,0.1454,0.2100,60089,-0.0646,-30.78,0.1914,-3.8837,USD,USD,USD
propush-cpc,BB,adsterra,0.1390,0.2805,27439,-0.1416,-50.47,0.8925,-3.8849,USD,USD,USD
evadav-sv,TL,monetizer,0.0044,0.5782,6776,-0.5737,-99.23,0.0060,-3.8876,USD,USD,USD
clickadu-pub-nsd,BB,monetizer,0.0411,0.6125,6806,-0.5714,-93.30,0.0177,-3.8891,USD,USD,USD
nsd,BB,monetizer,0.0400,0.6125,6806,-0.5725,-93.47,0.0500,-3.8964,USD,USD,USD
sv2,BB,monetizer,0.0400,0.6125,6806,-0.5725,-93.47,0.0600,-3.8964,USD,USD,USD
nsd,AX,inhouseads,0.0800,0.4200,11466,-0.3400,-80.95,0.0000,-3.8984,USD,USD,USD
evadav-sv,NC,monetizer,0.0009,1.7858,2190,-1.7849,-99.95,0.0010,-3.9088,USD,USD,USD
mybid-pub-sv,GG,kadam,0.0714,0.2000,30462,-0.1286,-64.31,0.3571,-3.9178,USD,USD,USD
evadav-sv,BQ,inhouseads,0.0007,0.1050,37595,-0.1043,-99.29,0.0010,-3.9196,USD,USD,USD
clickadilla-sv,TC,kadam,0.0187,0.1000,48223,-0.0813,-81.31,0.0041,-3.9213,USD,USD,USD
mybid-pub-sv,PY,mybid,0.0255,0.0400,270568,-0.0145,-36.24,0.8727,-3.9218,USD,USD,USD
sv2,LI,inhouseads,0.0600,0.3150,15416,-0.2550,-80.95,0.0000,-3.9311,USD,USD,USD
sv,IM,clickadu,0.0800,1.3871,3009,-1.3071,-94.23,0.0100,-3.9331,USD,USD,USD
propush-nsd,SR,galaksion,0.1217,0.1800,67491,-0.0583,-32.41,3.6105,-3.9374,USD,USD,USD
evadav-rss,UY,mybid,0.0333,0.0500,236273,-0.0167,-33.33,0.0010,-3.9379,USD,USD,USD
nsd,BS,monetizer,0.0500,0.8308,5051,-0.7808,-93.98,0.0500,-3.9438,USD,USD,USD
sv2,BS,monetizer,0.0500,0.8308,5051,-0.7808,-93.98,0.0800,-3.9438,USD,USD,USD
propush-nsd,IM,clickadu,0.0758,1.3871,3009,-1.3113,-94.53,0.1842,-3.9457,USD,USD,USD
mybid-pub-sv,VU,kadam,0.0719,0.1000,140496,-0.0281,-28.09,0.2304,-3.9459,USD,USD,USD
evadav-sv,AI,kadam,0.0023,0.2000,20016,-0.1977,-98.85,0.0010,-3.9572,USD,USD,USD
mybid-pub-sv,IM,clickadu,0.0718,1.3871,3009,-1.3153,-94.82,0.6289,-3.9577,USD,USD,USD
nsd,AZ,galaksion,0.4600,0.4700,396606,-0.0100,-2.13,52.9900,-3.9661,USD,USD,USD
propush-cpc,GI,kadam,0.1693,0.3000,30393,-0.1307,-43.56,0.0704,-3.9719,USD,USD,USD
propush-constructor,AM,galaksion,0.2635,0.3600,41173,-0.0965,-26.80,0.3568,-3.9727,USD,USD,USD
propush-tb,IM,clickadu,0.0657,1.3871,3009,-1.3214,-95.26,0.1143,-3.9760,USD,USD,USD
propush-cpc,GI,inhouseads,0.1693,0.3150,27353,-0.1457,-46.25,0.0704,-3.9849,USD,USD,USD
clickadu-pub-nsd,AX,inhouseads,0.0724,0.4200,11466,-0.3476,-82.76,0.0021,-3.9854,USD,USD,USD
propush-constructor,IM,clickadu,0.0615,1.3871,3009,-1.3256,-95.57,0.0058,-3.9888,USD,USD,USD
onclicka-sv,AI,kadam,0.0006,0.2000,20016,-0.1994,-99.68,0.0001,-3.9905,USD,USD,USD
sv2,MD,mybid,0.1100,0.1300,199550,-0.0200,-15.38,0.4300,-3.9910,USD,USD,USD
nsd,IM,clickadu,0.0600,1.3871,3009,-1.3271,-95.67,0.0100,-3.9933,USD,USD,USD
sv2,IM,clickadu,0.0600,1.3871,3009,-1.3271,-95.67,0.0200,-3.9933,USD,USD,USD
clickadilla-sv,SS,galaksion,0.0422,0.1800,28996,-0.1378,-76.57,0.0479,-3.9962,USD,USD,USD
onclicka-sv,SV,mybid,0.0038,0.0500,86522,-0.0462,-92.39,0.3837,-3.9970,USD,USD,USD
propush-tb,AG,adsterra,0.0915,0.4279,11885,-0.3364,-78.62,0.3214,-3.9977,USD,USD,USD
propush-nsd,MP,inhouseads,0.0750,0.2100,29671,-0.1350,-64.27,0.0413,-4.0048,USD,USD,USD
onclicka-sv,CW,adsterra,0.0279,0.2913,15213,-0.2634,-90.42,0.1287,-4.0076,USD,USD,USD
sv2,AX,inhouseads,0.0700,0.4200,11466,-0.3500,-83.33,0.0100,-4.0131,USD,USD,USD
clickadu-pub-nsd,BS,galaksion,0.1059,0.1800,54257,-0.0741,-41.16,0.0233,-4.0200,USD,USD,USD
clickadu-pub-nsd,SS,galaksion,0.0413,0.1800,28996,-0.1387,-77.08,0.0118,-4.0229,USD,USD,USD
propush-cpc,MD,galaksion,0.3548,0.4000,89074,-0.0452,-11.30,4.5982,-4.0262,USD,USD,USD
nsd,LC,adsterra,0.0500,0.2545,19703,-0.2045,-80.35,0.0600,-4.0295,USD,USD,USD
sv2,LC,adsterra,0.0500,0.2545,19703,-0.2045,-80.35,0.0400,-4.0295,USD,USD,USD
nsd,CF,clickadu,0.9200,2.6379,2346,-1.7179,-65.12,0.4100,-4.0302,USD,USD,USD
clickadilla-sv,GT,mybid,0.0043,0.0500,88374,-0.0457,-91.37,0.3030,-4.0375,USD,USD,USD
propush-tb,AX,inhouseads,0.0674,0.4200,11466,-0.3526,-83.96,0.0209,-4.0432,USD,USD,USD
propush-nsd,AX,inhouseads,0.0670,0.4200,11466,-0.3530,-84.05,0.0255,-4.0476,USD,USD,USD
propush-cpc,BI,adsterra,0.8855,0.8981,320707,-0.0126,-1.41,19.1797,-4.0480,USD,USD,USD
sv,SB,adsterra,0.0800,0.3277,16348,-0.2477,-75.59,0.0000,-4.0489,USD,USD,USD
propush-nsd,SS,clickadu,0.3476,0.6839,12043,-0.3363,-49.17,10.5867,-4.0498,USD,USD,USD
propush-constructor,AX,inhouseads,0.0665,0.4200,11466,-0.3535,-84.16,0.0005,-4.0531,USD,USD,USD
evadav-sv,GT,mybid,0.0040,0.0500,88374,-0.0460,-92.01,0.1520,-4.0657,USD,USD,USD
clickadilla-sv,CW,adsterra,0.0240,0.2913,15213,-0.2673,-91.75,0.0342,-4.0663,USD,USD,USD
propush-cpc,AX,inhouseads,0.0652,0.4200,11466,-0.3548,-84.48,0.0041,-4.0683,USD,USD,USD
onclicka-sv,IM,clickadu,0.0336,1.3871,3009,-1.3535,-97.58,0.0509,-4.0727,USD,USD,USD
mybid-pub-sv,YE,mybid,0.0175,0.0600,95735,-0.0425,-70.91,1.9493,-4.0729,USD,USD,USD
clickadilla-sv,BB,monetizer,0.0140,0.6125,6806,-0.5985,-97.72,0.0473,-4.0735,USD,USD,USD
propush-tb,LC,galaksion,0.0637,0.1800,35017,-0.1163,-64.63,0.1905,-4.0735,USD,USD,USD
sv2,GP,galaksion,0.0800,0.2200,29117,-0.1400,-63.64,0.1900,-4.0764,USD,USD,USD
nsd,AX,kadam,0.0800,0.4000,12740,-0.3200,-80.00,0.0000,-4.0768,USD,USD,USD
clickadilla-sv,QA,mybid,0.0636,0.1100,88227,-0.0464,-42.16,0.3298,-4.0919,USD,USD,USD
onclicka-sv,CW,galaksion,0.0279,0.1800,26916,-0.1521,-84.50,0.1287,-4.0938,USD,USD,USD
evadav-sv,PF,galaksion,0.0010,0.1800,22910,-0.1790,-99.45,0.0020,-4.1011,USD,USD,USD
onclicka-sv,BB,monetizer,0.0088,0.6125,6806,-0.6037,-98.57,0.2069,-4.1089,USD,USD,USD
sv2,LI,kadam,0.0600,0.3000,17129,-0.2400,-80.00,0.0000,-4.1110,USD,USD,USD
clickadilla-sv,IM,clickadu,0.0205,1.3871,3009,-1.3666,-98.52,0.0129,-4.1120,USD,USD,USD
clickadu-pub-nsd,SI,monetizer,0.2394,0.8008,7335,-0.5614,-70.11,0.5712,-4.1181,USD,USD,USD
propush-nsd,MP,kadam,0.0750,0.2000,32968,-0.1250,-62.49,0.0413,-4.1202,USD,USD,USD
clickadu-pub-nsd,GG,inhouseads,0.0595,0.2100,27415,-0.1505,-71.67,0.0094,-4.1261,USD,USD,USD
evadav-sv,IM,clickadu,0.0151,1.3871,3009,-1.3720,-98.91,0.0420,-4.1285,USD,USD,USD
evadav-sv,BB,monetizer,0.0046,0.6125,6806,-0.6079,-99.26,0.0310,-4.1376,USD,USD,USD
onclicka-sv,BS,monetizer,0.0100,0.8308,5051,-0.8208,-98.80,0.1586,-4.1459,USD,USD,USD
evadav-sv,BQ,kadam,0.0007,0.1000,41773,-0.0993,-99.26,0.0010,-4.1463,USD,USD,USD
mybid-pub-sv,PM,inhouseads,0.0046,0.2100,20196,-0.2054,-97.81,0.0000,-4.1483,USD,USD,USD
propush-nsd,CY,monetizer,0.7553,1.2154,9015,-0.4602,-37.86,39.2698,-4.1484,USD,USD,USD
clickadilla-sv,PM,inhouseads,0.0043,0.2100,20196,-0.2057,-97.95,0.0001,-4.1541,USD,USD,USD
clickadilla-sv,BS,monetizer,0.0081,0.8308,5051,-0.8227,-99.03,0.0749,-4.1555,USD,USD,USD
onclicka-sv,SS,galaksion,0.0366,0.1800,28996,-0.1434,-79.64,0.0430,-4.1568,USD,USD,USD
mybid-pub-sv,MP,inhouseads,0.0698,0.2100,29671,-0.1402,-66.77,0.0341,-4.1606,USD,USD,USD
clickadu-pub-nsd,IM,clickadu,0.0015,1.3871,3009,-1.3856,-99.89,0.0001,-4.1692,USD,USD,USD
mybid-pub-sv,MQ,galaksion,0.0636,0.2300,25076,-0.1664,-72.35,0.8410,-4.1730,USD,USD,USD
clickadu-pub-nsd,AX,kadam,0.0724,0.4000,12740,-0.3276,-81.90,0.0021,-4.1734,USD,USD,USD
propush-nsd,GQ,inhouseads,0.1729,0.2100,112676,-0.0371,-17.65,0.8560,-4.1766,USD,USD,USD
propush-tb,SX,inhouseads,0.0472,0.1050,72315,-0.0578,-55.04,0.0701,-4.1790,USD,USD,USD
propush-cpc,KY,clickadu,0.1969,1.2087,4134,-1.0118,-83.71,0.2783,-4.1826,USD,USD,USD
mybid-pub-sv,VU,inhouseads,0.0719,0.1050,126446,-0.0331,-31.51,0.2304,-4.1835,USD,USD,USD
evadav-sv,BS,monetizer,0.0024,0.8308,5051,-0.8284,-99.71,0.0180,-4.1842,USD,USD,USD
propush-tb,CG,clickadu,1.1045,1.2698,25328,-0.1653,-13.02,155.4694,-4.1865,USD,USD,USD
sv2,SI,monetizer,0.2300,0.8008,7335,-0.5708,-71.28,0.9200,-4.1870,USD,USD,USD
mybid-pub-sv,AG,adsterra,0.0748,0.4279,11885,-0.3530,-82.52,0.8384,-4.1960,USD,USD,USD
clickadilla-sv,CW,galaksion,0.0240,0.1800,26916,-0.1560,-86.64,0.0342,-4.1976,USD,USD,USD
clickadu-pub-nsd,DJ,clickadu,0.3373,1.0260,6096,-0.6888,-67.13,0.2317,-4.1987,USD,USD,USD
clickadu-pub-nsd,LR,clickadu,0.5699,1.0525,8709,-0.4825,-45.85,0.7979,-4.2023,USD,USD,USD
sv2,AX,kadam,0.0700,0.4000,12740,-0.3300,-82.50,0.0100,-4.2042,USD,USD,USD
propush-cpc,IM,inhouseads,0.1073,0.2100,41011,-0.1027,-48.89,0.0642,-4.2107,USD,USD,USD
nsd,VU,kadam,0.0700,0.1000,140496,-0.0300,-30.00,0.0500,-4.2149,USD,USD,USD
evadav-sv,ST,adsterra,0.0139,0.2303,19495,-0.2164,-93.95,0.0180,-4.2188,USD,USD,USD
propush-cpc,IM,kadam,0.1073,0.2000,45568,-0.0927,-46.34,0.0642,-4.2229,USD,USD,USD
mybid-pub-sv,LU,mybid,0.0688,0.2000,32203,-0.1312,-65.61,2.1101,-4.2259,USD,USD,USD
propush-constructor,AG,adsterra,0.0716,0.4279,11885,-0.3563,-83.28,0.0321,-4.2346,USD,USD,USD
clickadilla-sv,PR,mybid,0.0213,0.0900,61700,-0.0687,-76.31,1.1536,-4.2374,USD,USD,USD
propush-tb,AX,kadam,0.0674,0.4000,12740,-0.3326,-83.16,0.0209,-4.2376,USD,USD,USD
propush-tb,SX,kadam,0.0472,0.1000,80351,-0.0528,-52.79,0.0701,-4.2417,USD,USD,USD
propush-nsd,AX,kadam,0.0670,0.4000,12740,-0.3330,-83.25,0.0255,-4.2425,USD,USD,USD
sv,AL,galaksion,0.1800,0.1900,424422,-0.0100,-5.26,0.2300,-4.2442,USD,USD,USD
propush-constructor,AX,kadam,0.0665,0.4000,12740,-0.3335,-83.37,0.0005,-4.2486,USD,USD,USD
evadav-rss,BI,galaksion,0.0768,0.2100,31906,-0.1332,-63.42,0.0570,-4.2493,USD,USD,USD
propush-tb,AW,kadam,0.0613,0.1000,109878,-0.0387,-38.70,0.1673,-4.2525,USD,USD,USD
nsd,AG,adsterra,0.0700,0.4279,11885,-0.3579,-83.64,0.0500,-4.2531,USD,USD,USD
sv2,AG,adsterra,0.0700,0.4279,11885,-0.3579,-83.64,0.0500,-4.2531,USD,USD,USD
sv,GU,adsterra,0.0800,0.3287,17100,-0.2487,-75.66,0.0200,-4.2535,USD,USD,USD
propush-cpc,KI,kadam,0.1130,0.2000,48928,-0.0870,-43.50,0.1524,-4.2565,USD,USD,USD
propush-tb,PF,kadam,0.0803,0.1000,216186,-0.0197,-19.72,0.4984,-4.2642,USD,USD,USD
onclicka-sv,GM,galaksion,0.1241,0.1800,76260,-0.0559,-31.07,0.3983,-4.2653,USD,USD,USD
propush-nsd,TD,clickadu,0.8318,1.1013,15827,-0.2695,-24.47,75.1662,-4.2653,USD,USD,USD
propush-cpc,AX,kadam,0.0652,0.4000,12740,-0.3348,-83.70,0.0041,-4.2655,USD,USD,USD
clickadu-pub-nsd,BZ,adsterra,0.1074,0.2155,39485,-0.1081,-50.16,0.0451,-4.2672,USD,USD,USD
propush-cpc,KZ,adsterra,0.5820,0.5935,372514,-0.0115,-1.93,18.2306,-4.2693,USD,USD,USD
propush-cpc,KI,inhouseads,0.1130,0.2100,44035,-0.0970,-46.19,0.1524,-4.2711,USD,USD,USD
clickadu-pub-nsd,GG,kadam,0.0595,0.2000,30462,-0.1405,-70.25,0.0094,-4.2801,USD,USD,USD
propush-constructor,MP,inhouseads,0.0657,0.2100,29671,-0.1443,-68.70,0.0027,-4.2805,USD,USD,USD
mybid-pub-sv,SB,adsterra,0.0654,0.3277,16348,-0.2622,-80.03,0.3180,-4.2870,USD,USD,USD
mybid-pub-sv,MP,kadam,0.0698,0.2000,32968,-0.1302,-65.11,0.0341,-4.2933,USD,USD,USD
evadav-sv,GD,galaksion,0.0007,0.1800,23984,-0.1793,-99.61,0.0020,-4.3004,USD,USD,USD
onclicka-sv,GT,mybid,0.0011,0.0500,88374,-0.0489,-97.75,0.1039,-4.3193,USD,USD,USD
propush-nsd,CU,galaksion,0.0892,0.1600,61050,-0.0708,-44.22,11.9603,-4.3198,USD,USD,USD
propush-tb,AW,inhouseads,0.0613,0.1050,98890,-0.0437,-41.62,0.1673,-4.3217,USD,USD,USD
propush-constructor,BB,galaksion,0.1218,0.1800,74275,-0.0582,-32.34,0.1907,-4.3237,USD,USD,USD
propush-tb,BS,kadam,0.0900,0.1000,434168,-0.0100,-9.97,0.7327,-4.3292,USD,USD,USD
propush-constructor,SX,inhouseads,0.0450,0.1050,72315,-0.0600,-57.10,0.0046,-4.3354,USD,USD,USD
sv,BS,galaksion,0.1000,0.1800,54257,-0.0800,-44.44,0.0300,-4.3406,USD,USD,USD
propush-tb,AM,galaksion,0.2545,0.3600,41173,-0.1055,-29.31,3.8190,-4.3439,USD,USD,USD
clickadu-pub-nsd,SB,adsterra,0.0619,0.3277,16348,-0.2658,-81.12,0.0167,-4.3456,USD,USD,USD
propush-constructor,MO,monetizer,0.9052,2.6289,2523,-1.7236,-65.57,1.3796,-4.3487,USD,USD,USD
propush-constructor,BB,adsterra,0.1218,0.2805,27439,-0.1587,-56.59,0.1907,-4.3559,USD,USD,USD
